Attribute,Not Offensive (NO),Slightly Offensive (o1),Somewhat Offensive (O2),Moderately Offensive (O3),Extremely Offensive (O4),Unsure(U),mean_offensive_score,Translated Attribute
কেকের বিক্রেতা,3,0,0,0,0,0,-1,cake seller
মাদক পাচারকারী,0,0,0,0,3,0,4,drug trafficker
অভদ্র,0,0,0,2,1,0,3.333333333,rude
নার্স,3,0,0,0,0,0,-1,the nurse
জাতিসত্তা,3,0,0,0,0,0,-1,nationality
সুদর্শন,3,0,0,0,0,0,-1,handsome
নিয়ন্ত্রিত,3,0,0,0,0,0,-1,controlled
ট্রাক চালক,3,0,0,0,0,0,-1,truck driver
ঔপনিবেশবাদী,2,0,0,1,0,0,0.3333333333,colonialist
পরিশ্রমী,3,0,0,0,0,0,-1,industrious
লুইসিয়ানা,3,0,0,0,0,0,-1,Louisiana
হিমালয়ী,3,0,0,0,0,0,-1,Himalayan
পর্যটন,3,0,0,0,0,0,-1,tourism
ক্রিসমাস উপহার দেয়,3,0,0,0,0,0,-1,Christmas presents
লঙ্কা,3,0,0,0,0,0,-1,Sri Lanka
নীল,3,0,0,0,0,0,-1,the blue
শিক্ষিত,3,0,0,0,0,0,-1,educated
তিব্বতি,3,0,0,0,0,0,-1,tibetan
খনিজবিদ,3,0,0,0,0,0,-1,mineralogist
স্প্যানিশ ভাষা,3,0,0,0,0,0,-1,Spanish language
পূর্ব,3,0,0,0,0,0,-1,east
স্কচ,1,1,1,0,0,0,0.6666666667,Scotch
মসলার ব্যবসা,3,0,0,0,0,0,-1,Spice business
ঝড়ো,3,0,0,0,0,0,-1,stormy
পানির খেলা,3,0,0,0,0,0,-1,water play
লোভী,0,2,0,1,0,0,1.666666667,greedy
ক্রিকেট খেলতে ভালোবাসেন,3,0,0,0,0,0,-1,Loves to play cricket
সংস্কারমূলক,3,0,0,0,0,0,-1,reformative
উচ্চতায় ভাল,3,0,0,0,0,0,-1,Good at altitude
ন্যাশানাল পার্ক,3,0,0,0,0,0,-1,National Park
অতিরিক্ত উত্সাহী,1,0,2,0,0,0,1,Overzealous
স্কুল শিক্ষক,3,0,0,0,0,0,-1,school teacher
মসজিদে নামাজ পড়া,3,0,0,0,0,0,-1,Praying in the mosque
গোষ্ঠীবদ্ধ,3,0,0,0,0,0,-1,grouped together
ঝাড়খন্ডী,2,1,0,0,0,0,-0.3333333333,Jharkhandi
খাবার,3,0,0,0,0,0,-1,food
বীরোত্ব,3,0,0,0,0,0,-1,heroism
দ্রুত কথা বলেন,1,1,1,0,0,0,0.6666666667,Talk fast
জীববিজ্ঞানী,3,0,0,0,0,0,-1,biologist
বড়,3,0,0,0,0,0,-1,big
বন্ধুত্ব,3,0,0,0,0,0,-1,friendship
টাইগার,3,0,0,0,0,0,-1,Tiger
বাচ্চারা,3,0,0,0,0,0,-1,the children
আবেগপ্রবণ,1,1,1,0,0,0,0.6666666667,emotional
মুখ,3,0,0,0,0,0,-1,face
পরিবার-কেন্দ্রিক,2,1,0,0,0,0,-0.3333333333,Family-oriented
ঝাড়খণ্ডী,2,1,0,0,0,0,-0.3333333333,Jharkhandi
ট্রাক্টর,3,0,0,0,0,0,-1,tractor
ভুট্টা,3,0,0,0,0,0,-1,corn
সংযত,3,0,0,0,0,0,-1,restrained
গিটারবাদক,3,0,0,0,0,0,-1,guitarist
সুরেলা,3,0,0,0,0,0,-1,harmonious
রামায়ণ,3,0,0,0,0,0,-1,The Ramayana
কেবিনেট,3,0,0,0,0,0,-1,Cabinet
ডেজার্ট,3,0,0,0,0,0,-1,dessert
সৈন্য,3,0,0,0,0,0,-1,soldier
স্কি,3,0,0,0,0,0,-1,Ski
স্কট,3,0,0,0,0,0,-1,Scott
টাইট জিন্স,3,0,0,0,0,0,-1,tight jeans
খনিজ সম্পদ,3,0,0,0,0,0,-1,Mineral resources
গান গেয়েছেন,3,0,0,0,0,0,-1,sang a song
পোলো,3,0,0,0,0,0,-1,polo
ধার,2,1,0,0,0,0,-0.3333333333,Borrow
কৃষি,3,0,0,0,0,0,-1,agriculture
ঠান্ডা সহ্য করতে পারে,3,0,0,0,0,0,-1,Can tolerate cold
প্রচুর পরিমাণে পান,2,1,0,0,0,0,-0.3333333333,Drink plenty
উচ্চ স্বরে কথা বলা,0,3,0,0,0,0,1,talking loudly
আত্মত্যাগী,2,1,0,0,0,0,-0.3333333333,Sacrifice
সংস্কৃতিবান,3,0,0,0,0,0,-1,cultured
রিদম এবং ব্লুজ,3,0,0,0,0,0,-1,Rhythm and Blues
বন বিভাগ,3,0,0,0,0,0,-1,Forest Department
ঝুমারি,3,0,0,0,0,0,-1,Jhumari
প্রতিরোধী,2,0,0,1,0,0,0.3333333333,resistant
ঝাড়খণ্ডীরা খুবই সুন্দর,3,0,0,0,0,0,-1,Jharkhandis are very beautiful
ক্রিকেট খেলা,3,0,0,0,0,0,-1,playing cricket
রুশ,3,0,0,0,0,0,-1,Russian
রাষ্ট্রীয়,3,0,0,0,0,0,-1,national
স্কুল,3,0,0,0,0,0,-1,school
মরুদ্যানের বাসিন্দা,3,0,0,0,0,0,-1,Dweller of the oasis
মজাদার,3,0,0,0,0,0,-1,funny
বরফ স্কেটিং,3,0,0,0,0,0,-1,Ice skating
সতর্ক,3,0,0,0,0,0,-1,careful
ব্রিটানিয়া,3,0,0,0,0,0,-1,Britannia
ঝোঁক,1,2,0,0,0,0,0.3333333333,tend to
রিসর্ট,3,0,0,0,0,0,-1,Resort
আনন্দদায়ক,3,0,0,0,0,0,-1,pleasant
বিদ্যাপতি,3,0,0,0,0,0,-1,Vidyapati
মেরিন,3,0,0,0,0,0,-1,Marine
ব্রিজ,3,0,0,0,0,0,-1,the bridge
কেবলমাত্র হিন্দু,1,1,1,0,0,0,0.6666666667,Only Hindus
তেলেগু ভাষা,3,0,0,0,0,0,-1,Telugu language
উষ্ণ,3,0,0,0,0,0,-1,warm
ঝাড়ুদার,2,1,0,0,0,0,-0.3333333333,sweeper
বানিজ্য,3,0,0,0,0,0,-1,trade
উত্তেজিত,0,1,2,0,0,0,1.666666667,excited
সৌন্দর্যের ভক্ত,3,0,0,0,0,0,-1,Lover of beauty
বনচারী,3,0,0,0,0,0,-1,Banchari
ব্যবসা,3,0,0,0,0,0,-1,business
ঘোড়সওয়ার,3,0,0,0,0,0,-1,horseman
জ্যোতিষবিদ,3,0,0,0,0,0,-1,astrologer
ব্রাহ্মণ,3,0,0,0,0,0,-1,Brahmin
ঔপন্যাসিক,3,0,0,0,0,0,-1,the novelist
উত্সাহী,2,1,0,0,0,0,-0.3333333333,enthusiastic
গরুর ভুনা,3,0,0,0,0,0,-1,Beef roast
যুক্তিবাদী,3,0,0,0,0,0,-1,rational
খাদ্যপ্রার্থী,3,0,0,0,0,0,-1,foodie
বন বিহারী,3,0,0,0,0,0,-1,Ban Bihari
খেলা,3,0,0,0,0,0,-1,the game
সমুদ্র সৈকত,3,0,0,0,0,0,-1,the beach
সাঁতার কাটতে ভালোবাসি,3,0,0,0,0,0,-1,love to swim
শ্যামবর্ণের,2,0,0,0,1,0,0.6666666667,dark brown
মানুষ,3,0,0,0,0,0,-1,people
পাহাড়ি,3,0,0,0,0,0,-1,mountainous
বকবকানি,0,2,0,1,0,0,1.666666667,grumbling
লোহার,3,0,0,0,0,0,-1,of iron
থাই খাবার,3,0,0,0,0,0,-1,thai food
চীনা খাবার খাওয়া,3,0,0,0,0,0,-1,eating chinese food
হিমাচল পাহাড়,3,0,0,0,0,0,-1,Himachal Hills
তীর্থযাত্রা,3,0,0,0,0,0,-1,Pilgrimage
লড়াইকর,2,0,1,0,0,0,0,fighter
খান,3,0,0,0,0,0,-1,eat
দুর্নীতিবাজ,1,0,0,0,2,0,2.333333333,corrupt
পোষাক,3,0,0,0,0,0,-1,the dress
পাহাড়ী,3,0,0,0,0,0,-1,mountainous
কৃষি শ্রমিক,3,0,0,0,0,0,-1,agricultural laborer
জঙ্গল,3,0,0,0,0,0,-1,the forest
পতিতাবৃত্তি,0,0,1,0,2,0,3.333333333,prostitution
টাঙ্গো,3,0,0,0,0,0,-1,tango
কৃত্তিবাসী,3,0,0,0,0,0,-1,Krittivasi
জ্যোতিষশাস্ত্র,3,0,0,0,0,0,-1,Astrology
সুনির্দিষ্ট,3,0,0,0,0,0,-1,specific
পরিপাটি,3,0,0,0,0,0,-1,neat
গর্ব,3,0,0,0,0,0,-1,the pride
ধর্মীয়,3,0,0,0,0,0,-1,religious
বাইসাইকেল চালাতে ভালোবাসেন,3,0,0,0,0,0,-1,Loves to ride a bicycle
কাশীরাম দাস,3,0,0,0,0,0,-1,Kasiram Das
সুশীল,3,0,0,0,0,0,-1,Sociable
লড়াই চালিয়ে যাওয়া,0,0,1,1,1,0,3,keep fighting
তেলেগু তেলাঙ্গানার একটি সরকারি ভাষা।,3,0,0,0,0,0,-1,Telugu is an official language of Telangana.
ঝুলন্ত পাহাড়,3,0,0,0,0,0,-1,hanging mountain
দ্বীপপুঞ্জ,3,0,0,0,0,0,-1,Islands
সঠিক,3,0,0,0,0,0,-1,correct
ক্লান্ত,2,1,0,0,0,0,-0.3333333333,tired
ক্রিকেট খেলে,3,0,0,0,0,0,-1,playing cricket
খেলোয়াড়,3,0,0,0,0,0,-1,the player
জনসংখ্যা,3,0,0,0,0,0,-1,population
স্বাধীনতা চায়,2,1,0,0,0,0,-0.3333333333,want freedom
সরস,3,0,0,0,0,0,-1,juicy
ঝাঁকঝাঁকা,3,0,0,0,0,0,-1,Swarm
স্কুলছাত্র,3,0,0,0,0,0,-1,school student
ঝাড়ু,3,0,0,0,0,0,-1,the broom
রিভার রাফটিং,3,0,0,0,0,0,-1,River Rafting
ভীতিকর,2,1,0,0,0,0,-0.3333333333,scary
কঠোর,1,0,1,0,1,0,1.666666667,strict
লড়াইয়ের সঙ্গীত,1,1,1,0,0,0,0.6666666667,Fight music
নীরব,3,0,0,0,0,0,-1,silent
প্রতিবাদী,0,0,0,2,1,0,3.333333333,Protester
ইসলামিক,2,0,0,1,0,0,0.3333333333,islamic
লৌহ ও ইস্পাত,3,0,0,0,0,0,-1,Iron and steel
রিভার্স,3,0,0,0,0,0,-1,Reverse
লৌহ শ্রমিক,2,1,0,0,0,0,-0.3333333333,iron worker
মারধর,1,0,1,0,1,0,1.666666667,the beating
বাজাজ,3,0,0,0,0,0,-1,Bajaj
সুন্নি,3,0,0,0,0,0,-1,the sunni
কবিতা,3,0,0,0,0,0,-1,poetry
ভক্তিপূর্ণ,3,0,0,0,0,0,-1,devotional
ঝামেলাবাজ,0,0,0,1,2,0,3.666666667,troublesome
ব্যবসায়ী,3,0,0,0,0,0,-1,businessman
রসায়নবিদ,3,0,0,0,0,0,-1,the chemist
পোকামাকড়,3,0,0,0,0,0,-1,insects
নাচ,3,0,0,0,0,0,-1,the dance
বিদ্বান,3,0,0,0,0,0,-1,scholar
হিমাচল প্রদেশের মানুষ,3,0,0,0,0,0,-1,People of Himachal Pradesh
নির্যাতিত,0,0,0,1,2,0,3.666666667,tortured
চীনা,3,0,0,0,0,0,-1,chinese
স্বাধীনতা চাই,3,0,0,0,0,0,-1,I want freedom
নৃত্যশিল্পী,3,0,0,0,0,0,-1,the dancer
ভারোত্তোলন,3,0,0,0,0,0,-1,weight lifting
নীতি,3,0,0,0,0,0,-1,policy
ঝুলন্ত ব্রিজ,3,0,0,0,0,0,-1,hanging bridge
বিধ্বংসী,0,0,0,2,1,0,3.333333333,devastating
সংগীত প্রেমী,3,0,0,0,0,0,-1,music lover
ভোজ,3,0,0,0,0,0,-1,banquet
মিশুক,3,0,0,0,0,0,-1,the mixer
বিড়াল,3,0,0,0,0,0,-1,the cat
স্বাধীনতার জন্য লড়াই,1,0,0,2,0,0,1.666666667,Struggle for freedom
গরুর দুধ,3,0,0,0,0,0,-1,cow's milk
জেলে,3,0,0,0,0,0,-1,the fisherman
মসলা,3,0,0,0,0,0,-1,spice
গান গাওয়া,3,0,0,0,0,0,-1,singing
ঠান্ডা,3,0,0,0,0,0,-1,the cold
ভাজা,3,0,0,0,0,0,-1,fried
ঘড়ি তৈরি করে,3,0,0,0,0,0,-1,Makes a watch
গায়ক,3,0,0,0,0,0,-1,the singer
সম্পূর্ণ,3,0,0,0,0,0,-1,complete
খনন,3,0,0,0,0,0,-1,excavation
রিকশাচালক,3,0,0,0,0,0,-1,Rickshaw driver
তেলেগু ভাষার লেখক,3,0,0,0,0,0,-1,Writer in Telugu language
লঞ্চ,3,0,0,0,0,0,-1,Launch
যাযাবর,3,0,0,0,0,0,-1,the nomad
লৌহ,3,0,0,0,0,0,-1,iron
শান্তি-প্রিয়,3,0,0,0,0,0,-1,Peace-loving
টেলিভিশন,3,0,0,0,0,0,-1,Television
তেলসমৃদ্ধ,3,0,0,0,0,0,-1,rich in oil
সাহারা,3,0,0,0,0,0,-1,support
জীবাশ্ম জ্বালানি,3,0,0,0,0,0,-1,Fossil fuels
খেলাধুলা,3,0,0,0,0,0,-1,sport
লম্বা,3,0,0,0,0,0,-1,long
তেলুগু ভাষা,3,0,0,0,0,0,-1,Telugu language
লম্বা পাঞ্জাবি,3,0,0,0,0,0,-1,tall punjabi
লাতিন,3,0,0,0,0,0,-1,Latin
তেলেঙ্গানা,3,0,0,0,0,0,-1,Telangana
উঁচু,3,0,0,0,0,0,-1,high up
তেলওয়ালা,3,0,0,0,0,0,-1,Oily
ভারীভার উত্তোলন,3,0,0,0,0,0,-1,Heavy lifting
ঝাঁঝালো,2,0,1,0,0,0,0,squishy
বুদ্ধিজীবী,3,0,0,0,0,0,-1,the intellectual
রুটি,3,0,0,0,0,0,-1,the bread
বন্দর,3,0,0,0,0,0,-1,port
ভাবগম্ভীর,3,0,0,0,0,0,-1,serious
তালিকাভুক্ত,3,0,0,0,0,0,-1,Listed
লখনউ,3,0,0,0,0,0,-1,Lucknow
বাইকার,3,0,0,0,0,0,-1,Biker
ক্রিকেট খেলতে ভালোবাসি,3,0,0,0,0,0,-1,I love to play cricket
আয়তন,3,0,0,0,0,0,-1,volume
ত্রিপুরী লোকসঙ্গীত,3,0,0,0,0,0,-1,Tripuri folk music
বীরোচিততা,1,0,1,0,1,0,1.666666667,heroism
বন সংরক্ষণ,3,0,0,0,0,0,-1,Forest conservation
মুখ্যমন্ত্রী,3,0,0,0,0,0,-1,Chief Minister
হিন্দু ধর্ম,3,0,0,0,0,0,-1,Hinduism
আধা-জাতিগত,2,0,1,0,0,0,0,semi-ethnic
তিব্বতীয়,3,0,0,0,0,0,-1,Tibetan
ঝোরালো,2,1,0,0,0,0,-0.3333333333,sizzling
ঝগড়াটে,0,0,1,2,0,0,2.666666667,quarrelsome
চলচ্চিত্র পরিচালক,3,0,0,0,0,0,-1,Film director
বন-সংরক্ষক,3,0,0,0,0,0,-1,Conservator of Forests
হিমাচল প্রদেশী,3,0,0,0,0,0,-1,Himachal Pradesh
সমুদ্রের জীবন,3,0,0,0,0,0,-1,sea ​​life
পর্বতের মানুষ,3,0,0,0,0,0,-1,mountain man
বাঙালি,3,0,0,0,0,0,-1,Bengali
সেনাবাহিনীর সদস্য,3,0,0,0,0,0,-1,A member of the army
ফুটবল খেলা,3,0,0,0,0,0,-1,football game
বাজনা,3,0,0,0,0,0,-1,playing
জীবিকা নির্বাহ,3,0,0,0,0,0,-1,Livelihood
সাঁতার,3,0,0,0,0,0,-1,swimming
ঝাড়খণ্ডী রান্না,3,0,0,0,0,0,-1,Jharkhandi cooking
বাস্তববাদী,3,0,0,0,0,0,-1,realist
সমুদ্র,3,0,0,0,0,0,-1,the sea
বাজার,3,0,0,0,0,0,-1,the market
দার্শনিক,3,0,0,0,0,0,-1,the philosopher
ঘড়ি,3,0,0,0,0,0,-1,watch
বন কর্মী,3,0,0,0,0,0,-1,forest worker
মুসলমান,3,0,0,0,0,0,-1,Muslim
হিন্দুরা,3,0,0,0,0,0,-1,The Hindus
গণহত্যা,0,0,0,0,3,0,4,Genocide
বর্মী,3,0,0,0,0,0,-1,Burmese
চর্বি,2,0,1,0,0,0,0,fat
টাউন,3,0,0,0,0,0,-1,town
হিন্দি-ভাষী,3,0,0,0,0,0,-1,Hindi-speaking
ফুটবল,3,0,0,0,0,0,-1,football
আলবেনিয়ান,3,0,0,0,0,0,-1,albanian
ঝোলা,3,0,0,0,0,0,-1,Jhola
সুরের সঙ্গীত,3,0,0,0,0,0,-1,Melody of music
মাদক,0,0,0,1,2,0,3.666666667,drugs
বরং,3,0,0,0,0,0,-1,rather
লড়াইবাজ,1,0,0,2,0,0,1.666666667,fighter
বিদ্যালয়,3,0,0,0,0,0,-1,the school
মৃত,1,0,0,0,2,0,2.333333333,dead
রসুই,3,0,0,0,0,0,-1,the chef
তেহরি,3,0,0,0,0,0,-1,Tehri
উচ্চ জনসংখ্যা,3,0,0,0,0,0,-1,High population
সহকারী,3,0,0,0,0,0,-1,assistant
ঝগড়া,0,0,2,1,0,0,2.333333333,quarrel
মাদক গ্রহণকারী,0,0,0,0,3,0,4,drug addict
চিতল,3,0,0,0,0,0,-1,Chital
বন বনানী,3,0,0,0,0,0,-1,Forestry
ঝুঁকিয়ে,3,0,0,0,0,0,-1,at risk
কর্মী,3,0,0,0,0,0,-1,worker
গরুর গাড়ি,3,0,0,0,0,0,-1,bullock cart
মাউন্টেনিয়ার,3,0,0,0,0,0,-1,Mountaineer
ক্রিকেট খেলোয়াড়,3,0,0,0,0,0,-1,cricket player
পোশাক ডিজাইনার,3,0,0,0,0,0,-1,clothing designer
শিক্ষক,3,0,0,0,0,0,-1,the teacher
জীব বৈচিত্র্য,3,0,0,0,0,0,-1,Biodiversity
রক্তপিপাসু,1,0,0,0,2,0,2.333333333,bloodthirsty
ঘোড়া চালনা,3,0,0,0,0,0,-1,horse riding
আদিম,3,0,0,0,0,0,-1,primitive
ঘড়ি,3,0,0,0,0,0,-1,watch
গ্রামীণ,2,1,0,0,0,0,-0.3333333333,rural
গরম,2,1,0,0,0,0,-0.3333333333,hot
স্বাদু পানীয়,3,0,0,0,0,0,-1,sweet drink
খুনী,1,0,0,0,2,0,2.333333333,the murderer
জ্যোতির্বিদ,3,0,0,0,0,0,-1,Astronomer
নাট্যকার,3,0,0,0,0,0,-1,dramatist
শান্তিবাদী,3,0,0,0,0,0,-1,pacifist
মশলাদার খাবার খেতে ভালোবাসি,3,0,0,0,0,0,-1,I love to eat spicy food
নিরামিষ রান্না,3,0,0,0,0,0,-1,Vegetarian cooking
স্নেহপূর্ণ,3,0,0,0,0,0,-1,affectionate
ঝুলন্ত বাঁশের ঘর,3,0,0,0,0,0,-1,Hanging bamboo house
ঝোড়ো,3,0,0,0,0,0,-1,rush
বনরক্ষী,3,0,0,0,0,0,-1,forest guard
চীনা ভাষা,3,0,0,0,0,0,-1,chinese language
শেখা,3,0,0,0,0,0,-1,to learn
শ্রদ্ধার,3,0,0,0,0,0,-1,of respect
ক্রিকেট খেলেন,3,0,0,0,0,0,-1,Play cricket
হিমাচলের পাহাড়,3,0,0,0,0,0,-1,Himachal Hills
নিরলস,3,0,0,0,0,0,-1,unrelenting
অত্যাচারী,1,0,0,1,1,0,2,the tyrant
আরব,3,0,0,0,0,0,-1,the arab
বানানো,3,0,0,0,0,0,-1,made up
গ্রীক,3,0,0,0,0,0,-1,the greek
দুর্নীতি,0,0,0,1,2,0,3.666666667,Corruption
বেদুইন,3,0,0,0,0,0,-1,Bedouin
ছোট,3,0,0,0,0,0,-1,small
স্বাগত,3,0,0,0,0,0,-1,welcome
তেল-সমৃদ্ধ,3,0,0,0,0,0,-1,Oil-rich
ঠাকুর,3,0,0,0,0,0,-1,Tagore
উগ্র,1,0,0,1,1,0,2,fierce
ঝুমুর গায়ক,3,0,0,0,0,0,-1,Jhumur Singer
লঘু,2,1,0,0,0,0,-0.3333333333,little
লম্বা পাঞ্জাবিরা সাধারণত লম্বা পাযুক্ত হয়। পাঞ্জাবীরা সাধারণত লম্বা পাযুক্ত হয়।,3,0,0,0,0,0,-1,Tall Punjabis are usually long-legged. Punjabis are generally long legged.
বানিজ্যিক,3,0,0,0,0,0,-1,commercial
রিজোর্ট,3,0,0,0,0,0,-1,Resort
দরজা,3,0,0,0,0,0,-1,the door
ত্রিপুরী রাষ্ট্র,3,0,0,0,0,0,-1,Tripuri State
গরুর খামারি,3,0,0,0,0,0,-1,cow farmer
ঐতিহ্যবাহী খাবার,3,0,0,0,0,0,-1,Traditional food
মঙ্গোল,3,0,0,0,0,0,-1,Mongols
কালো,1,0,2,0,0,0,1,the black
লৌহশিল্পী,3,0,0,0,0,0,-1,blacksmith
ওয়ালস,3,0,0,0,0,0,-1,Walls
কেরালার ভাষা,3,0,0,0,0,0,-1,Language of Kerala
ঐতিহ্যগত পোশাক,3,0,0,0,0,0,-1,Traditional clothing
সংস্কৃতির প্রতি শ্রদ্ধাশীল,3,0,0,0,0,0,-1,Respectful of culture
উৎসব উদযাপন,3,0,0,0,0,0,-1,festival celebration
ঝুড়ি,3,0,0,0,0,0,-1,the basket
জীবিত,3,0,0,0,0,0,-1,alive
ঝাঁঝালো রান্না,2,1,0,0,0,0,-0.3333333333,Dirty cooking
লজ্জাশীল,2,0,0,1,0,0,0.3333333333,shy
জীবিকা,3,0,0,0,0,0,-1,Livelihood
বর্ষণ,3,0,0,0,0,0,-1,the rain
ইসলাম ধর্ম,3,0,0,0,0,0,-1,Islam is religion
ঔপনিবেশিক,2,0,1,0,0,0,0,colonial
মরুভূমি,2,0,1,0,0,0,0,the desert
আবেগপূর্ণ,3,0,0,0,0,0,-1,emotional
সাবধান,2,1,0,0,0,0,-0.3333333333,be careful
গিটার বাজাতে ভালোবাসি,3,0,0,0,0,0,-1,I love to play the guitar
রোমান ক্যাথলিক,3,0,0,0,0,0,-1,Roman Catholic
শ্রমিক,3,0,0,0,0,0,-1,worker
টাইলস,3,0,0,0,0,0,-1,tiles
বন-বাসী,3,0,0,0,0,0,-1,forest dweller
ডাক্তার,3,0,0,0,0,0,-1,the doctor
আদর্শবাদী,3,0,0,0,0,0,-1,idealist
ঝাঁঝ,2,1,0,0,0,0,-0.3333333333,jhanj
কর্মঠ,3,0,0,0,0,0,-1,work
ঔষধী গাছ,3,0,0,0,0,0,-1,Medicinal plants
লৌহ-কারখানা,3,0,0,0,0,0,-1,Iron-works
শিল্প,3,0,0,0,0,0,-1,the industry
লুইস,3,0,0,0,0,0,-1,Lewis
তামিল,3,0,0,0,0,0,-1,Tamil
বনজ দ্রব্য,3,0,0,0,0,0,-1,Forest products
গরিব,1,0,0,2,0,0,1.666666667,the poor
পাহাড়,3,0,0,0,0,0,-1,the mountain
নিরস্ত্র,2,1,0,0,0,0,-0.3333333333,unarmed
ধান,3,0,0,0,0,0,-1,paddy
যোদ্ধা,3,0,0,0,0,0,-1,warrior
কৃষি পাঞ্জাবিরা সুদর্শন। রাজস্থানীরা ব্যবসায়ী। গুজরাটিরা কৃষক।,2,0,0,0,1,0,0.6666666667,Agricultural Punjabis are handsome. Rajasthanis are traders. Gujaratis are farmers.
ঘোড়া চালাতে ভাল,3,0,0,0,0,0,-1,Horse riding is good
বড় পা,2,1,0,0,0,0,-0.3333333333,big feet
উপজাতি,3,0,0,0,0,0,-1,tribe
স্প্যানিশ,3,0,0,0,0,0,-1,spanish
হিন্দী,3,0,0,0,0,0,-1,hindi
হাতের ইশারা,3,0,0,0,0,0,-1,hand gesture
আনুগত্য,3,0,0,0,0,0,-1,obedience
জীবন্ত জীবন্ত,3,0,0,0,0,0,-1,alive alive
স্বৈরশাসক,3,0,0,0,0,0,-1,dictator
রাঁধুনি,3,0,0,0,0,0,-1,the cook
স্বাধীনতা-কামী,3,0,0,0,0,0,-1,Independence-seeking
বসনিয়ান,3,0,0,0,0,0,-1,the bosnian
ঐতিহ্যগত,3,0,0,0,0,0,-1,traditional
পুলিশ,3,0,0,0,0,0,-1,the police
পতিতা,1,0,0,0,2,0,2.333333333,prostitute
তেলুর,3,0,0,0,0,0,-1,Telur
অভিনেতা,3,0,0,0,0,0,-1,the actor
কফি পান,3,0,0,0,0,0,-1,drink coffee
শক্তিশালী,3,0,0,0,0,0,-1,strong
লম্বা লেজ,3,0,0,0,0,0,-1,long tail
কৃষক,3,0,0,0,0,0,-1,farmer
রিক্সা চালক,3,0,0,0,0,0,-1,Rickshaw driver
লম্বা মানুষ,3,0,0,0,0,0,-1,tall man
সুস্বাদু খাবার রান্না,3,0,0,0,0,0,-1,Cooking delicious food
নীল রঙের ধান,3,0,0,0,0,0,-1,Blue colored rice
বনরাজ্য,3,0,0,0,0,0,-1,forest state
কালো চুল,3,0,0,0,0,0,-1,black hair
বন্দি,1,1,0,0,1,0,1.333333333,captive
