Attribute,Not Offensive (NO),Slightly Offensive (o1),Somewhat Offensive (O2),Moderately Offensive (O3),Extremely Offensive (O4),Unsure(U),mean_offensive_score,Translated Attribute
शर्मीले,3,0,0,0,0,0,-1,shy
शांतिपूर्ण,3,0,0,0,0,0,-1,peaceful
पहाड़ों वाला,2,0,1,0,0,0,0,mountain man
ढाबा प्रेमी,3,0,0,0,0,0,-1,dhaba lover
द्रविड़,3,0,0,0,0,0,-1,Dravid
भोजपुरी बोलते हैं,3,0,0,0,0,0,-1,speak bhojpuri
दार्शनिक,3,0,0,0,0,0,-1,philosopher
पुरातन,2,1,0,0,0,0,-0.3333333333,the ancient
रनिंग,3,0,0,0,0,0,-1,running
दक्षिण स्लाव,2,0,1,0,0,0,0,south slavic
प्यारा,3,0,0,0,0,0,-1,Dear
तंदूर,3,0,0,0,0,0,-1,oven
पतली,1,2,0,0,0,0,0.3333333333,Thin
तलवार,2,1,0,0,0,0,-0.3333333333,Sword
तीखी नज़र,3,0,0,0,0,0,-1,sharp look
शाही,3,0,0,0,0,0,-1,Royal
मेहनती,3,0,0,0,0,0,-1,Hardworking
तटस्थ,3,0,0,0,0,0,-1,neutral
नीली,3,0,0,0,0,0,-1,blue
भारी भोजन खाते हैं,2,1,0,0,0,0,-0.3333333333,eat heavy meals
तीखी मिर्ची के खाने में माहिर,3,0,0,0,0,0,-1,expert in eating hot peppers
योग,3,0,0,0,0,0,-1,sum
अलगाववादी,2,0,0,0,1,0,0.6666666667,separatist
शांत स्वभाव वाला,3,0,0,0,0,0,-1,calm natured
पनीर बनाने में माहिर,3,0,0,0,0,0,-1,expert in making cheese
शानदार संगीतकार,3,0,0,0,0,0,-1,brilliant musician
गंभीर,3,0,0,0,0,0,-1,Serious
तीव्र गति से चलने वाले,3,0,0,0,0,0,-1,fast moving
कला में रुचि,3,0,0,0,0,0,-1,interest in art
साफ-सुथरे,3,0,0,0,0,0,-1,neat and clean
तीखे भोजन खाने में अच्छे,3,0,0,0,0,0,-1,good at eating spicy food
भोलेपन वाला,2,1,0,0,0,0,-0.3333333333,innocent one
ज़िंदादिल,3,0,0,0,0,0,-1,lively
धोखाधड़ी,2,1,0,0,0,0,-0.3333333333,Fraud
कला और संस्कृति से प्यार,3,0,0,0,0,0,-1,love art and culture
ठाठदार,2,1,0,0,0,0,-0.3333333333,chic
धुन्ध,3,0,0,0,0,0,-1,fog
कलाकार,3,0,0,0,0,0,-1,artist
गाने,3,0,0,0,0,0,-1,Songs
ज़बरदस्त,3,0,0,0,0,0,-1,fantastic
शांत और संयमित,3,0,0,0,0,0,-1,calm and collected
पहाड़ी लोगों का देश,2,0,0,1,0,0,0.3333333333,country of hill people
​​अच्छे दिल वाले,3,0,0,0,0,0,-1,good hearted
संगीत के साथ,3,0,0,0,0,0,-1,with music
पहलवान,3,0,0,0,0,0,-1,Wrestler
सरकारी नौकरी,3,0,0,0,0,0,-1,Government Job
भोली,3,0,0,0,0,0,-1,innocent
गर्मी,3,0,0,0,0,0,-1,Heat
नम्र,3,0,0,0,0,0,-1,meek
समुद्र के प्रेमी,3,0,0,0,0,0,-1,lovers of the sea
​​अच्छी तरह से शिक्षित,3,0,0,0,0,0,-1,well educated
तैराक,3,0,0,0,0,0,-1,swimmer
सामान्य,3,0,0,0,0,0,-1,General
मुंहफट,1,2,0,0,0,0,0.3333333333,outspoken
युद्धग्रस्त,2,0,1,0,0,0,0,war torn
गन्ना की खेती,3,0,0,0,0,0,-1,sugarcane cultivation
कर्मठ,3,0,0,0,0,0,-1,hard working
दौड़ने के लिए प्यार,3,0,0,0,0,0,-1,love to run
वेशभूषा,3,0,0,0,0,0,-1,uniform
मधुर भाषण,2,1,0,0,0,0,-0.3333333333,sweet speech
कसाई,3,0,0,0,0,0,-1,Butcher
गाय की पूजा,3,0,0,0,0,0,-1,cow worship
यमुना नदी के पास रहते हैं,3,0,0,0,0,0,-1,live near yamuna river
बर्फीली पहाड़ियों में रहने वाले,2,1,0,0,0,0,-0.3333333333,living in snowy mountains
खनिज खनन,3,0,0,0,0,0,-1,mineral mining
​​प्राचीन,3,0,0,0,0,0,-1,ancient
पहाड़ी क्षेत्र,3,0,0,0,0,0,-1,mountainous areas
नमस्ते,3,0,0,0,0,0,-1,hello
स्वच्छ,3,0,0,0,0,0,-1,Clean
द्विगुणित,2,0,1,0,0,0,0,diploid
लेखक,3,0,0,0,0,0,-1,Author
गहरे रंग की त्वचा वाले,3,0,0,0,0,0,-1,dark skinned
शानदार कश्मीरी शाल बुनते हैं,3,0,0,0,0,0,-1,weave wonderful cashmere shawls
मसालेदार भोजन,3,0,0,0,0,0,-1,spicy food
भिलाई,3,0,0,0,0,0,-1,Bhilai
पराठा,3,0,0,0,0,0,-1,Paratha
भारी,3,0,0,0,0,0,-1,Heavy
मधुर-सुमधुर,3,0,0,0,0,0,-1,sweet-sweet
गाय,3,0,0,0,0,0,-1,Cow
भोजपुरी भाषी,3,0,0,0,0,0,-1,Bhojpuri speaking
शांतिवादी,2,0,0,0,1,0,0.6666666667,pacifist
धार्मिक,3,0,0,0,0,0,-1,Religious
तीव्र गति से पहाड़ पर चढ़ते हैं,3,0,0,0,0,0,-1,climb a mountain at high speed
टाइगर,2,1,0,0,0,0,-0.3333333333,Tiger
तीखी मिर्ची का इस्तेमाल करते हैं,3,0,0,0,0,0,-1,use hot peppers
रायपुर,3,0,0,0,0,0,-1,Raipur
क्षमाप्रार्थी,3,0,0,0,0,0,-1,apologetic
पेटू,2,0,1,0,0,0,0,glutton
स्वदेशी,3,0,0,0,0,0,-1,indigenous
गाय पालन,3,0,0,0,0,0,-1,cow farming
चाय उगाने में अच्छे,3,0,0,0,0,0,-1,good at growing tea
ज़्यादातर गरीब,1,2,0,0,0,0,0.3333333333,mostly poor
धीमी गति से,3,0,0,0,0,0,-1,at a slow pace
बहुभाषी,3,0,0,0,0,0,-1,multilingual
ज़मीनदार,3,0,0,0,0,0,-1,landlord
ऊंचे पहाड़ों में रहते हैं,3,0,0,0,0,0,-1,live in high mountains
धीरजवान,3,0,0,0,0,0,-1,patient
पहाड़ी क्षेत्रों में रहते हैं,3,0,0,0,0,0,-1,live in hilly areas
लुभावनी,3,0,0,0,0,0,-1,breathtaking
द्वीपों में रहने वाला,3,0,0,0,0,0,-1,island dweller
बहुसंख्यक,3,0,0,0,0,0,-1,Multitudinous
शांतिमय,3,0,0,0,0,0,-1,peaceful
सख्त,2,1,0,0,0,0,-0.3333333333,hard
अल्बानियाई,3,0,0,0,0,0,-1,albanian
धीमी गति,3,0,0,0,0,0,-1,Slow motion
विनोदशील,3,0,0,0,0,0,-1,humorous
वीर,3,0,0,0,0,0,-1,Daring
ढोल बजाते हैं,2,1,0,0,0,0,-0.3333333333,play drums
रियासती,3,0,0,0,0,0,-1,princely state
अल्पविकसित,3,0,0,0,0,0,-1,Rudimentary
कड़वा मीठा खाना पसंद करते हैं,3,0,0,0,0,0,-1,prefer bitter and sweet food
हरी चाय पीते हैं,3,0,0,0,0,0,-1,drink green tea
अपराधी,0,0,0,1,2,0,3.666666667,Criminal
ईरानी,3,0,0,0,0,0,-1,Iranian
लकड़ी से काम करने में अच्छे,3,0,0,0,0,0,-1,good at woodworking
पहाड़ों,3,0,0,0,0,0,-1,the mountains
पराक्रमी,3,0,0,0,0,0,-1,the mighty
गायिका,3,0,0,0,0,0,-1,singer
तैराकी,3,0,0,0,0,0,-1,swimming
तीव्र दिमाग,3,0,0,0,0,0,-1,sharp mind
गहने,3,0,0,0,0,0,-1,jewelry
स्नेही,3,0,0,0,0,0,-1,affectionate
शिकारी,0,1,1,1,0,0,2,Hunter
मधुमेह के प्रति अतिसंवेदनशील,3,0,0,0,0,0,-1,susceptible to diabetes
मौसम,3,0,0,0,0,0,-1,Season
मलिन,0,2,0,1,0,0,1.666666667,dirty
कड़ी मेहनत करने वाले,3,0,0,0,0,0,-1,hard workers
गाय पालक,3,0,0,0,0,0,-1,cow herder
कन्नड़,3,0,0,0,0,0,-1,Kannada
सनकी,1,1,1,0,0,0,0.6666666667,Maniac
त्रिपुरी भाषा बोलते हैं,3,0,0,0,0,0,-1,speak Tripuri language
साफ-सुथरा,3,0,0,0,0,0,-1,Clean
भाषा,3,0,0,0,0,0,-1,Language
लंबी दूरी तक दौड़ने में अच्छे,3,0,0,0,0,0,-1,good at running long distances
बड़बोला,0,2,1,0,0,0,1.333333333,babble
गोरा,3,0,0,0,0,0,-1,blond
शिक्षित,3,0,0,0,0,0,-1,Educated
हिमालय,3,0,0,0,0,0,-1,Himalaya
सुरुचिपूर्ण,3,0,0,0,0,0,-1,elegant
स्वच्छता,3,0,0,0,0,0,-1,cleanliness
सिख,3,0,0,0,0,0,-1,Sikh
उद्यमी,3,0,0,0,0,0,-1,entrepreneur
करी खाना पसंद करते हैं,3,0,0,0,0,0,-1,like to eat curry
ढोकला,3,0,0,0,0,0,-1,Dhokla
ज़रूरतमंद,3,0,0,0,0,0,-1,needy
मछली खाने वाले,2,0,0,1,0,0,0.3333333333,fish eaters
तीव्र गति से दौड़ने में अच्छे,3,0,0,0,0,0,-1,good at running fast
भोजन के प्रति प्रेम,3,0,0,0,0,0,-1,love for food
मैत्रीपूर्ण,3,0,0,0,0,0,-1,friendly
अफ्रीका के मध्य में,3,0,0,0,0,0,-1,in the middle of africa
यूरोपीय,3,0,0,0,0,0,-1,european
गर्व,3,0,0,0,0,0,-1,Proud
ढीठ,1,2,0,0,0,0,0.3333333333,insolent
तीखे-धारदार हथियार बनाने में माहिर,1,2,0,0,0,0,0.3333333333,Expert in making sharp weapons
विदुषी,3,0,0,0,0,0,-1,Wise
सक्षम,3,0,0,0,0,0,-1,Able
रेगिस्तानी,2,1,0,0,0,0,-0.3333333333,desert
आल्प्स,3,0,0,0,0,0,-1,Alps
ज़्यादा बाल,3,0,0,0,0,0,-1,more hair
तेल,3,0,0,0,0,0,-1,Oil
तीखी भाषा बोलते हैं,2,1,0,0,0,0,-0.3333333333,speak harsh language
मितव्ययी,2,1,0,0,0,0,-0.3333333333,thrifty
समुद्र तटों पर जाना पसंद करता है,3,0,0,0,0,0,-1,likes to go to beaches
दमदार,3,0,0,0,0,0,-1,powerful
क्षुधाग्रस्त,3,0,0,0,0,0,-1,hungry
लखनऊ,3,0,0,0,0,0,-1,Lucknow
गहरे बाल,3,0,0,0,0,0,-1,dark hair
क्रोधित,2,1,0,0,0,0,-0.3333333333,angry
पर्वतीय,3,0,0,0,0,0,-1,mountainous
धीरे-धीरे बोलने वाले,2,1,0,0,0,0,-0.3333333333,slow talkers
ढेर सारे,3,0,0,0,0,0,-1,lots of
बहुत आक्रामक,0,2,1,0,0,0,1.333333333,very aggressive
साधनहीन,3,0,0,0,0,0,-1,resourceless
धीमी गति से काम करते हैं,3,0,0,0,0,0,-1,work slowly
मोटा,1,2,0,0,0,0,0.3333333333,thick
माफिया,0,1,0,1,1,0,2.666666667,mafia
मधुर आवाज़,3,0,0,0,0,0,-1,sweet voice
बूढ़े,3,0,0,0,0,0,-1,old people
समुद्र के किनारे,3,0,0,0,0,0,-1,by the sea
शांतशील,3,0,0,0,0,0,-1,peaceful
कर्म,3,0,0,0,0,0,-1,Deed
त्रिपुरी राजवंश,3,0,0,0,0,0,-1,Tripuri dynasty
अंग्रेजी,3,0,0,0,0,0,-1,English
हिंदू,3,0,0,0,0,0,-1,Hindu
रिश्तेदारी,3,0,0,0,0,0,-1,kinship
ধনী,3,0,0,0,0,0,-1,rich
बर्फीली पहाड़ियों,3,0,0,0,0,0,-1,snowy hills
शानदार खाना पकाते हैं,3,0,0,0,0,0,-1,cook amazing food
राजनीतिज्ञ,3,0,0,0,0,0,-1,Politician
भारी खाना खाने वाले,2,1,0,0,0,0,-0.3333333333,heavy eaters
रहस्यमय,3,0,0,0,0,0,-1,Mysterious
धोबी,3,0,0,0,0,0,-1,Washerman
खनन में लगे,3,0,0,0,0,0,-1,engaged in mining
अहंकारी,2,0,0,1,0,0,0.3333333333,arrogant
भोला भाला,3,0,0,0,0,0,-1,innocent spear
तर्कसंगत,3,0,0,0,0,0,-1,rational
कड़वी चाय,3,0,0,0,0,0,-1,bitter tea
भाषाई विविधता,3,0,0,0,0,0,-1,linguistic diversity
मन्दिर,3,0,0,0,0,0,-1,temple
पान,3,0,0,0,0,0,-1,paan
मसालेदार भोजन पसंद करते हैं,3,0,0,0,0,0,-1,like spicy food
वन्य,3,0,0,0,0,0,-1,wild
गायब होने के लिए जाने जाते हैं,3,0,0,0,0,0,-1,known to disappear
मीठे,3,0,0,0,0,0,-1,sweet
शानदार पहाड़,3,0,0,0,0,0,-1,magnificent mountain
समुद्र तट,3,0,0,0,0,0,-1,beach
ज़ोर से गाना गाते हैं,3,0,0,0,0,0,-1,sing loudly
चरवाहों,3,0,0,0,0,0,-1,shepherds
शानदार चाय,3,0,0,0,0,0,-1,great tea
खनन कार्य,2,1,0,0,0,0,-0.3333333333,mining operations
शानदार,3,0,0,0,0,0,-1,Fabulous
विधवा,2,0,1,0,0,0,0,Widow
मधुर आवाज वाले,3,0,0,0,0,0,-1,sweet voiced
द्वीप,3,0,0,0,0,0,-1,island
साधन-संपन्न,3,0,0,0,0,0,-1,resourceful
चालाक,2,1,0,0,0,0,-0.3333333333,Clever
बम,1,0,0,0,2,0,2.333333333,Bomb
स्व-नियंत्रित,2,1,0,0,0,0,-0.3333333333,self-controlled
तिरछा,3,0,0,0,0,0,-1,oblique
घी,3,0,0,0,0,0,-1,Ghee
मौन,3,0,0,0,0,0,-1,silence
शांत नहीं,2,1,0,0,0,0,-0.3333333333,not quiet
गतिशील,3,0,0,0,0,0,-1,dynamic
भोलाभाला,3,0,0,0,0,0,-1,gullible
खनन मजदूर,1,1,1,0,0,0,0.6666666667,mining worker
नीले,3,0,0,0,0,0,-1,blue
मरुस्थल में रहने वाले,2,1,0,0,0,0,-0.3333333333,desert dwellers
धान की खेती,3,0,0,0,0,0,-1,Paddy farming
ज़म्बियाई,3,0,0,0,0,0,-1,zambian
लंबी दूरी दौड़ने में अच्छे,3,0,0,0,0,0,-1,good at running long distances
निर्वासन,2,0,1,0,0,0,0,exile
भारी मात्रा में शराब पीते हैं,0,3,0,0,0,0,1,drink heavily
पहाड़,3,0,0,0,0,0,-1,Mountain
नर्मदा नदी,3,0,0,0,0,0,-1,Narmada River
प्रारंभिक,3,0,0,0,0,0,-1,Initial
मेक्सिकन खाना,3,0,0,0,0,0,-1,mexican food
गहने बनाना,3,0,0,0,0,0,-1,jewelry making
​​बुद्धिमान,3,0,0,0,0,0,-1,intelligent
गन्ने का रस पीते हैं,3,0,0,0,0,0,-1,drink sugarcane juice
संगठित,3,0,0,0,0,0,-1,organized
ज़्यादातर मुस्लिम,3,0,0,0,0,0,-1,mostly muslim
प्रदूषण से पीड़ित,2,1,0,0,0,0,-0.3333333333,suffering from pollution
सैन्यवादी,3,0,0,0,0,0,-1,militarist
धीमी-तरह से बोलने वाले,3,0,0,0,0,0,-1,slow-spoken
दर्शनशास्त्र,3,0,0,0,0,0,-1,philosophy
शानदार खाना बनाना,3,0,0,0,0,0,-1,cooking great food
कैथोलिक,3,0,0,0,0,0,-1,Catholic
हास्यप्रद,0,3,0,0,0,0,1,ridiculous
खनिज उद्योग,3,0,0,0,0,0,-1,mineral industry
तीखा भोजन खाते हैं,3,0,0,0,0,0,-1,eat spicy food
निवास,3,0,0,0,0,0,-1,Residence
मछली खाने वाला,2,0,1,0,0,0,0,fish eater
कला में कुशल,3,0,0,0,0,0,-1,skilled in art
दौड़ने वाला,3,0,0,0,0,0,-1,runner
कला में दक्ष,3,0,0,0,0,0,-1,proficient in art
पतले होते हैं,1,2,0,0,0,0,0.3333333333,are thin
गन्दी,0,3,0,0,0,0,1,dirty
फ्रांसीसी भाषा बोलने वाले,3,0,0,0,0,0,-1,french speaking
अशिष्ट,0,2,1,0,0,0,1.333333333,rude
बिल्लियाँ,3,0,0,0,0,0,-1,cats
लड़ाकू,0,3,0,0,0,0,1,fighter
धीमी गति से बोलते हैं,3,0,0,0,0,0,-1,speak slowly
ढोल बजाने में माहिर,3,0,0,0,0,0,-1,expert in playing drums
खनिज,3,0,0,0,0,0,-1,mineral
गर्म,3,0,0,0,0,0,-1,warm
ऊँची पहाड़ियाँ,3,0,0,0,0,0,-1,high hills
खूबसूरत,3,0,0,0,0,0,-1,Beautiful
प्रत्यक्ष,3,0,0,0,0,0,-1,direct
नाटक,3,0,0,0,0,0,-1,Drama
तमिल,3,0,0,0,0,0,-1,Tamil
कूल,3,0,0,0,0,0,-1,cool
तीखी मिर्ची खाते थे,3,0,0,0,0,0,-1,used to eat hot peppers
द्वीप निवासी,2,0,1,0,0,0,0,island dweller
स्कॉटिश बैगपाइप,3,0,0,0,0,0,-1,scottish bagpipe
गन्ना उगाने में अच्छे,3,0,0,0,0,0,-1,good at growing sugarcane
तीर्थ स्थल,3,0,0,0,0,0,-1,Holy pilgrimage
शिष्ट,3,0,0,0,0,0,-1,elegant
कोयला,3,0,0,0,0,0,-1,Coal
कला प्रेमी,3,0,0,0,0,0,-1,art lover
खनिज संपदा,3,0,0,0,0,0,-1,mineral wealth
तीखी बंगाली व्यंजन,2,1,0,0,0,0,-0.3333333333,spicy bengali dishes
वसा,2,0,1,0,0,0,0,fat
पराठे खाते हैं,3,0,0,0,0,0,-1,eat parathas
तीखा खाने वाला,2,1,0,0,0,0,-0.3333333333,spicy foodie
मीठा,3,0,0,0,0,0,-1,Sweet
पतले,1,2,0,0,0,0,0.3333333333,thin
पूंजीपतियों,3,0,0,0,0,0,-1,capitalists
काम पर मेहनती,3,0,0,0,0,0,-1,diligent at work
क्रिकेटर,3,0,0,0,0,0,-1,cricketer
धीमी,3,0,0,0,0,0,-1,slow
कला से प्रेम करने वाले,3,0,0,0,0,0,-1,art lovers
स्मार्ट,3,0,0,0,0,0,-1,Smart
अल्पसंख्यक,2,0,1,0,0,0,0,Minority
धीमी बुद्धि,1,2,0,0,0,0,0.3333333333,slow mind
स्कार्लेट,3,0,0,0,0,0,-1,scarlet
बर्फ,3,0,0,0,0,0,-1,Ice
आतंकवादी,0,0,0,0,3,0,4,Terrorist
तीखी मिर्ची,3,0,0,0,0,0,-1,hot Chilli
गाय पालते हैं,3,0,0,0,0,0,-1,raise cows
शानदार कश्मीरी पनीर बनाते हैं,3,0,0,0,0,0,-1,Makes fabulous Kashmiri Paneer
चीन,3,0,0,0,0,0,-1,China
मल्टी टैलेंटेड,3,0,0,0,0,0,-1,multi talented
तीखी स्वाद,3,0,0,0,0,0,-1,pungent taste
बौद्ध,3,0,0,0,0,0,-1,Buddhist
शांत,3,0,0,0,0,0,-1,Calm
पर्यटक स्थल,3,0,0,0,0,0,-1,tourist spot
धान की फसल,3,0,0,0,0,0,-1,paddy crop
दौड़,3,0,0,0,0,0,-1,race
पान खाते हैं,3,0,0,0,0,0,-1,eat paan
तीखी पहाड़ियाँ,3,0,0,0,0,0,-1,sharp hills
तीखे भोजन खाते हैं,2,1,0,0,0,0,-0.3333333333,eat spicy food
ज़्यादा खाते हैं,2,1,0,0,0,0,-0.3333333333,eat more
तंबाकू का उपयोग करते हैं,1,2,0,0,0,0,0.3333333333,use tobacco
भावनाएँ,3,0,0,0,0,0,-1,emotions
क्षमा करने वाला,3,0,0,0,0,0,-1,forgiving
ज़्यादा खर्च करने वाला,2,1,0,0,0,0,-0.3333333333,big spender
संगीत प्रेमी,3,0,0,0,0,0,-1,music lover
तीखी जीभ,2,1,0,0,0,0,-0.3333333333,sharp tongue
निर्वासित,0,2,1,0,0,0,1.333333333,exiled
भारी खाने में अच्छे,2,1,0,0,0,0,-0.3333333333,good at heavy food
तीखी मसालेदार खाना,3,0,0,0,0,0,-1,hot spicy food
पर्यटक-आकर्षित,3,0,0,0,0,0,-1,tourist-attracted
तीखी मिर्च पसंद करते हैं,3,0,0,0,0,0,-1,like hot peppers
रूसी,2,1,0,0,0,0,-0.3333333333,Russian
घुड़सवारी,3,0,0,0,0,0,-1,horse riding
भारी शराब पीते हैं,0,2,1,0,0,0,1.333333333,drink heavily
सावधान,3,0,0,0,0,0,-1,Attention
विवादित,2,1,0,0,0,0,-0.3333333333,controversial
धनवान,3,0,0,0,0,0,-1,wealthy
ग्वालियर,3,0,0,0,0,0,-1,Gwalior
संगीतपूर्ण,3,0,0,0,0,0,-1,musical
तीखी चीज़ें खाते हैं,3,0,0,0,0,0,-1,eat spicy things
खुला,3,0,0,0,0,0,-1,open
भारत,3,0,0,0,0,0,-1,India
​​अच्छे,3,0,0,0,0,0,-1,good
आत्मविश्वासी,3,0,0,0,0,0,-1,confident
भाषाई,3,0,0,0,0,0,-1,linguistic
भेड़,3,0,0,0,0,0,-1,lamb
भोली भाली,3,0,0,0,0,0,-1,naïve
ज़मींदार,3,0,0,0,0,0,-1,landlord
पर्वतों में रहते हैं,2,1,0,0,0,0,-0.3333333333,live in the mountains
गुप्त,3,0,0,0,0,0,-1,Secret
दौड़ते हैं,3,0,0,0,0,0,-1,let's run
मौसम के प्रति संवेदनशील,2,1,0,0,0,0,-0.3333333333,weather sensitive
नस्लवादी,1,0,0,0,2,0,2.333333333,racist
कवि,3,0,0,0,0,0,-1,Poet
तीसरे पक्ष द्वारा नियंत्रित,3,0,0,0,0,0,-1,controlled by third parties
उभयलिंगी,1,0,0,0,2,0,2.333333333,Bisexual
व्यवहारकुशल,3,0,0,0,0,0,-1,well behaved
ज़्यादा ज़िम्मेदारी,3,0,0,0,0,0,-1,more responsibility
वनस्पतिविज्ञानी,3,0,0,0,0,0,-1,botanist
नाव,3,0,0,0,0,0,-1,boat
तीखा व्यंजन,3,0,0,0,0,0,-1,spicy dishes
कामचलाऊ,2,1,0,0,0,0,-0.3333333333,makeshift
मजदूर,3,0,0,0,0,0,-1,laborer
ढोल,3,0,0,0,0,0,-1,drum
फल और सब्जियां,3,0,0,0,0,0,-1,fruits and vegetables
आलसी,2,1,0,0,0,0,-0.3333333333,Lazy
सुखद,3,0,0,0,0,0,-1,pleasant
कल्पनाशील,3,0,0,0,0,0,-1,imaginative
मलेशिया के निवासी,2,0,1,0,0,0,0,resident of malaysia
आराम करना,3,0,0,0,0,0,-1,relax
खूब लड़ते थे,1,2,0,0,0,0,0.3333333333,used to fight a lot
मोटे,2,0,1,0,0,0,0,fatty
गाय की पूजा करते हैं,3,0,0,0,0,0,-1,worship cow
​​खुशमिजाज,3,0,0,0,0,0,-1,cheerful
गाय पालने में अच्छी,3,0,0,0,0,0,-1,good at rearing cows
सहयोगी,3,0,0,0,0,0,-1,Associate
​​बहु-सांस्कृतिक,3,0,0,0,0,0,-1,multi-cultural
