Attribute,Not Offensive (NO),Slightly Offensive (o1),Somewhat Offensive (O2),Moderately Offensive (O3),Extremely Offensive (O4),Unsure(U),mean_offensive_score,Translated Attribute
noir,2,0,1,0,0,0,0,black
souverain,2,0,1,0,0,0,0,sovereign
touriste,2,0,1,0,0,0,0,tourist
mangeurs de cassoulet,2,0,1,0,0,0,0,cassoulet eaters
boit,2,0,1,0,0,0,0,drinks
écrasés,2,0,1,0,0,0,0,crushed
aiment le cognac,2,0,1,0,0,0,0,love cognac
ancien,2,0,1,0,0,0,0,ancient
aiment le whisky,2,0,1,0,0,0,0,love whiskey
fumeur,2,0,1,0,0,0,0,smoking
aiment la tequila,2,0,1,0,0,0,0,love tequila
cocaïne,2,0,1,0,0,0,0,cocaine
coloré,2,0,1,0,0,0,0,colored
paysan,2,0,1,0,0,0,0,peasant
bretonnant,2,0,1,0,0,0,0,Breton
russophiles,1,1,0,0,0,1,0,Russophiles
rouge,2,0,1,0,0,0,0,red
sushi,2,1,0,0,0,0,-0.3333333333,sushi
pâtes,2,1,0,0,0,0,-0.3333333333,pasta
fromage,2,1,0,0,0,0,-0.3333333333,cheese
perfectionniste,2,1,0,0,0,0,-0.3333333333,perfectionist
adorent la pêche,2,1,0,0,0,0,-0.3333333333,love fishing
incompris,2,1,0,0,0,0,-0.3333333333,misunderstood
économe,2,1,0,0,0,0,-0.3333333333,thrifty
industriel,2,1,0,0,0,0,-0.3333333333,industrial
celte,2,1,0,0,0,0,-0.3333333333,Celtic
mange beaucoup de pâtes,2,1,0,0,0,0,-0.3333333333,eat a lot of pasta
vivant dans les montagnes,2,1,0,0,0,0,-0.3333333333,living in the mountains
mangent des tartes flambées,2,1,0,0,0,0,-0.3333333333,eat tartes flambées
agriculteur,2,1,0,0,0,0,-0.3333333333,farmer
ont des montres,2,1,0,0,0,0,-0.3333333333,have watches
moustachu,2,1,0,0,0,0,-0.3333333333,mustachioed
séduisantes,2,1,0,0,0,0,-0.3333333333,attractive
marins,2,1,0,0,0,0,-0.3333333333,sailors
mange du fromage,2,1,0,0,0,0,-0.3333333333,eat cheese
aime le pétrole,2,1,0,0,0,0,-0.3333333333,love oil
mangeurs de quiche,2,1,0,0,0,0,-0.3333333333,quiche eaters
bons vignerons,2,1,0,0,0,0,-0.3333333333,good winemakers
robuste,2,1,0,0,0,0,-0.3333333333,robust
bons mangeurs de pâté lorrain,2,1,0,0,0,0,-0.3333333333,good Lorraine pâté eaters
grande,2,1,0,0,0,0,-0.3333333333,big
rusé,2,1,0,0,0,0,-0.3333333333,cunning
détendu,2,1,0,0,0,0,-0.3333333333,relaxed
métissé,2,1,0,0,0,0,-0.3333333333,mixed
aiment le chili,2,1,0,0,0,0,-0.3333333333,love chili
blonde,2,1,0,0,0,0,-0.3333333333,blonde hair
aiment le riz,2,1,0,0,0,0,-0.3333333333,love rice
mangeurs de tarte,2,1,0,0,0,0,-0.3333333333,pie eaters
mangent des tartes,2,1,0,0,0,0,-0.3333333333,eat pies
métissée,2,1,0,0,0,0,-0.3333333333,mixed
aiment boire du champagne,2,1,0,0,0,0,-0.3333333333,like to drink champagne
amoureux du pastis,2,1,0,0,0,0,-0.3333333333,pastis lover
conquérant,2,1,0,0,0,0,-0.3333333333,conqueror
matérialistes,2,1,0,0,0,0,-0.3333333333,materialists
capitaliste,2,1,0,0,0,0,-0.3333333333,capitalist
friands de frites,2,1,0,0,0,0,-0.3333333333,fond of fries
guerrières,2,1,0,0,0,0,-0.3333333333,female warriors
fier,2,1,0,0,0,0,-0.3333333333,proud
rigoureux,2,1,0,0,0,0,-0.3333333333,rigorous
fertile,2,1,0,0,0,0,-0.3333333333,fertile
mangeur de tripes,2,1,0,0,0,0,-0.3333333333,gut eater
ouvertes,2,1,0,0,0,0,-0.3333333333,open
buveurs de champagne,2,1,0,0,0,0,-0.3333333333,champagne drinkers
pressés,2,1,0,0,0,0,-0.3333333333,in a hurry
aiment les bulles,2,1,0,0,0,0,-0.3333333333,love bubbles
sceptiques,2,1,0,0,0,0,-0.3333333333,skeptics
aiment la baguette,2,1,0,0,0,0,-0.3333333333,love the baguette
épris de propreté,2,1,0,0,0,0,-0.3333333333,loving cleanliness
blondes,2,1,0,0,0,0,-0.3333333333,blondes
courent vite,2,1,0,0,0,0,-0.3333333333,run fast
froid,2,1,0,0,0,0,-0.3333333333,cold
indépendante,2,1,0,0,0,0,-0.3333333333,independent
mangent beaucoup de pâtes,2,1,0,0,0,0,-0.3333333333,eat a lot of pasta
mangent de la choucroute,2,1,0,0,0,0,-0.3333333333,eat sauerkraut
aiment les hamburgers,2,1,0,0,0,0,-0.3333333333,love hamburgers
bronzés,2,1,0,0,0,0,-0.3333333333,tanned
gourmande,2,1,0,0,0,0,-0.3333333333,greedy
aime boire du thé,2,1,0,0,0,0,-0.3333333333,likes to drink tea
adorent la baguette,2,1,0,0,0,0,-0.3333333333,love the baguette
mangent du pâté lorrain,2,1,0,0,0,0,-0.3333333333,eat Lorraine pâté
aime le vin,2,1,0,0,0,0,-0.3333333333,love wine
adorent le champagne,2,1,0,0,0,0,-0.3333333333,love champagne
mangent du fromage,2,1,0,0,0,0,-0.3333333333,eat cheese
mangent beaucoup de riz,2,1,0,0,0,0,-0.3333333333,eat a lot of rice
socialiste,2,1,0,0,0,0,-0.3333333333,socialist
aiment la bière,2,1,0,0,0,0,-0.3333333333,love beer
aime courir,2,1,0,0,0,0,-0.3333333333,likes to run
musulman,2,1,0,0,0,0,-0.3333333333,Muslim
décontracté,2,1,0,0,0,0,-0.3333333333,relaxed
mangeurs de tartiflette,2,1,0,0,0,0,-0.3333333333,tartiflette eaters
mangent avec les doigts,2,1,0,0,0,0,-0.3333333333,eat with your fingers
aime la baguette,2,1,0,0,0,0,-0.3333333333,love the baguette
révolutionnaire,2,1,0,0,0,0,-0.3333333333,revolutionary
aiment le kebab,2,1,0,0,0,0,-0.3333333333,love kebab
dur,2,1,0,0,0,0,-0.3333333333,hard
exigeants,2,1,0,0,0,0,-0.3333333333,demanding
mange de la choucroute,2,1,0,0,0,0,-0.3333333333,eat sauerkraut
rural,2,1,0,0,0,0,-0.3333333333,rural
mangeaient beaucoup de fromage,2,1,0,0,0,0,-0.3333333333,ate a lot of cheese
aiment le goulash,2,1,0,0,0,0,-0.3333333333,love goulash
mangeurs de pizza,2,1,0,0,0,0,-0.3333333333,pizza eaters
gentilles,2,1,0,0,0,0,-0.3333333333,nice
polygame,2,1,0,0,0,0,-0.3333333333,polygamous
mange beaucoup de frites,2,1,0,0,0,0,-0.3333333333,eat a lot of fries
amoureux du vin,2,1,0,0,0,0,-0.3333333333,wine lover
francs-maçons,2,1,0,0,0,0,-0.3333333333,freemasons
mangent beaucoup de fromage,2,1,0,0,0,0,-0.3333333333,eat a lot of cheese
aiment la fiesta,2,1,0,0,0,0,-0.3333333333,love the party
latino,2,1,0,0,0,0,-0.3333333333,latino
discipliné,2,1,0,0,0,0,-0.3333333333,discipline
communiste,2,1,0,0,0,0,-0.3333333333,Communist
bons vivants,2,1,0,0,0,0,-0.3333333333,bon vivants
mangent des escargots,2,1,0,0,0,0,-0.3333333333,eat snails
franc-parler,2,1,0,0,0,0,-0.3333333333,outspoken
mange des frites,2,1,0,0,0,0,-0.3333333333,eat fries
amoureux du champagne,2,1,0,0,0,0,-0.3333333333,champagne lover
russe,2,1,0,0,0,0,-0.3333333333,Russian
mangent beaucoup de bananes,2,1,0,0,0,0,-0.3333333333,eat a lot of bananas
victimes du génocide,2,1,0,0,0,0,-0.3333333333,victims of the genocide
mange beaucoup de fromage,2,1,0,0,0,0,-0.3333333333,eat a lot of cheese
mange de la truffade,2,1,0,0,0,0,-0.3333333333,eat truffade
imposants,2,1,0,0,0,0,-0.3333333333,imposing
mangent de la quiche lorraine,2,1,0,0,0,0,-0.3333333333,eat quiche lorraine
mangent des moules,2,1,0,0,0,0,-0.3333333333,eat mussels
aiment le vin,2,1,0,0,0,0,-0.3333333333,love wine
aiment le champagne,2,1,0,0,0,0,-0.3333333333,love champagne
matadors,2,1,0,0,0,0,-0.3333333333,matadors
beuverie,2,1,0,0,0,0,-0.3333333333,drinking
provinciaux,2,1,0,0,0,0,-0.3333333333,provincial
ruraux,2,1,0,0,0,0,-0.3333333333,rural
parle vite,2,1,0,0,0,0,-0.3333333333,speak quickly
mangent de la quiche,2,1,0,0,0,0,-0.3333333333,eat quiche
bronzé,2,1,0,0,0,0,-0.3333333333,bronze
caucasiens,2,1,0,0,0,0,-0.3333333333,caucasians
juif,2,1,0,0,0,0,-0.3333333333,Jewish
marron,2,0,0,0,0,1,-0.6666666667,brown
guerre civile,2,0,0,0,0,1,-0.6666666667,civil war
romand,2,0,0,0,0,1,-0.6666666667,romand
lusophone,2,0,0,0,0,1,-0.6666666667,Portuguese speaking
bagpipe,2,0,0,0,0,1,-0.6666666667,bagpipe
amérindien,3,0,0,0,0,0,-1,American Indian
navigable,3,0,0,0,0,0,-1,navigable
érudit,3,0,0,0,0,0,-1,scholar
parlé par beaucoup,3,0,0,0,0,0,-1,spoken by many
île,3,0,0,0,0,0,-1,island
gastronomie,3,0,0,0,0,0,-1,gastronomy
spirituel,3,0,0,0,0,0,-1,spiritual
terre de châteaux,3,0,0,0,0,0,-1,land of castles
chantant,3,0,0,0,0,0,-1,singing
bons vins,3,0,0,0,0,0,-1,good wines
méticuleux,3,0,0,0,0,0,-1,meticulous
pyramide,3,0,0,0,0,0,-1,pyramid
méditerranéen,3,0,0,0,0,0,-1,Mediterranean
indulgent,3,0,0,0,0,0,-1,indulgent
12 heures,3,0,0,0,0,0,-1,12 hours
créatif,3,0,0,0,0,0,-1,creative
joyeuses,3,0,0,0,0,0,-1,happy
sud de la france,3,0,0,0,0,0,-1,South of France
aventurier,3,0,0,0,0,0,-1,adventurer
nomade,3,0,0,0,0,0,-1,nomadic
poireaux,3,0,0,0,0,0,-1,leeks
cidre,3,0,0,0,0,0,-1,cider
souriante,3,0,0,0,0,0,-1,smiling
scandinave,3,0,0,0,0,0,-1,Scandinavian
aiment la bonne cuisine,3,0,0,0,0,0,-1,love good food
les cigales,3,0,0,0,0,0,-1,cicadas
aiment la technologie,3,0,0,0,0,0,-1,love technology
nantais,3,0,0,0,0,0,-1,Nantes
joviaux,3,0,0,0,0,0,-1,jovial
taekwondo,3,0,0,0,0,0,-1,taekwondo
linéaire,3,0,0,0,0,0,-1,linear
taïwanais,3,0,0,0,0,0,-1,Taiwanese
heureux,3,0,0,0,0,0,-1,happy
surfeur,3,0,0,0,0,0,-1,surfer
pragmatique,3,0,0,0,0,0,-1,pragmatic
entreprenants,3,0,0,0,0,0,-1,enterprising
amoureux de la lavande,3,0,0,0,0,0,-1,lavender lover
endurants,3,0,0,0,0,0,-1,enduring
méridionaux,3,0,0,0,0,0,-1,southern
ouest,3,0,0,0,0,0,-1,west
parle hongrois,3,0,0,0,0,0,-1,speaks Hungarian
ambitieux,3,0,0,0,0,0,-1,ambitious
aiment les vélos,3,0,0,0,0,0,-1,love bikes
parlent malgache,3,0,0,0,0,0,-1,speak Malagasy
courtois,3,0,0,0,0,0,-1,courteous
bon en cricket,3,0,0,0,0,0,-1,good at cricket
vaches,3,0,0,0,0,0,-1,cows
passionnés de mode,3,0,0,0,0,0,-1,fashion enthusiasts
romantique,3,0,0,0,0,0,-1,romantic
skieurs,3,0,0,0,0,0,-1,skiers
autochtone,3,0,0,0,0,0,-1,indigenous
tchétchènes,3,0,0,0,0,0,-1,Chechens
mystérieux,3,0,0,0,0,0,-1,mysterious
parle swahili,3,0,0,0,0,0,-1,speaks Swahili
rigolo,3,0,0,0,0,0,-1,fun
vigneron,3,0,0,0,0,0,-1,winemaker
occitan,3,0,0,0,0,0,-1,Occitan
chic,3,0,0,0,0,0,-1,chic
élégant,3,0,0,0,0,0,-1,elegant
picard,3,0,0,0,0,0,-1,picard
éthiopien,3,0,0,0,0,0,-1,Ethiopian
viticole,3,0,0,0,0,0,-1,winemaking
peu connus,3,0,0,0,0,0,-1,little known
hilarants,3,0,0,0,0,0,-1,hilarious
bon vivant,3,0,0,0,0,0,-1,well living
automobiliste,3,0,0,0,0,0,-1,motorist
ponctualité,3,0,0,0,0,0,-1,punctuality
le chocolat,3,0,0,0,0,0,-1,chocolate
dynamique,3,0,0,0,0,0,-1,dynamic
élégantes,3,0,0,0,0,0,-1,elegant
ski,3,0,0,0,0,0,-1,ski
aime jouer au football,3,0,0,0,0,0,-1,likes to play football
brunes,3,0,0,0,0,0,-1,brunettes
vivent dans les andes,3,0,0,0,0,0,-1,live in the andes
aiment le sauna,3,0,0,0,0,0,-1,love the sauna
aiment le kimchi,3,0,0,0,0,0,-1,love kimchi
aiment le thé,3,0,0,0,0,0,-1,love tea
terre de bataille,3,0,0,0,0,0,-1,land of battle
bons en baseball,3,0,0,0,0,0,-1,good at baseball
mangent bien,3,0,0,0,0,0,-1,eat well
chaleureux,3,0,0,0,0,0,-1,warm
connaissance,3,0,0,0,0,0,-1,awareness
letton,3,0,0,0,0,0,-1,Latvian
calme,3,0,0,0,0,0,-1,calm
classe,3,0,0,0,0,0,-1,class
royauté,3,0,0,0,0,0,-1,royalty
bon au basket,3,0,0,0,0,0,-1,good at basketball
andin,3,0,0,0,0,0,-1,Andean
audacieux,3,0,0,0,0,0,-1,bold
mythologie,3,0,0,0,0,0,-1,mythology
horloger,3,0,0,0,0,0,-1,watchmaker
amoureux de la cuisine,3,0,0,0,0,0,-1,cooking lover
beaux paysages,3,0,0,0,0,0,-1,beautiful landscapes
aime la musique classique,3,0,0,0,0,0,-1,love classical music
langue internationale,3,0,0,0,0,0,-1,international language
poli,3,0,0,0,0,0,-1,polite
beau,3,0,0,0,0,0,-1,beautiful
chaleureuse,3,0,0,0,0,0,-1,warm
vivent sur des îles,3,0,0,0,0,0,-1,live on islands
skieur,3,0,0,0,0,0,-1,skier
parlé,3,0,0,0,0,0,-1,speak
nord de la france,3,0,0,0,0,0,-1,North of France
optimiste,3,0,0,0,0,0,-1,optimistic
résistant,3,0,0,0,0,0,-1,resistant
bavaroise,3,0,0,0,0,0,-1,Bavarian
ingénieur,3,0,0,0,0,0,-1,engineer
terre de blé,3,0,0,0,0,0,-1,land of wheat
terre de sel,3,0,0,0,0,0,-1,land of salt
champenois,3,0,0,0,0,0,-1,champagne
tzigane,3,0,0,0,0,0,-1,gypsy
maîtres de soi,3,0,0,0,0,0,-1,masters of oneself
aiment la bonne chère,3,0,0,0,0,0,-1,love good food
bons grimpeurs,3,0,0,0,0,0,-1,good climbers
marseillais,3,0,0,0,0,0,-1,Marseille
patriote,3,0,0,0,0,0,-1,patriot
montagneux,3,0,0,0,0,0,-1,mountainous
aime la soupe,3,0,0,0,0,0,-1,love soup
parlent catalan,3,0,0,0,0,0,-1,speak Catalan
bons en hockey sur glace,3,0,0,0,0,0,-1,good at ice hockey
vigne,3,0,0,0,0,0,-1,vine
les fromages,3,0,0,0,0,0,-1,cheeses
confiants,3,0,0,0,0,0,-1,confident
traditionnelle,3,0,0,0,0,0,-1,traditional
rare,3,0,0,0,0,0,-1,rare
festif,3,0,0,0,0,0,-1,festive
fromager,3,0,0,0,0,0,-1,cheese maker
bon vin,3,0,0,0,0,0,-1,fine wine
épris de calme,3,0,0,0,0,0,-1,loving calm
terre d'élevage,3,0,0,0,0,0,-1,breeding land
vin rouge,3,0,0,0,0,0,-1,Red wine
poétique,3,0,0,0,0,0,-1,poetic
créole,3,0,0,0,0,0,-1,Creole
bons en champagne,3,0,0,0,0,0,-1,champagne vouchers
viticulture,3,0,0,0,0,0,-1,viticulture
hockey,3,0,0,0,0,0,-1,hockey
médiéval,3,0,0,0,0,0,-1,medieval
commerçants,3,0,0,0,0,0,-1,tradespeople
humide,3,0,0,0,0,0,-1,humid
belle,3,0,0,0,0,0,-1,beautiful
caucasien,3,0,0,0,0,0,-1,Caucasian
éleveur,3,0,0,0,0,0,-1,breeder
agricole,3,0,0,0,0,0,-1,agricultural
sympathique,3,0,0,0,0,0,-1,friendly
horloge,3,0,0,0,0,0,-1,clock
parle le catalan,3,0,0,0,0,0,-1,speaks Catalan
fleuve,3,0,0,0,0,0,-1,river
bosniaque,3,0,0,0,0,0,-1,Bosnian
parle espagnol,3,0,0,0,0,0,-1,speak Spanish
européen,3,0,0,0,0,0,-1,European
consciencieux,3,0,0,0,0,0,-1,conscientious
bons skieurs de fond,3,0,0,0,0,0,-1,good cross-country skiers
sportif,3,0,0,0,0,0,-1,sporty
cuisine du soleil,3,0,0,0,0,0,-1,kitchen of the sun
jiu-jitsu,3,0,0,0,0,0,-1,jiujitsu
chats,3,0,0,0,0,0,-1,cats
luxueuses,3,0,0,0,0,0,-1,luxurious
bons en boxe,3,0,0,0,0,0,-1,good at boxing
hindou,3,0,0,0,0,0,-1,Hindu
gastronomique,3,0,0,0,0,0,-1,gourmet
croissant,3,0,0,0,0,0,-1,croissant
normaux,3,0,0,0,0,0,-1,normal
passionnée,3,0,0,0,0,0,-1,passionate
taïga,3,0,0,0,0,0,-1,taiga
spiritualiste,3,0,0,0,0,0,-1,spiritualist
intelligente,3,0,0,0,0,0,-1,intelligent
pétrole,3,0,0,0,0,0,-1,oil
khmère,3,0,0,0,0,0,-1,Khmer
catalan,3,0,0,0,0,0,-1,Catalan
aiment la philosophie,3,0,0,0,0,0,-1,love philosophy
volcan,3,0,0,0,0,0,-1,volcano
placide,3,0,0,0,0,0,-1,placid
habitant,3,0,0,0,0,0,-1,inhabitant
khmer,3,0,0,0,0,0,-1,Khmer
luxueux,3,0,0,0,0,0,-1,luxurious
habitants des seychelles,3,0,0,0,0,0,-1,inhabitants of seychelles
autochtones,3,0,0,0,0,0,-1,indigenous
bilingue,3,0,0,0,0,0,-1,bilingual
typique,3,0,0,0,0,0,-1,typical
berets,3,0,0,0,0,0,-1,berets
aime la nature,3,0,0,0,0,0,-1,love nature
épice,3,0,0,0,0,0,-1,spicy
francophone,3,0,0,0,0,0,-1,French speaking
tsar,3,0,0,0,0,0,-1,tsar
terre de fromage,3,0,0,0,0,0,-1,land of cheese
parle,3,0,0,0,0,0,-1,speak
danseur,3,0,0,0,0,0,-1,dancer
généreuses,3,0,0,0,0,0,-1,generous
aime le rugby,3,0,0,0,0,0,-1,loves rugby
éleveur de chevaux,3,0,0,0,0,0,-1,horse breeder
blond,3,0,0,0,0,0,-1,blond
libéraux,3,0,0,0,0,0,-1,liberals
rapide,3,0,0,0,0,0,-1,fast
plage,3,0,0,0,0,0,-1,beach
surfer,3,0,0,0,0,0,-1,surf
étaient des vikings,3,0,0,0,0,0,-1,were vikings
bon en cuisine,3,0,0,0,0,0,-1,good in cooking
irlandais,3,0,0,0,0,0,-1,Irish
bouclés,3,0,0,0,0,0,-1,curly
beaux,3,0,0,0,0,0,-1,beautiful
arabe,3,0,0,0,0,0,-1,Arab
méditerranéennes,3,0,0,0,0,0,-1,Mediterranean
roman,3,0,0,0,0,0,-1,novel
cuisine créole,3,0,0,0,0,0,-1,Creole cuisine
réserve,3,0,0,0,0,0,-1,reserve
voitures de luxe,3,0,0,0,0,0,-1,luxury cars
tutsi,3,0,0,0,0,0,-1,tutsi
automobiles,3,0,0,0,0,0,-1,automobiles
adorent la nature,3,0,0,0,0,0,-1,love nature
paisible,3,0,0,0,0,0,-1,peaceful
swahili,3,0,0,0,0,0,-1,Swahili
bons marins,3,0,0,0,0,0,-1,good sailors
aiment les moules,3,0,0,0,0,0,-1,love mussels
voile,3,0,0,0,0,0,-1,veil
infirmier,3,0,0,0,0,0,-1,male nurse
musulmane,3,0,0,0,0,0,-1,Muslim
philosophe,3,0,0,0,0,0,-1,philosopher
région,3,0,0,0,0,0,-1,region
sage,3,0,0,0,0,0,-1,wise
métropolitain,3,0,0,0,0,0,-1,metropolitan
aventureux,3,0,0,0,0,0,-1,adventurous
vélo,3,0,0,0,0,0,-1,bike
océan atlantique,3,0,0,0,0,0,-1,Atlantic Ocean
hamburger,3,0,0,0,0,0,-1,hamburger
