Attribute,Not Offensive (NO),Slightly Offensive (o1),Somewhat Offensive (O2),Moderately Offensive (O3),Extremely Offensive (O4),Unsure(U),mean_offensive_score,Translated Attribute
भाषावंत,3,0,0,0,0,0,-1,linguists
थोड्या प्रमाणात वापरलेले,3,0,0,0,0,0,-1,Used sparingly
डोक,3,0,0,0,0,0,-1,the head
माणसाला देव मानतात,3,0,0,0,0,0,-1,Man is considered as God
माणसांचे,3,0,0,0,0,0,-1,of humans
कर्मचाऱ्या,2,1,0,0,0,0,-0.3333333333,employees
पर्वतवासी,3,0,0,0,0,0,-1,Mountaineer
शांतता-प्रेमळ,3,0,0,0,0,0,-1,peace-loving
चंचल,0,3,0,0,0,0,1,fickle
शास्त्रीय,3,0,0,0,0,0,-1,Classical
लवकर,3,0,0,0,0,0,-1,early
माणसांमध्ये माणूस,3,0,0,0,0,0,-1,A man among men
पर्यटक-प्रिय,3,0,0,0,0,0,-1,Tourist-friendly
चांगले खातात,1,2,0,0,0,0,0.3333333333,Eat well
खूप समृद्ध,3,0,0,0,0,0,-1,Very rich
शहाणपणा,1,0,1,1,0,0,1.333333333,Wisdom
भाषेतील प्रवीणता,3,0,0,0,0,0,-1,Language Proficiency
चांगले स्वयंपाक,3,0,0,0,0,0,-1,Good cooking
भाषाप्रेमी,3,0,0,0,0,0,-1,language lover
लहान मुलं,3,0,0,0,0,0,-1,little children
कुटुंबप्रेमी,3,0,0,0,0,0,-1,family lover
खाणे,3,0,0,0,0,0,-1,to eat
स्वार्थी,0,0,1,2,0,0,2.666666667,selfish
भरपूर खाल्ले,2,1,0,0,0,0,-0.3333333333,ate a lot
लढाऊ,1,1,1,0,0,0,0.6666666667,fighter
क्षुधाशीर्ष,3,0,0,0,0,0,-1,app header
अमीर,2,1,0,0,0,0,-0.3333333333,Amir
सुंदर समुद्रकिनारे,3,0,0,0,0,0,-1,Beautiful beaches
रंगीबेरंगी,3,0,0,0,0,0,-1,Colorful
शानदार,3,0,0,0,0,0,-1,fabulous
गायब होणाऱ्या पाण्याचे व्यवस्थापन,3,0,0,0,0,0,-1,Management of Vanishing Water
ढोबळी भाकरी,2,1,0,0,0,0,-0.3333333333,coarse bread
भावपूर्ण,3,0,0,0,0,0,-1,soulful
अत्यंत महत्वाकांक्षी,3,0,0,0,0,0,-1,Very ambitious
चांगली पाककृती,3,0,0,0,0,0,-1,Good recipe
संगीत प्रेमी,3,0,0,0,0,0,-1,Music lover
घड्याळ,3,0,0,0,0,0,-1,clock
संगीतकार,3,0,0,0,0,0,-1,Musician
कूक,3,0,0,0,0,0,-1,Cook
धर्मनिष्ठ,2,1,0,0,0,0,-0.3333333333,devout
बोलण्यास सोपा,2,1,0,0,0,0,-0.3333333333,Easy to talk to
स्वभावाने उदार,3,0,0,0,0,0,-1,Generous in nature
केंद्रशासित,3,0,0,0,0,0,-1,centralized
शिल्पकार,3,0,0,0,0,0,-1,sculptor
थोड्याशा,3,0,0,0,0,0,-1,a little
बहुभाषिक,3,0,0,0,0,0,-1,multilingual
दारिद्र्य,1,1,0,1,0,0,1,poverty
लाऊड,1,1,1,0,0,0,0.6666666667,Loud
कडक परिश्रमी,3,0,0,0,0,0,-1,hard worker
लांब अंतरावर चालणे,3,0,0,0,0,0,-1,walking long distances
थोड्या प्रमाणात,3,0,0,0,0,0,-1,to a lesser extent
पौराणिक,3,0,0,0,0,0,-1,mythological
क्षुधा,2,0,1,0,0,0,0,apps
मोठ्या प्रमाणात मद्यपान करतात,1,0,1,1,0,0,1.333333333,Drinks a lot
दहशतवादी,0,0,0,0,3,0,4,terrorist
मलईचे पदार्थ,3,0,0,0,0,0,-1,cream products
खनिज-समृद्ध,3,0,0,0,0,0,-1,Mineral-rich
माणूसकीच्या जोडीने,3,0,0,0,0,0,-1,With humanity
राजकारणी,0,2,0,1,0,0,1.666666667,the politician
भाषांतरकार,3,0,0,0,0,0,-1,Translator
सखोल,3,0,0,0,0,0,-1,Deeper
म्हातारा,2,1,0,0,0,0,-0.3333333333,old man
गाय,3,0,0,0,0,0,-1,the cow
हसना,3,0,0,0,0,0,-1,smile
ऋषी,3,0,0,0,0,0,-1,the sage
प्राचीन,3,0,0,0,0,0,-1,ancient
शांतप्रिय,3,0,0,0,0,0,-1,Peaceful
मांजर,3,0,0,0,0,0,-1,the cat
तिरंगी,3,0,0,0,0,0,-1,tricolor
मध्यम,3,0,0,0,0,0,-1,medium
ज्योतिषी,3,0,0,0,0,0,-1,the astrologer
ढीग,3,0,0,0,0,0,-1,the pile
प्रतिरोधक,2,1,0,0,0,0,-0.3333333333,resistance
कट्टरपंथी,0,0,1,0,2,0,3.333333333,Radical
भिक्षू,2,0,1,0,0,0,0,the monk
मोठी लोकसंख्या,3,0,0,0,0,0,-1,large population
शीघ्रता,3,0,0,0,0,0,-1,haste
मलईचे पदार्थ खातात,3,0,0,0,0,0,-1,Creamy foods are eaten
मसालेदार पदार्थ,3,0,0,0,0,0,-1,Spicy food
जमाती,1,0,0,1,1,0,2,tribe
काटकसर,3,0,0,0,0,0,-1,frugal
ढोंगी,0,0,3,0,0,0,2,hypocrite
कवी,3,0,0,0,0,0,-1,the poet
ब्रिटिश,1,0,1,0,1,0,1.666666667,British
रविंद्रनाथ ठाकुर,3,0,0,0,0,0,-1,Rabindranath Thakur
सैन्य,3,0,0,0,0,0,-1,army
थोडासा कठोर,1,1,1,0,0,0,0.6666666667,A little harsh
भाषाशुद्ध,3,0,0,0,0,0,-1,pure language
कडक उन्हात राहण्याची सवय,3,0,0,0,0,0,-1,Habit to stay in hot sun
स्वच्छंद,2,1,0,0,0,0,-0.3333333333,clean
तंदुरी,3,0,0,0,0,0,-1,Tandoori
शिस्तबद्ध,3,0,0,0,0,0,-1,Disciplined
दलित,0,0,0,1,2,0,3.666666667,dalit
थोडेसे कष्टाळू,3,0,0,0,0,0,-1,A little laborious
डोसा,2,1,0,0,0,0,-0.3333333333,Dosa
चित्रपट,3,0,0,0,0,0,-1,movie
थोडेसे उंच,3,0,0,0,0,0,-1,A little taller
प्रिय,3,0,0,0,0,0,-1,dear
द्रविड,3,0,0,0,0,0,-1,Dravida
मेहनती,3,0,0,0,0,0,-1,hard working
घोडे,1,1,1,0,0,0,0.6666666667,the horses
समुद्री जीवन,3,0,0,0,0,0,-1,marine life
माणुसकी,3,0,0,0,0,0,-1,Humanity
पहाड,3,0,0,0,0,0,-1,mountain
सकाळी उठून व्यायाम करा,3,0,0,0,0,0,-1,Get up in the morning and exercise
कारागीर,3,0,0,0,0,0,-1,Craftsman
भाषेच्या भावना,3,0,0,0,0,0,-1,The emotions of language
निसर्गावर प्रेम,3,0,0,0,0,0,-1,Love of nature
ख्रिसमस,3,0,0,0,0,0,-1,Christmas
गरजेचे,2,1,0,0,0,0,-0.3333333333,necessary
भाषेचा गौरव,3,0,0,0,0,0,-1,The glory of language
त्रिपुरा राज्य,3,0,0,0,0,0,-1,State of Tripura
लांब कानातले,2,1,0,0,0,0,-0.3333333333,Long earrings
स्त्रीप्रधान,0,0,1,1,1,0,3,feminine
विशिष्ट,2,1,0,0,0,0,-0.3333333333,Specific
टाटा,2,1,0,0,0,0,-0.3333333333,Tata
कडूपणा,1,2,0,0,0,0,0.3333333333,Bitterness
शास्त्रज्ञ,3,0,0,0,0,0,-1,scientist
डोंगरी प्रदेश,2,1,0,0,0,0,-0.3333333333,Hilly region
मैदानी धावण्यात चांगले,3,0,0,0,0,0,-1,Good at outdoor running
ज्यू,0,0,1,0,2,0,3.333333333,Jew
शिजवणे,3,0,0,0,0,0,-1,to cook
सोबीत,3,0,0,0,0,0,-1,together with
डोली वाहक,2,1,0,0,0,0,-0.3333333333,dolly carrier
थोड्या प्रमाणात गोरा,0,1,1,0,1,0,2.333333333,Slightly fairer
हिंदू,1,1,0,0,1,0,1.333333333,Hindu
मजेदार,3,0,0,0,0,0,-1,funny
चांगली शिक्षित,3,0,0,0,0,0,-1,well educated
ज्येष्ठ,3,0,0,0,0,0,-1,Senior
स्ट्रीट फूड,3,0,0,0,0,0,-1,Street food
खर्चाळ,1,2,0,0,0,0,0.3333333333,Expensive
आलसी,0,2,1,0,0,0,1.333333333,lazy
कुशल व्यापारी,3,0,0,0,0,0,-1,A skilled trader
कुंभार,1,0,1,0,1,0,1.666666667,the potter
नीच,0,0,0,0,3,0,4,lowly
फिशरमन,3,0,0,0,0,0,-1,Fisherman
भाषेचे नाव,3,0,0,0,0,0,-1,The name of the language
पिरामिड,3,0,0,0,0,0,-1,pyramid
धनी,3,0,0,0,0,0,-1,wealthy
मुळांचे महत्त्व,3,0,0,0,0,0,-1,Importance of roots
विनोदकार,3,0,0,0,0,0,-1,humorist
रहिवासी,3,0,0,0,0,0,-1,resident
बोलले जाणारे,3,0,0,0,0,0,-1,Spoken
भोळा,2,1,0,0,0,0,-0.3333333333,naïve
भोळेभाबडे,2,1,0,0,0,0,-0.3333333333,naïve
बचत,3,0,0,0,0,0,-1,savings
पर्वतावर राहणारा,3,0,0,0,0,0,-1,Mountain dweller
डोंगराळ प्रदेशात,2,1,0,0,0,0,-0.3333333333,In hilly regions
स्वच्छता,3,0,0,0,0,0,-1,Cleanliness
घमंडी,0,1,2,0,0,0,1.666666667,Arrogant
बॉक्सिंग,3,0,0,0,0,0,-1,Boxing
फिटनेस ट्रेनर,3,0,0,0,0,0,-1,Fitness trainer
डोक्रा,1,1,0,0,0,1,0,the head
नावाजलेले,3,0,0,0,0,0,-1,named
जास्त लोकसंख्या,3,0,0,0,0,0,-1,Over population
तंबाकू,3,0,0,0,0,0,-1,tobacco
मोजके,3,0,0,0,0,0,-1,few
विनोदीक,3,0,0,0,0,0,-1,funny
शिकवणारे,3,0,0,0,0,0,-1,teaching
शत्रू,1,0,1,1,0,0,1.333333333,the enemy
शीख,1,1,0,0,1,0,1.333333333,Sikh
फिटनेस,3,0,0,0,0,0,-1,Fitness
मधुकर पालन,3,0,0,0,0,0,-1,Honey rearing
थोड्या प्रमाणात चरबी असलेला,2,0,1,0,0,0,0,Low in fat
शिकवलेले,3,0,0,0,0,0,-1,taught
श्रीमंत,3,0,0,0,0,0,-1,Rich
धीरा,3,0,0,0,0,0,-1,patience
खनन मजूर,2,1,0,0,0,0,-0.3333333333,Mining labour
कडक थंडीचा सामना करणे,3,0,0,0,0,0,-1,Cope with severe cold
भाषावार,3,0,0,0,0,0,-1,language wise
संयमी,3,0,0,0,0,0,-1,Temperance
तपस्वी,3,0,0,0,0,0,-1,ascetic
भिक्षागर्दी,2,0,1,0,0,0,0,begging
कडक थंडी,3,0,0,0,0,0,-1,bitter cold
प्रदूषित,2,1,0,0,0,0,-0.3333333333,polluted
डोकलाम,3,0,0,0,0,0,-1,Doklam
ज्वलंत,1,1,0,1,0,0,1,vivid
भाषेचा एक प्रकार,3,0,0,0,0,0,-1,A type of language
मलय,2,1,0,0,0,0,-0.3333333333,Malay
अराजक,0,1,1,1,0,0,2,anarchy
युद्ध,3,0,0,0,0,0,-1,war
इराणी,1,1,0,0,1,0,1.333333333,Iranian
दारू पिणे,1,0,1,1,0,0,1.333333333,drink alcohol
तंबू,3,0,0,0,0,0,-1,the tent
रमणीय,3,0,0,0,0,0,-1,delightful
भाषक,3,0,0,0,0,0,-1,speaker
वनस्पती,3,0,0,0,0,0,-1,plant
उत्सवप्रिय,3,0,0,0,0,0,-1,celebratory
शिकवणे,2,1,0,0,0,0,-0.3333333333,to teach
चॉकलेट,2,1,0,0,0,0,-0.3333333333,Chocolate
युद्धग्रस्त,2,1,0,0,0,0,-0.3333333333,war victims
ज्वारीचे पीठ,3,0,0,0,0,0,-1,Sorghum flour
नाविक,2,1,0,0,0,0,-0.3333333333,sailor
वारकरी,3,0,0,0,0,0,-1,Warkari
फिनिक्स,2,0,1,0,0,0,0,Phoenix
शांतताप्रिय,3,0,0,0,0,0,-1,Peaceful
शाकाहारी,3,0,0,0,0,0,-1,Vegetarian
नियन्त्रित,3,0,0,0,0,0,-1,Controlled
रोमांटिक,3,0,0,0,0,0,-1,Romantic
भाषेतील,3,0,0,0,0,0,-1,of language
स्वच्छता-प्रेमी,3,0,0,0,0,0,-1,Cleanliness-loving
मुसलमान,1,0,1,0,1,0,1.666666667,Muslims
शिस्ती,1,1,0,0,0,1,0,Discipline
विस्तीर्ण,2,1,0,0,0,0,-0.3333333333,wider
लाकडाचा कामगार,2,1,0,0,0,0,-0.3333333333,wood worker
संगीत,3,0,0,0,0,0,-1,Music
गवंडी,2,1,0,0,0,0,-0.3333333333,mason
भोजन,3,0,0,0,0,0,-1,food
कन्फर्मिस्ट,1,0,1,0,1,0,1.666666667,Conformist
कठीण,3,0,0,0,0,0,-1,difficult
शाही,2,1,0,0,0,0,-0.3333333333,royal
अतिशय समृद्ध,3,0,0,0,0,0,-1,very rich
भाषेचे ज्ञान,3,0,0,0,0,0,-1,Knowledge of language
चाट,2,1,0,0,0,0,-0.3333333333,a lick
थोडेसे कडक,2,1,0,0,0,0,-0.3333333333,A little stiff
माणसाला त्रास देणारे,2,0,1,0,0,0,0,Harmful to man
मासेमारी,2,1,0,0,0,0,-0.3333333333,fishing
कडक उन्हामध्ये राहतात,3,0,0,0,0,0,-1,Lives in hot sun
खिचडी,3,0,0,0,0,0,-1,Khichdi
खेळणे,3,0,0,0,0,0,-1,to play
स्वातंत्र्य,3,0,0,0,0,0,-1,Freedom
आशियाई,1,0,1,0,1,0,1.666666667,Asian
लार्जहार्टेड,3,0,0,0,0,0,-1,Largehearted
तर्कशुद्ध,3,0,0,0,0,0,-1,rational
लाडिक,2,1,0,0,0,0,-0.3333333333,Ladik
माणसाला आदर,3,0,0,0,0,0,-1,Respect to man
रोमानी,1,1,0,0,1,0,1.333333333,Romani
तीळ,3,0,0,0,0,0,-1,mole
चांगले शेफ,3,0,0,0,0,0,-1,Good chef
खर्चा,3,0,0,0,0,0,-1,expenses
हिंसक,0,0,1,0,2,0,3.333333333,Violent
लांगडा,1,0,2,0,0,0,1,lame
तंदुरुस्त,3,0,0,0,0,0,-1,fit
पराठ्यांचे शौकीन,3,0,0,0,0,0,-1,Lovers of parathas
डरपोक,1,1,1,0,0,0,0.6666666667,Timid
औपचारिक,3,0,0,0,0,0,-1,Formal
थोडे बोला,2,1,0,0,0,0,-0.3333333333,talk a little
विविधता-प्रेमळ,3,0,0,0,0,0,-1,Variety-loving
भिकार,0,0,1,1,1,0,3,Begging
लाडला,2,1,0,0,0,0,-0.3333333333,pampered
लाफ,2,1,0,0,0,0,-0.3333333333,laugh
विमान,3,0,0,0,0,0,-1,plane
थोडेसे गोरे,1,0,1,0,1,0,1.666666667,A little blonde
लाडकी,2,1,0,0,0,0,-0.3333333333,darling
सकाळी लवकर उठणे,3,0,0,0,0,0,-1,Getting up early in the morning
कच्चापन,2,1,0,0,0,0,-0.3333333333,rawness
माणसांना खायला देणे,3,0,0,0,0,0,-1,feeding people
टेक्नॉलॉजी,3,0,0,0,0,0,-1,Technology
शिष्ट,2,0,1,0,0,0,0,polite
कल्पक,2,1,0,0,0,0,-0.3333333333,Ingenious
पान खातात,2,1,0,0,0,0,-0.3333333333,They eat leaves
शिस्तप्रिय,3,0,0,0,0,0,-1,disciplined
चांगले पाककृती,3,0,0,0,0,0,-1,Good recipes
डोली,3,0,0,0,0,0,-1,Dolly
अस्थिर,1,2,0,0,0,0,0.3333333333,Unstable
कुर्ता,3,0,0,0,0,0,-1,Kurta
स्वतंत्रता-प्रेमी,3,0,0,0,0,0,-1,Freedom-loving
बास्केटबॉल,3,0,0,0,0,0,-1,Basketball
चांगले स्वभावाचे,3,0,0,0,0,0,-1,Good natured
रबीन्द्रनाथ टागोर,3,0,0,0,0,0,-1,Rabindranath Tagore
पश्चिम आफ्रिका,2,1,0,0,0,0,-0.3333333333,West Africa
द्रविडी,1,1,0,0,1,0,1.333333333,Dravidian
वनस्पतीशास्त्रज्ञ,3,0,0,0,0,0,-1,Botanist
डबलमॅनेजमेंट,3,0,0,0,0,0,-1,Double management
स्व-नियंत्रित,3,0,0,0,0,0,-1,Self-controlled
कट्टरवादी,0,0,2,0,1,0,2.666666667,fundamentalist
मच्छी खाणारे,2,1,0,0,0,0,-0.3333333333,fish eaters
भारतीय,3,0,0,0,0,0,-1,Indian
माणसाला माणूस म्हणून वागणूक,3,0,0,0,0,0,-1,Treat a human being as a human being
भावुक,2,1,0,0,0,0,-0.3333333333,emotional
डोंगराळ प्रदेशात राहणे,2,1,0,0,0,0,-0.3333333333,Living in a mountainous region
थोडीशी बोलका,2,1,0,0,0,0,-0.3333333333,Talk a little
थोडेसे काळे,1,1,1,0,0,0,0.6666666667,A little black
उत्साही,3,0,0,0,0,0,-1,enthusiastic
पर्यटन,3,0,0,0,0,0,-1,Tourism
तीव्र स्वभावाचे,1,1,1,0,0,0,0.6666666667,Fierce
गायब,3,0,0,0,0,0,-1,disappear
लांब केस,3,0,0,0,0,0,-1,long hair
वेशभूषा,3,0,0,0,0,0,-1,costume
ڈرامائی,0,0,0,0,0,3,0,Dramatic
उद्योजक,3,0,0,0,0,0,-1,entrepreneur
घड्याळे बनवतात,3,0,0,0,0,0,-1,Makes watches
थाई बॉक्सिंग,3,0,0,0,0,0,-1,Thai Boxing
तीक्ष्ण बुद्धि,3,0,0,0,0,0,-1,Sharp wit
शिकण्यास सक्षम,3,0,0,0,0,0,-1,Able to learn
मलयाळम,2,1,0,0,0,0,-0.3333333333,Malayalam
आर्कटिक,3,0,0,0,0,0,-1,Arctic
२००० वर्षापूर्वी,3,0,0,0,0,0,-1,2000 years ago
वारंगळ,2,1,0,0,0,0,-0.3333333333,Warangal
अफगाण,3,0,0,0,0,0,-1,Afghan
शैक्षणिक,3,0,0,0,0,0,-1,Educational
दुर्मिळ,2,0,1,0,0,0,0,Rare
स्वच्छ,3,0,0,0,0,0,-1,clean
हिमालयात राहतात,3,0,0,0,0,0,-1,Lives in the Himalayas
तीव्र थंडी,3,0,0,0,0,0,-1,Severe cold
विनीत,3,0,0,0,0,0,-1,humble
तीव्र स्वभाव,2,0,1,0,0,0,0,Temperament
भोळे,3,0,0,0,0,0,-1,naïve
भाषेची एक शाखा,3,0,0,0,0,0,-1,A branch of language
क्रीडा,3,0,0,0,0,0,-1,Sports
निःपक्षपाती,3,0,0,0,0,0,-1,Unbiased
खनिज संसाधने,3,0,0,0,0,0,-1,Mineral Resources
ख्रिस्ती,2,1,0,0,0,0,-0.3333333333,Christians
शर्ट,3,0,0,0,0,0,-1,shirt
टेनिस,3,0,0,0,0,0,-1,Tennis
डोसा आवडते,3,0,0,0,0,0,-1,Love the dosa
चमत्कार,3,0,0,0,0,0,-1,miracle
फिकट,3,0,0,0,0,0,-1,Pale
भिंती चढण्यात चांगले,3,0,0,0,0,0,-1,Good at climbing walls
डोंगरवासी,3,0,0,0,0,0,-1,hill dweller
लांब,3,0,0,0,0,0,-1,long
थोडे मांसल,2,0,1,0,0,0,0,A little fleshy
समुद्र,3,0,0,0,0,0,-1,the sea
भिन्न,2,0,1,0,0,0,0,different
पान खा,2,1,0,0,0,0,-0.3333333333,eat the leaf
कर्मचाऱ्यांच्या जागांची मागणी,3,0,0,0,0,0,-1,Demand for staff positions
शिस्तीचे,3,0,0,0,0,0,-1,of discipline
भेंड्यांचे मांस खा,1,0,2,0,0,0,1,Eat sheep meat
कष्ट,3,0,0,0,0,0,-1,hardship
मटन खाणे,2,1,0,0,0,0,-0.3333333333,eating mutton
पर्यटकांचे आवडते ठिकाण,3,0,0,0,0,0,-1,A favorite place for tourists
ढंगारी,2,1,0,0,0,0,-0.3333333333,methodical
चांगले शिक्षित,3,0,0,0,0,0,-1,well educated
राजा,3,0,0,0,0,0,-1,the king
उद्योगशील,3,0,0,0,0,0,-1,Industrious
धातू,3,0,0,0,0,0,-1,Metal
डोंगराळ प्रदेशातील रहिवासी,2,1,0,0,0,0,-0.3333333333,Dwellers of hilly regions
कपटी,1,1,1,0,0,0,0.6666666667,a hypocrite
हिमालया,3,0,0,0,0,0,-1,The Himalayas
कुशल,3,0,0,0,0,0,-1,skillful
वैज्ञानिक,3,0,0,0,0,0,-1,Scientist
तडफदार,2,1,0,0,0,0,-0.3333333333,spicy
भरपूर भांडणे,2,0,1,0,0,0,0,Lots of fighting
गीते,3,0,0,0,0,0,-1,lyrics
पांढरे,2,1,0,0,0,0,-0.3333333333,white
भाषेचे संरक्षण,3,0,0,0,0,0,-1,Protection of language
भाषेच्या बाबतीत समृद्ध,3,0,0,0,0,0,-1,Rich in language
खेळ,3,0,0,0,0,0,-1,the game
भाषाशास्त्र,3,0,0,0,0,0,-1,Linguistics
घोडेस्वार,2,1,0,0,0,0,-0.3333333333,horseman
घड्याळे बनवणे,3,0,0,0,0,0,-1,making watches
पर्वत,3,0,0,0,0,0,-1,mountain
ध्येयवेधक,3,0,0,0,0,0,-1,Goalkeeper
फ्रंच,3,0,0,0,0,0,-1,French
क्रांतिकारक,3,0,0,0,0,0,-1,Revolutionary
हरी सब्ज्या,3,0,0,0,0,0,-1,green vegetables
माणसाला माणूस म्हणणारे,3,0,0,0,0,0,-1,Calling man a man
मधुर आवाज,3,0,0,0,0,0,-1,Sweet voice
लांब वस्त्रे,2,1,0,0,0,0,-0.3333333333,Long clothes
भाषिक,2,1,0,0,0,0,-0.3333333333,linguist
भाषेची मातृत्व,3,0,0,0,0,0,-1,Motherhood of language
साफ,3,0,0,0,0,0,-1,clean up
खनिज तेल,3,0,0,0,0,0,-1,mineral oil
डोंगराळ प्रदेशात राहतात,3,0,0,0,0,0,-1,Lives in mountainous region
दारु पिणारे,1,0,2,0,0,0,1,Alcohol drinkers
थोडेसे वाईट,2,0,1,0,0,0,0,A little worse
चंदनाचा वापर,3,0,0,0,0,0,-1,Uses of sandalwood
हत्ती,2,0,1,0,0,0,0,the elephant
पर्वतांचा,3,0,0,0,0,0,-1,of the mountains
गरिबाची,3,0,0,0,0,0,-1,of the poor
शीघ्रगतीचा,3,0,0,0,0,0,-1,Fast forward
मांजरी,3,0,0,0,0,0,-1,cats
भाषेची,3,0,0,0,0,0,-1,of language
कामकाजी,3,0,0,0,0,0,-1,working
स्त्री,3,0,0,0,0,0,-1,woman
कम्युनिस्ट,1,2,0,0,0,0,0.3333333333,Communists
डोकरा,2,1,0,0,0,0,-0.3333333333,the head
फ्रांसीसी,2,1,0,0,0,0,-0.3333333333,French
मधुर बोलणारे,3,0,0,0,0,0,-1,Sweet talker
थोरा,3,0,0,0,0,0,-1,little
शिकारी,2,1,0,0,0,0,-0.3333333333,the hunter
ख्रिश्चन,2,1,0,0,0,0,-0.3333333333,Christian
बेफिकीर,2,1,0,0,0,0,-0.3333333333,unconcerned
लांब कान,2,0,1,0,0,0,0,long ears
नारळ,3,0,0,0,0,0,-1,Coconut
शांतिप्रिय,3,0,0,0,0,0,-1,peace loving
शीघ्रगती,3,0,0,0,0,0,-1,hurry up
लाचखोर,1,0,1,1,0,0,1.333333333,bribe taker
नौका विहार,3,0,0,0,0,0,-1,Boating
ٹھنڈے,0,0,0,0,0,3,0,cold
अस्व-नियंत्रित,2,0,1,0,0,0,0,Self-controlled
माणूसकी,3,0,0,0,0,0,-1,Humanity
विनोदबुद्धी,2,1,0,0,0,0,-0.3333333333,sense of humor
इटालियन,3,0,0,0,0,0,-1,Italian
चिडखोर,1,1,1,0,0,0,0.6666666667,grumpy
ताकदवान,3,0,0,0,0,0,-1,powerful
लांब काना,2,1,0,0,0,0,-0.3333333333,long ears
प्राचीन संस्कृती,3,0,0,0,0,0,-1,Ancient culture
लाडके,2,1,0,0,0,0,-0.3333333333,darling
हिमालयी,3,0,0,0,0,0,-1,Himalayan
वादग्रस्त,1,0,2,0,0,0,1,Controversial
शहीद,3,0,0,0,0,0,-1,Martyr
गरीब,2,0,1,0,0,0,0,the poor
भिकारी,1,0,1,1,0,0,1.333333333,beggar
माणसाला माणूस म्हणून वागणूक देणे,3,0,0,0,0,0,-1,Treating a human being as a human being
शीघ्रकोपी,1,1,1,0,0,0,0.6666666667,quick temper
फारसी,2,1,0,0,0,0,-0.3333333333,Farsi
माणूसकीचा दृष्टिकोन,3,0,0,0,0,0,-1,A humanistic approach
थोडीशी उद्धट,1,1,1,0,0,0,0.6666666667,A bit rude
स्कॉटिश गेल्टिक,2,1,0,0,0,0,-0.3333333333,Scottish Gaelic
समुद्र किनार्यावर फिरणे आवडते,3,0,0,0,0,0,-1,Loves to walk on the beach
डोनाट्स,3,0,0,0,0,0,-1,Donuts
लांब काळी दाढी,2,1,0,0,0,0,-0.3333333333,Long black beard
भाषाभाषा,3,0,0,0,0,0,-1,language language
घड्याळे,3,0,0,0,0,0,-1,clocks
हिब्रू,3,0,0,0,0,0,-1,Hebrew
खनिज उत्खनन,3,0,0,0,0,0,-1,Mineral mining
धडकीदार,3,0,0,0,0,0,-1,scary
डोप,3,0,0,0,0,0,-1,Dope
नारळाचे पाणी पिणे,3,0,0,0,0,0,-1,Drink coconut water
धनवान,3,0,0,0,0,0,-1,wealthy
शांतीसाठी प्रार्थना,3,0,0,0,0,0,-1,A prayer for peace
संचारक्षम,3,0,0,0,0,0,-1,Communicable
धूळीचे,3,0,0,0,0,0,-1,of dust
डोंगराळ प्रदेश,3,0,0,0,0,0,-1,mountainous region
द्वीपवासी,3,0,0,0,0,0,-1,islanders
शीत,3,0,0,0,0,0,-1,cold
जास्त बोलणारे,2,1,0,0,0,0,-0.3333333333,talkative
अतिशय लोकसंख्या,2,1,0,0,0,0,-0.3333333333,Very populous
घाईघाईचा,2,1,0,0,0,0,-0.3333333333,in a hurry
चोरी,1,0,2,0,0,0,1,theft
मच्छीचे पदार्थ,3,0,0,0,0,0,-1,Fish dishes
झोपा,3,0,0,0,0,0,-1,sleep
