Attribute,Not Offensive (NO),Slightly Offensive (o1),Somewhat Offensive (O2),Moderately Offensive (O3),Extremely Offensive (O4),Unsure(U),mean_offensive_score,Translated Attribute
క్రిస్టియన్లు,3,0,0,0,0,0,-1,Christians
సున్నితమైన వారు,3,0,0,0,0,0,-1,They are sensitive
తాలిబాన్,1,0,1,0,1,0,1.666666667,The Taliban
సిక్కు,2,0,0,1,0,0,0.3333333333,Sikh
రాజధాని రాయ్‌పూర్,3,0,0,0,0,0,-1,Capital is Raipur
హాస్యం,3,0,0,0,0,0,-1,humor
స్కాచ్ విస్కీ,0,0,2,1,0,0,2.333333333,Scotch whisky
మాతృదేవత,3,0,0,0,0,0,-1,mother goddess
భారతదేశం,3,0,0,0,0,0,-1,India
గుర్రం,3,0,0,0,0,0,-1,horse
ఒక భాష మాట్లాడటం,3,0,0,0,0,0,-1,Speaking a language
బిజీ,3,0,0,0,0,0,-1,busy
క్రీడాకారుడు,3,0,0,0,0,0,-1,sportsman
చల్లని,3,0,0,0,0,0,-1,cold
ధోతి,3,0,0,0,0,0,-1,Dhoti
ఐటి,3,0,0,0,0,0,-1,IT
శ్రీకాకుళం,3,0,0,0,0,0,-1,Srikakulam
మధ్యయుగం,3,0,0,0,0,0,-1,Middle Ages
పురాతన నాగరికత,3,0,0,0,0,0,-1,ancient civilization
రాయి,3,0,0,0,0,0,-1,stone
హాయిగా ఉంటారు,3,0,0,0,0,0,-1,They are comfortable
గురుద్వారా,3,0,0,0,0,0,-1,Gurdwara
పాత వంటకాలు,3,0,0,0,0,0,-1,old recipes
ధీమా,3,0,0,0,0,0,-1,slow down
టీ తాగడం ఇష్టం,3,0,0,0,0,0,-1,I like to drink tea
చాలా మంచి వారు,3,0,0,0,0,0,-1,They are very good
శాంతికి దూరంగా,2,1,0,0,0,0,-0.3333333333,Far from peace
సాంకేతికత,3,0,0,0,0,0,-1,Technology
శిస్టమ్,3,0,0,0,0,0,-1,system
భారీగా వర్షాలు,3,0,0,0,0,0,-1,Heavy rains
దుర్భుద్ధి,0,2,0,1,0,0,1.666666667,Mischief
డెలి,3,0,0,0,0,0,-1,Deli
కార్నివాల్,3,0,0,0,0,0,-1,Carnival
వీరులు,3,0,0,0,0,0,-1,heroes
పర్వతారోహకులు,3,0,0,0,0,0,-1,mountain climbers
సహకారం,3,0,0,0,0,0,-1,Collaboration
ఫిష్ మరియు మాంసం,3,0,0,0,0,0,-1,Fish and meat
నాట్యం,3,0,0,0,0,0,-1,dance
శ్రేష్ఠమైన టీ,3,0,0,0,0,0,-1,Excellent tea
వంట,3,0,0,0,0,0,-1,cooking
శృంగారపూర్వక,3,0,0,0,0,0,-1,romantic
నాన్వెజ్,3,0,0,0,0,0,-1,non veg
ఆశావాదం,3,0,0,0,0,0,-1,Optimism
చాలా స్నేహపూర్వకమైనది,3,0,0,0,0,0,-1,Very friendly
భక్తిశ్రద్ధగలవాడు,3,0,0,0,0,0,-1,Devout
టీ తోటివారు,3,0,0,0,0,0,-1,Tea fellows
శాంతిని కోరుకునేవారు,3,0,0,0,0,0,-1,Peace seekers
గార్జియస్,3,0,0,0,0,0,-1,Gorgeous
డ్రైవింగ్‌,3,0,0,0,0,0,-1,Driving
స్పాగెట్టీ,3,0,0,0,0,0,-1,Spaghetti
హిమాలయన్లు,3,0,0,0,0,0,-1,The Himalayas
హింసాత్మక,0,0,0,0,3,0,4,Violent
సుఖంగా జీవించడం,3,0,0,0,0,0,-1,living comfortably
శివ భక్తులు,3,0,0,0,0,0,-1,Devotees of Shiva
టాక్సీ డ్రైవర్,3,0,0,0,0,0,-1,Taxi driver
చిన్న మొత్తంలో,3,0,0,0,0,0,-1,in small amounts
భక్తి,3,0,0,0,0,0,-1,Bhakti
నల్లగా,0,1,1,0,1,0,2.333333333,as black
ఫ్రెంచ్ చెప్పులు,3,0,0,0,0,0,-1,French slippers
శుభ్రమైన,3,0,0,0,0,0,-1,clean
హిమాలయాలకు దగ్గరగా,3,0,0,0,0,0,-1,Close to the Himalayas
సాత్విక,3,0,0,0,0,0,-1,Satvika
హోటల్‌ వ్యవస్థాపకుడు,3,0,0,0,0,0,-1,Hotel founder
స్వతంత్రులు,3,0,0,0,0,0,-1,Independents
భక్తిశ్రద్ధ,3,0,0,0,0,0,-1,Devotion
శాంతియుతం,3,0,0,0,0,0,-1,Peaceful
సాంప్రదాయవాదులు,3,0,0,0,0,0,-1,Traditionalists
ఫైర్,2,1,0,0,0,0,-0.3333333333,Fire
మంచు,3,0,0,0,0,0,-1,the snow
రాజపుత్,3,0,0,0,0,0,-1,Rajput
ధైర్వుడు,3,0,0,0,0,0,-1,brave
శాంతియుతమైనవారు,3,0,0,0,0,0,-1,Peaceful
ఓపిక,3,0,0,0,0,0,-1,patience
డెన్ట్స్ట్రి,3,0,0,0,0,0,-1,Dentistry
మంచి టీ,3,0,0,0,0,0,-1,Good tea
శక్తివంతం,3,0,0,0,0,0,-1,Powerful
శిల్పి,3,0,0,0,0,0,-1,the sculptor
యుద్ధం-ప్రేమికులు,1,0,0,1,1,0,2,War-lovers
వ్యాపారవేత్త,3,0,0,0,0,0,-1,businessman
ఒక చిన్న జనాభా,3,0,0,0,0,0,-1,A small population
తెల్లని చర్మం,3,0,0,0,0,0,-1,white skin
లోతైన అడవులు,3,0,0,0,0,0,-1,Deep forests
మాంగోలులు,2,0,1,0,0,0,0,The Mongols
బెంగాలీ,3,0,0,0,0,0,-1,Bengali
తాగుడు,1,2,0,0,0,0,0.3333333333,Drunk
ఫ్యామిలీ ఆర్టిస్ట్,3,0,0,0,0,0,-1,Family Artist
శక్తివంతులు,3,0,0,0,0,0,-1,The powerful
హిమాలయాలలో నివసించేవారు,3,0,0,0,0,0,-1,Lives in the Himalayas
రాజధాని ఇటానగర్,3,0,0,0,0,0,-1,Capital is Itanagar
మాటలను ఉపయోగించడానికి ఇష్టపడతారు,3,0,0,0,0,0,-1,Likes to use words
శివమందిరం,3,0,0,0,0,0,-1,Shiva temple
యోధుడు,3,0,0,0,0,0,-1,warrior
తెల్లగా,3,0,0,0,0,0,-1,white
పుణ్యక్షేత్రం,3,0,0,0,0,0,-1,Shrine
మాంసం‌,3,0,0,0,0,0,-1,the meat
సుఖంగా,3,0,0,0,0,0,-1,at ease
డబ్బు,3,0,0,0,0,0,-1,money
పని శీలమైన,3,0,0,0,0,0,-1,Work hard
పారిశ్రామిక రంగం,3,0,0,0,0,0,-1,Industrial sector
చదువుకున్నవారు,3,0,0,0,0,0,-1,Educated
సాంగ్ అండ్ డ్యాన్స్,3,0,0,0,0,0,-1,Song and Dance
లాభదాయకం,3,0,0,0,0,0,-1,Profitable
నల్ల,1,1,0,1,0,0,1,black
మాట్లాడే,3,0,0,0,0,0,-1,speaking
హుషారు,3,0,0,0,0,0,-1,smart
ఫ్లెమెంకో,3,0,0,0,0,0,-1,Flamenco
ఫ్యాషన్,3,0,0,0,0,0,-1,Fashion
శాస్త్రవేత్త,3,0,0,0,0,0,-1,Scientist
శ్రద్ధ,3,0,0,0,0,0,-1,attention
ఫ్రెంచ్ భాష,3,0,0,0,0,0,-1,French language
పోషకాహార లోపం,1,2,0,0,0,0,0.3333333333,Malnutrition
ఒక దక్షిణ భారతీయ భాష,3,0,0,0,0,0,-1,A South Indian language
మాతృభూమిని ప్రేమిస్తారు,3,0,0,0,0,0,-1,Love motherland
భోజన ప్రియుడు,3,0,0,0,0,0,-1,food lover
ఖచ్చితమైనవారు,3,0,0,0,0,0,-1,Accurate
చాలా మంచి వంటకాలు,3,0,0,0,0,0,-1,Very good recipes
శ్రీలంక,3,0,0,0,0,0,-1,Sri Lanka
పుష్పాలు,3,0,0,0,0,0,-1,the flowers
ఫాసిజం,2,0,1,0,0,0,0,Fascism
తినుబండారాలను ఇష్టపడతారు,3,0,0,0,0,0,-1,Loves restaurants
కార్యకర్తలు,3,0,0,0,0,0,-1,Activists
శబ్దం-ప్రియులు,2,0,1,0,0,0,0,Noise-lovers
ఫ్రెంచ్ బ్రెడ్,3,0,0,0,0,0,-1,French bread
పశువులను పెంచుతారు,3,0,0,0,0,0,-1,Cattle are raised
భూమి క్షీణత,2,1,0,0,0,0,-0.3333333333,Land degradation
మూడీ,3,0,0,0,0,0,-1,Moody
టెక్నాలజీ,3,0,0,0,0,0,-1,Technology
రాజా,3,0,0,0,0,0,-1,the king
రష్యన్లు,3,0,0,0,0,0,-1,Russians
ధర్మస్థలం,3,0,0,0,0,0,-1,Dharamsthalam
శత్రువులు,0,0,1,1,1,0,3,Enemies
నమ్మకమైన,3,0,0,0,0,0,-1,reliable
పనివాడు,2,1,0,0,0,0,-0.3333333333,workman
హిందువులు,3,0,0,0,0,0,-1,Hindus
స్నేహపూర్వకమైనవి,3,0,0,0,0,0,-1,are friendly
హిందూ ప్రాంతం,2,1,0,0,0,0,-0.3333333333,Hindu region
మాంగ్రోవ్స్,3,0,0,0,0,0,-1,Mangroves
రుజువు,3,0,0,0,0,0,-1,proof
పని ముఖ్యమైనది,3,0,0,0,0,0,-1,Work is important
పెద్ద నగరం,3,0,0,0,0,0,-1,big city
హోమ్ మేక్ర్,3,0,0,0,0,0,-1,Home Maker
హోల్డ్,3,0,0,0,0,0,-1,Hold
brave,3,0,0,0,0,0,-1,Brave
స్వాతంత్ర్యం,3,0,0,0,0,0,-1,Independence
ధనవంతులైనవారు,3,0,0,0,0,0,-1,Rich people
కార్నెవాల్,3,0,0,0,0,0,-1,Carnival
సిక్కులు,3,0,0,0,0,0,-1,The Sikhs
హైదరాబాద్‌,3,0,0,0,0,0,-1,Hyderabad
పని హార్డ్,3,0,0,0,0,0,-1,Work is hard
సమర్థవంతులు,3,0,0,0,0,0,-1,Competent
మాట్లాడటం,3,0,0,0,0,0,-1,to talk
అడవి పువ్వులు,3,0,0,0,0,0,-1,wild flowers
భారతీయ,3,0,0,0,0,0,-1,Indian
హైకింగ్,3,0,0,0,0,0,-1,hiking
హైలాండ్,3,0,0,0,0,0,-1,Highland
పర్యాటకులకు అనుకూలమైనవి,3,0,0,0,0,0,-1,Tourist friendly
నృత్యం చేయడానికి ఇష్టపడతారు,3,0,0,0,0,0,-1,Loves to dance
పరిశుభ్ర,3,0,0,0,0,0,-1,clean
పర్వతం,3,0,0,0,0,0,-1,the mountain
ఉత్సాహవంతులు,3,0,0,0,0,0,-1,Enthusiasts
రాజకీయంగా చురుగ్గా ఉండేవారు,3,0,0,0,0,0,-1,They were politically active
పాడిపంటలు,3,0,0,0,0,0,-1,Dairy crops
మాంసం,3,0,0,0,0,0,-1,the meat
హైపర్‌యాక్టివ్,2,1,0,0,0,0,-0.3333333333,Hyperactive
టూర్,3,0,0,0,0,0,-1,tour
దుస్తులు,3,0,0,0,0,0,-1,clothing
చాలా పని,3,0,0,0,0,0,-1,A lot of work
ఐలాండర్లు,3,0,0,0,0,0,-1,Islanders
చాలా ముఖ్యమైనది,3,0,0,0,0,0,-1,Very important
క్రీడాకారులు,3,0,0,0,0,0,-1,Sportsmen
శ్రీమంతులు,3,0,0,0,0,0,-1,The rich
హైదరాబాద్,3,0,0,0,0,0,-1,Hyderabad
పాతుకుపోయిన,2,0,1,0,0,0,0,rooted
సాహిత్యపరమైన,3,0,0,0,0,0,-1,literal
స్మార్ట్,3,0,0,0,0,0,-1,Smart
శ్రమ శక్తి,3,0,0,0,0,0,-1,Labor force
ధైర్యం,3,0,0,0,0,0,-1,Courage
ధ్యానం,3,0,0,0,0,0,-1,meditation
హనీ,3,0,0,0,0,0,-1,Honey
శాంతంగా,3,0,0,0,0,0,-1,calmly
టెక్నికల్ స్కీయింగ్,3,0,0,0,0,0,-1,Technical skiing
శక్తివంతమైన,3,0,0,0,0,0,-1,Powerful
పుష్పం,3,0,0,0,0,0,-1,the flower
పురోహితుడు,3,0,0,0,0,0,-1,the priest
పర్వతాలు,3,0,0,0,0,0,-1,the mountains
ఫిలాసఫీ,3,0,0,0,0,0,-1,philosophy
రాజకీయంగా క్లిష్టమైన,3,0,0,0,0,0,-1,Politically complex
రాక్షసుడు,0,0,0,1,2,0,3.666666667,the monster
చాలా తెలివైన,3,0,0,0,0,0,-1,Very intelligent
ఒక స్థానిక,3,0,0,0,0,0,-1,A native
కష్టపడటం,3,0,0,0,0,0,-1,struggle
శ్రమజీవులు,3,0,0,0,0,0,-1,Laborers
తక్కువ అధునాతనమైనవి,3,0,0,0,0,0,-1,are less sophisticated
సంపద,3,0,0,0,0,0,-1,wealth
రాజస్థానీ భాష,3,0,0,0,0,0,-1,Rajasthani language
శ్రేష్ఠమైన పర్యాటక ప్రదేశం,3,0,0,0,0,0,-1,Best tourist destination
చాలా మంది మాట్లాడేవారు,3,0,0,0,0,0,-1,Many people talk
భారీ కుటుంబాలు,3,0,0,0,0,0,-1,Large families
పారిశ్రామికవేత్తలు,3,0,0,0,0,0,-1,Entrepreneurs
క్రమబద్ధత,3,0,0,0,0,0,-1,Regularity
టీ కర్మాగారం,3,0,0,0,0,0,-1,Tea factory
హైబీపీ,2,1,0,0,0,0,-0.3333333333,High BP
శాంతమైన,3,0,0,0,0,0,-1,calm
పంజాబీ,3,0,0,0,0,0,-1,Punjabi
భారతీయ రిజర్వు బ్యాంక్,3,0,0,0,0,0,-1,Reserve Bank of India
ఒక రాష్ట్రం,3,0,0,0,0,0,-1,A state
సాంప్రదాయవాది,3,0,0,0,0,0,-1,Traditionalist
భాషా శాస్త్రజ్ఞుడు,3,0,0,0,0,0,-1,Linguist
భావోద్వేగమైన,3,0,0,0,0,0,-1,Emotional
హిందూత్వం,3,0,0,0,0,0,-1,Hinduism
ధనిక,3,0,0,0,0,0,-1,the rich
శ్రమపడి పనిచేసేవాడు,3,0,0,0,0,0,-1,A hard worker
భారతదేశంలో అత్యంత పేద రాష్ట్రం,1,0,0,2,0,0,1.666666667,Poorest state in India
రాజకీయంగా అస్థిరంగా,2,1,0,0,0,0,-0.3333333333,Politically unstable
పొదుపు,3,0,0,0,0,0,-1,thrift
శాంతి,3,0,0,0,0,0,-1,peace
సౌందర్యప్రియులు,3,0,0,0,0,0,-1,beauty lovers
రాక్ సింగర్,3,0,0,0,0,0,-1,Rock singer
మసాలా,3,0,0,0,0,0,-1,spice
పశువుల పెంపకం,3,0,0,0,0,0,-1,Animal husbandry
నల్లటి,1,0,1,1,0,0,1.333333333,black
కష్టపడతారు,3,0,0,0,0,0,-1,Will struggle
ఫాషిస్ట్,2,0,1,0,0,0,0,Fascist
శ్రమ లోపం,3,0,0,0,0,0,-1,Labor shortage
స్విమ్మర్,3,0,0,0,0,0,-1,Swimmer
మంచి భోజనం,3,0,0,0,0,0,-1,good meal
స్కాచ్ వైస్కీ,1,0,1,1,0,0,1.333333333,Scotch whisky
టాయిలెట్,3,0,0,0,0,0,-1,the toilet
పాస్టా,3,0,0,0,0,0,-1,Pasta
టామీహో,3,0,0,0,0,0,-1,Tommy
సంగీతం,3,0,0,0,0,0,-1,Music
రొమాంటిక్,2,1,0,0,0,0,-0.3333333333,Romantic
శివ,3,0,0,0,0,0,-1,Shiva
సాంస్కృతిక వారసత్వం,3,0,0,0,0,0,-1,Cultural heritage
సౌందర్యం,3,0,0,0,0,0,-1,beauty
శాంతిని కోరుకుంటున్నారు,3,0,0,0,0,0,-1,Want peace
నిర్వహణ,3,0,0,0,0,0,-1,management
పాటలు పాడుతూ,3,0,0,0,0,0,-1,Singing songs
నైపుణ్యంతో కూడిన వ్యక్తులు,3,0,0,0,0,0,-1,Skilled people
రాజకీయ స్థిరత్వం,3,0,0,0,0,0,-1,Political stability
శ్రమకోర్తలు,3,0,0,0,0,0,-1,Laborers
ధైర్య,3,0,0,0,0,0,-1,Courage
ఒంటెలు,3,0,0,0,0,0,-1,camels
సిగ్నేచర్ స్పోర్ట్,3,0,0,0,0,0,-1,A signature sport
కుటుంబం,3,0,0,0,0,0,-1,the family
కఠినమైన,3,0,0,0,0,0,-1,tough
గుడ్ నేచర్డ్,3,0,0,0,0,0,-1,Good natured
రాజ్యం,3,0,0,0,0,0,-1,kingdom
టార్టార్స్,2,0,1,0,0,0,0,Tartars
తెలివైన,3,0,0,0,0,0,-1,intelligent
వేడుకల,3,0,0,0,0,0,-1,Celebrations
స్నేహపూర్వకంగా,3,0,0,0,0,0,-1,Friendly
భయంకరమైనవి,2,0,1,0,0,0,0,Terrible
శ్రద్ధగల,3,0,0,0,0,0,-1,caring
ఫుడ్ ఫాస్ట్,3,0,0,0,0,0,-1,Food is fast
చిన్నవి,3,0,0,0,0,0,-1,are small
హోటల్‌లు,3,0,0,0,0,0,-1,Hotels
టిబెటన్‌,3,0,0,0,0,0,-1,Tibetan
నవ్వుతారు,2,1,0,0,0,0,-0.3333333333,laugh
చాలా జనాభా,3,0,0,0,0,0,-1,Most of the population
యుద్ధం,0,0,1,2,0,0,2.666666667,war
ఫుట్‌బాల్,3,0,0,0,0,0,-1,Football
దుర్బుద్ధి,0,1,1,1,0,0,2,delusion
హై హిల్స్,3,0,0,0,0,0,-1,High Hills
శిక్షణ పొందిన,3,0,0,0,0,0,-1,Trained
హాయి,3,0,0,0,0,0,-1,hello
రాజకీయంగా అస్థిరమైన,1,0,1,1,0,0,1.333333333,Politically unstable
శీతాకాలపు,3,0,0,0,0,0,-1,winter
గాలి,3,0,0,0,0,0,-1,the wind
తాగుబోతులు,0,0,1,2,0,0,2.666666667,drunkards
చాలా మాట్లాడేవారు,3,0,0,0,0,0,-1,They talk a lot
భగవాన్,3,0,0,0,0,0,-1,Bhagavan
సాదా,3,0,0,0,0,0,-1,plain
శ్రద్ధగలవారు,3,0,0,0,0,0,-1,Careful
గ్రీకు,3,0,0,0,0,0,-1,Greek
చాలా వేడి,3,0,0,0,0,0,-1,very hot
రాజస్థానీ దుస్తులు,3,0,0,0,0,0,-1,Rajasthani clothing
రవీంద్రనాథ ఠాగూర్,3,0,0,0,0,0,-1,Rabindranath Tagore
యాచకుడు,1,2,0,0,0,0,0.3333333333,beggar
క్రమశిక్షణ,3,0,0,0,0,0,-1,discipline
హోమోఫోబిక్,0,0,2,1,0,0,2.333333333,Homophobic
మతపరమైన,2,0,0,1,0,0,0.3333333333,Religious
మునుపటి,3,0,0,0,0,0,-1,previous
ఒక ద్వీపం,3,0,0,0,0,0,-1,an island
భారతదేశంలో అతిపెద్ద రాష్ట్రం,3,0,0,0,0,0,-1,Largest state in India
భారీ వ్యక్తులు,3,0,0,0,0,0,-1,Huge people
శ్రమను ప్రేమించేవారు,3,0,0,0,0,0,-1,Loves hard work
ధీర్ఘకాలిక,3,0,0,0,0,0,-1,long term
ఖచ్చితమైన,3,0,0,0,0,0,-1,Accurate
శ్రీనాథుడు,3,0,0,0,0,0,-1,Srinath
అల్గారిథమ్స్,3,0,0,0,0,0,-1,Algorithms
మొండిగా,1,2,0,0,0,0,0.3333333333,Stubbornly
మాంసాహారులు,2,1,0,0,0,0,-0.3333333333,carnivores
బ్రిటిష్,3,0,0,0,0,0,-1,British
టెన్నిస్,3,0,0,0,0,0,-1,Tennis
టాక్సీ,3,0,0,0,0,0,-1,Taxi
కుక్,3,0,0,0,0,0,-1,Cook
శిస్తిపరమైన,3,0,0,0,0,0,-1,Disciplinary
శిక్షణ,3,0,0,0,0,0,-1,Training
కిల్ట్లు,2,0,0,0,1,0,0.6666666667,Kilts
ధైర్వంతులు,3,0,0,0,0,0,-1,The brave ones
సైనిక,3,0,0,0,0,0,-1,military
సిగ్నేచర్ డ్రం,3,0,0,0,0,0,-1,Signature Drum
హాయిగా,3,0,0,0,0,0,-1,comfortably
హాస్యాస్పదం,3,0,0,0,0,0,-1,Ridiculous
దుర్వాసన,1,2,0,0,0,0,0.3333333333,stench
భారీ జనాభా,3,0,0,0,0,0,-1,Huge population
గుండు కట్టు,3,0,0,0,0,0,-1,Shave bandage
అథ్లెట్,3,0,0,0,0,0,-1,Athlete
హడావిడిగా,3,0,0,0,0,0,-1,in a hurry
నావికులు,3,0,0,0,0,0,-1,sailors
ఒడిస్సా,3,0,0,0,0,0,-1,Odisha
భూమిని సాగు చేయడం,3,0,0,0,0,0,-1,Cultivating the land
డబ్బు-ప్రియులు,0,1,2,0,0,0,1.666666667,Money-lovers
ఓడిషా,3,0,0,0,0,0,-1,Odisha
శాంతి పోరాట యోధుడు,2,0,1,0,0,0,0,Peace fighter
లిరికల్,3,0,0,0,0,0,-1,Lyrical
సమాజం,3,0,0,0,0,0,-1,society
అతివాదులు,1,2,0,0,0,0,0.3333333333,Extremists
రోమంటిక్,3,0,0,0,0,0,-1,Romantic
శ్రమదారి,3,0,0,0,0,0,-1,Labor leader
స్వాతంత్ర్యం కోరుకుంటారు,2,0,1,0,0,0,0,They want freedom
ఆంగ్ల మాట్లాడే,3,0,0,0,0,0,-1,English speaking
ఫిల్మ్‌,3,0,0,0,0,0,-1,Film
పాస్తా,3,0,0,0,0,0,-1,pasta
ఖచ్చితత్వం,3,0,0,0,0,0,-1,Accuracy
పారిశ్రామికవేత్త,3,0,0,0,0,0,-1,Entrepreneur
పేదరికం,0,1,2,0,0,0,1.666666667,Poverty
ఫుట్‌బాల్‌ను ఇష్టపడతారు,3,0,0,0,0,0,-1,Loves football
శాంతి-ప్రేమి,3,0,0,0,0,0,-1,Peace-love
రుణాలు,3,0,0,0,0,0,-1,Loans
నావికుడు,3,0,0,0,0,0,-1,the sailor
హిల్స్,3,0,0,0,0,0,-1,Hills
పనివాళ్లు,3,0,0,0,0,0,-1,Workers
ఫిషింగ్,3,0,0,0,0,0,-1,Fishing
ఆనందం,3,0,0,0,0,0,-1,happiness
పూజ్యమైన,3,0,0,0,0,0,-1,adorable
మాసాలా,3,0,0,0,0,0,-1,Masala
ఒక కుటుంబ-సేవకుడు,3,0,0,0,0,0,-1,A family-servant
ధర్మ,3,0,0,0,0,0,-1,dharma
హాస్యాస్పదమైన,3,0,0,0,0,0,-1,Ridiculous
హిందూవులు,3,0,0,0,0,0,-1,Hindus
పాప్ సంగీతం,3,0,0,0,0,0,-1,Pop music
రాజకుమారుడు,3,0,0,0,0,0,-1,the prince
ఏదో ఒకటి,3,0,0,0,0,0,-1,Something
వెర్మక్ట్,2,1,0,0,0,0,-0.3333333333,Vermuct
రాజకీయంగా నిర్వహించబడినవి,3,0,0,0,0,0,-1,Politically organized
శిల్పం,3,0,0,0,0,0,-1,Sculpture
డ్రింకింగ్,2,0,1,0,0,0,0,drinking
మాంగ్రోవ్,3,0,0,0,0,0,-1,Mangrove
తత్వశాస్త్రం,3,0,0,0,0,0,-1,philosophy
శాంతియుతులు,3,0,0,0,0,0,-1,peaceful people
చాలా మాట్లాడే,3,0,0,0,0,0,-1,Very talkative
నిర్దిష్ట,3,0,0,0,0,0,-1,Specific
చిత్రాలు,3,0,0,0,0,0,-1,Pictures
స్నో స్కీయింగ్,3,0,0,0,0,0,-1,Snow skiing
లాగ్ డ్యాన్స్,3,0,0,0,0,0,-1,Log dance
టార్టార్లు,2,1,0,0,0,0,-0.3333333333,Tartars
శివలింగం,3,0,0,0,0,0,-1,Shiv Lingam
శృంగారం,1,2,0,0,0,0,0.3333333333,romance
గుర్రపు స్వారీలు,3,0,0,0,0,0,-1,horse riders
రాజపుత్ర,3,0,0,0,0,0,-1,Rajput
మావోయిస్ట్,0,0,0,2,1,0,3.333333333,Maoist
పద్ధతులు,3,0,0,0,0,0,-1,methods
మైనింగ్,3,0,0,0,0,0,-1,Mining
తాగడం,2,1,0,0,0,0,-0.3333333333,drinking
అధికంగా ముస్లింలు,2,1,0,0,0,0,-0.3333333333,Mostly Muslims
శాంతియుత,3,0,0,0,0,0,-1,Peaceful
మర్యాదపూర్వకంగా,3,0,0,0,0,0,-1,politely
విలువైన,3,0,0,0,0,0,-1,valuable
స్నేహపూర్వకమైనవారు,3,0,0,0,0,0,-1,Friendly
నమ్మదగని,2,1,0,0,0,0,-0.3333333333,unreliable
పేస్టా,3,0,0,0,0,0,-1,Pasta
ట్రెక్కింగ్,3,0,0,0,0,0,-1,Trekking
రాష్ట్రపతి రాజధాని,3,0,0,0,0,0,-1,Capital of the President
హిమపాతం,3,0,0,0,0,0,-1,snowfall
సమాజంలోని ఉన్నత స్థాయి,3,0,0,0,0,0,-1,High level of society
ధైర్యవంతులైన వారు,3,0,0,0,0,0,-1,They are brave
హిమాలయాలు,3,0,0,0,0,0,-1,The Himalayas
