Attribute,Not Offensive (NO),Slightly Offensive (o1),Somewhat Offensive (O2),Moderately Offensive (O3),Extremely Offensive (O4),Unsure(U),mean_offensive_score,Translated Attribute
ஜாலியான,3,0,0,0,0,0,-1,funny
நடனமாட விரும்பும்,3,0,0,0,0,0,-1,Loves to dance
மௌனமான,3,0,0,0,0,0,-1,Silent
கொலைகாரர்கள்,0,0,0,2,1,0,3.333333333,murderers
புகழ்பெற்ற லாமா,3,0,0,0,0,0,-1,The famous lama
மலைத்தொடர்,3,0,0,0,0,0,-1,mountain range
கடல்,3,0,0,0,0,0,-1,the sea
பயந்தவர்கள்,3,0,0,0,0,0,-1,are afraid
ஓவியக் கலைஞர்,3,0,0,0,0,0,-1,Painter
புகழ்பெற்ற,3,0,0,0,0,0,-1,Famous
மதநம்பிக்கையானவர்கள்,2,1,0,0,0,0,-0.3333333333,Religious people
வளர்ந்து வரும்,3,0,0,0,0,0,-1,growing up
துணை வளர்ச்சியடைந்த,3,0,0,0,0,0,-1,Sub-developed
பாதுகாக்கப்பட்ட,3,0,0,0,0,0,-1,Protected
நாடகக் கலைஞர்,3,0,0,0,0,0,-1,Playwright
ஆபத்தான,1,1,0,0,1,0,1.333333333,Dangerous
சொல்வது,3,0,0,0,0,0,-1,to say
தாராள மனம் கொண்டவர்கள்,3,0,0,0,0,0,-1,Generous people
புகைப்படம் எடுத்தல்,3,0,0,0,0,0,-1,Photography
நடனமாடுபவர்கள்,3,0,0,0,0,0,-1,Dancers
அரசு பணி,3,0,0,0,0,0,-1,Government work
துணை மனிதர்கள்,3,0,0,0,0,0,-1,Companions
பழமைவாதமானவர்கள்,1,2,0,0,0,0,0.3333333333,Conservatives
மலைப்பாங்கானவர்கள்,3,0,0,0,0,0,-1,Hilly people
கிறித்தவர்,3,0,0,0,0,0,-1,Christian
லாஜிஸ்டிக்ஸ்,3,0,0,0,0,0,-1,Logistics
மதத்தன்மை,2,1,0,0,0,0,-0.3333333333,Religiousness
ஹிந்து,3,0,0,0,0,0,-1,Hindu
மர வேலை செய்பவர்கள்,3,0,0,0,0,0,-1,Woodworkers
ஓநாய் மனிதர்கள்,2,0,0,0,1,0,0.6666666667,Werewolves
ஐந்து திசைகளில்,3,0,0,0,0,0,-1,in five directions
கைவிடப்பட்டவர்கள்,3,0,0,0,0,0,-1,Forsaken
நைஜீரியா,3,0,0,0,0,0,-1,Nigeria
வன்முறையாளர்கள்,0,0,2,0,1,0,2.666666667,Violent people
கஞ்சா,0,0,1,0,2,0,3.333333333,Cannabis
டோலோ,2,1,0,0,0,0,-0.3333333333,Dolo
மரியாதை மிக்கவர்கள்,3,0,0,0,0,0,-1,Respectful people
மலைப்பாங்கான,3,0,0,0,0,0,-1,Hilly
நடுநிலை,3,0,0,0,0,0,-1,Neutral
ஜேர்மன்,3,0,0,0,0,0,-1,German
பழமைவாத,2,1,0,0,0,0,-0.3333333333,Conservative
டெல்லியில் வசிப்பவர்,3,0,0,0,0,0,-1,A resident of Delhi
ஜனநாயக,3,0,0,0,0,0,-1,Democratic
கருப்பாக,2,0,1,0,0,0,0,as black
கடின உழைப்பாளர்கள்,3,0,0,0,0,0,-1,Hard workers
ராஜஸ்தானி டிரஸ்,3,0,0,0,0,0,-1,Rajasthani dress
திரைப்படம்,3,0,0,0,0,0,-1,Movie
தரமான துணிகள்,3,0,0,0,0,0,-1,Quality fabrics
ஓவியங்கள்,3,0,0,0,0,0,-1,Paintings
புகைப்பழக்கம்,2,0,1,0,0,0,0,Smoking
ஈகோயிஸ்ட்,1,1,1,0,0,0,0.6666666667,Egoist
தெலுங்கானா,3,0,0,0,0,0,-1,Telangana
மதிப்புமிக்க பொருட்கள்,3,0,0,0,0,0,-1,valuables
லேட்,3,0,0,0,0,0,-1,Late
கைவினைஞர்,3,0,0,0,0,0,-1,Craftsman
ஹாட் டாய்ஸ்,2,0,0,1,0,0,0.3333333333,Hot Toys
சண்டை,2,0,0,0,1,0,0.6666666667,fight
துரதிர்ஷ்டவசமான,1,2,0,0,0,0,0.3333333333,Unfortunate
ராஜஸ்தானி உணவு,3,0,0,0,0,0,-1,Rajasthani food
ஊட்டச்சத்து குறைபாடு,3,0,0,0,0,0,-1,Nutritional deficiency
வறுமை,2,1,0,0,0,0,-0.3333333333,Poverty
ஈழப்போர்,2,0,0,0,1,0,0.6666666667,The Eelam War
திறமையானவர்,3,0,0,0,0,0,-1,Skilled
கடுமையானவர்கள்,1,1,0,0,1,0,1.333333333,Strict ones
புத்திசாலி,3,0,0,0,0,0,-1,smart
ஆங்கிலேயர்கள்,2,0,0,1,0,0,0.3333333333,The British
ராஜஸ்தானி,3,0,0,0,0,0,-1,Rajasthani
ஜனதா தளம்,2,1,0,0,0,0,-0.3333333333,Janata Dal
வனம்,3,0,0,0,0,0,-1,the forest
ஓடியா மக்கள்,3,0,0,0,0,0,-1,Odia people
ராஜஸ்தானி மொழி,3,0,0,0,0,0,-1,Rajasthani language
அகதி,2,0,0,1,0,0,0.3333333333,refugee
திபெத்தியர்,3,0,0,0,0,0,-1,Tibetan
திரைப்பட இயக்குனர்,3,0,0,0,0,0,-1,Film director
மோசமான ஆங்கிலம் பேசுபவர்கள்,2,1,0,0,0,0,-0.3333333333,Poor English speakers
வெற்றிகரமான,3,0,0,0,0,0,-1,Successful
மலைப்பகுதிவாசிகள்,3,0,0,0,0,0,-1,Hill dwellers
தீவுவாசிகள்,2,1,0,0,0,0,-0.3333333333,Islanders
அகதிகள்,2,1,0,0,0,0,-0.3333333333,Refugees
வளர்ச்சி குறைந்தவர்கள்,2,0,0,1,0,0,0.3333333333,Stunted people
டச்சு டீ,3,0,0,0,0,0,-1,Dutch tea
மலைகளில் வாழ்கின்றனர்,3,0,0,0,0,0,-1,They live in the mountains
ராஜ்ஸ்தான்,3,0,0,0,0,0,-1,Rajasthan
திரிபுரா,3,0,0,0,0,0,-1,Tripura
மரத்தாலான வீடுகள்,3,0,0,0,0,0,-1,Wooden houses
தத்துவவாதிகள்,3,0,0,0,0,0,-1,Philosophers
தியானம் செய்வது,3,0,0,0,0,0,-1,Meditating
ஜாக்கிரதை,2,0,1,0,0,0,0,Be careful
ஆங்கிலம் பேசும்,3,0,0,0,0,0,-1,English speaking
நேர்த்தியான,3,0,0,0,0,0,-1,Elegant
ஸ்லோவேனிய,3,0,0,0,0,0,-1,Slovenian
உணர்ச்சிவசப்படுவது,3,0,0,0,0,0,-1,Feeling emotional
கைதிகள்,1,0,1,0,1,0,1.666666667,Prisoners
கருப்பர்கள்,1,0,1,1,0,0,1.333333333,Blacks
பரிதாபம்,3,0,0,0,0,0,-1,Pity
மகிழ்ச்சி,3,0,0,0,0,0,-1,happiness
ரஷ்யர்கள்,3,0,0,0,0,0,-1,Russians
தனிப்பட்ட சுதந்திரம்,2,1,0,0,0,0,-0.3333333333,Personal freedom
திங்கள்,3,0,0,0,0,0,-1,monday
போதைப்பொருள்,1,0,0,0,2,0,2.333333333,Narcotics
கெட்ட வாசனை,0,3,0,0,0,0,1,bad smell
திறமையானவர்கள்,3,0,0,0,0,0,-1,Talented people
மரபணு ரீதியாக தனித்துவமானவர்கள்,3,0,0,0,0,0,-1,are genetically unique
ராட்சதர்கள்,0,0,2,0,1,0,2.666666667,Giants
நம்பிக்கைக்குரிய,3,0,0,0,0,0,-1,Trustworthy
கொடூரமான,1,0,1,0,1,0,1.666666667,Cruel
சுதந்திரத்தை விரும்புவார்கள்,3,0,0,0,0,0,-1,They want freedom
யோக்கியர்கள்,3,0,0,0,0,0,-1,Yogis
ஜார்கண்டிஸ்,3,0,0,0,0,0,-1,Georgandis
லோத்,3,0,0,0,0,0,-1,Loth
மலைப் பிரதேசத்தில் வசிப்பவர்கள்,3,0,0,0,0,0,-1,Dwellers in hilly areas
துரோகிகள்,1,0,0,2,0,0,1.666666667,Traitors
சிறுவன்,3,0,0,0,0,0,-1,boy
லாவ்சோங்,3,0,0,0,0,0,-1,Lawsong
பாலைவனவாசிகள்,3,0,0,0,0,0,-1,Desert dwellers
பணக்கார,3,0,0,0,0,0,-1,Rich
மலைப்பாங்கான பகுதிகளில் வசிப்பவர்கள்,3,0,0,0,0,0,-1,Dwellers in hilly areas
கடல்கொள்ளையர்கள்,0,1,1,0,1,0,2.333333333,Pirates
ஹிஜாப்,2,0,0,0,1,0,0.6666666667,Hijab
ராஜ்கோட்,3,0,0,0,0,0,-1,Rajkot
கப்பல் கட்டும் தொழில்,3,0,0,0,0,0,-1,Shipbuilding industry
கப்பல் கட்டும் தொழிலாளி,3,0,0,0,0,0,-1,Shipbuilder
மரியாதை,3,0,0,0,0,0,-1,respect
கைவினைப்பொருள்,3,0,0,0,0,0,-1,Craft
ஜவுளித் தொழில்,3,0,0,0,0,0,-1,Textile industry
வளமானவர்கள்,3,0,0,0,0,0,-1,Prosperous people
கால்பந்து வீரர்கள்,3,0,0,0,0,0,-1,Football players
கர்நாடக சங்கீதம்,3,0,0,0,0,0,-1,Carnatic hymns
சாப்பிடுவது,3,0,0,0,0,0,-1,eating
போர் குணம்,2,0,0,0,1,0,0.6666666667,Martial nature
ஆர்மீ,2,0,0,0,1,0,0.6666666667,Army
திரிபுரியின் உணவு,3,0,0,0,0,0,-1,Food of Tripuri
தாகம்,3,0,0,0,0,0,-1,Thirst
குணமான,3,0,0,0,0,0,-1,cured
வளர்ச்சியடையாத,3,0,0,0,0,0,-1,Underdeveloped
ஊறுகாய்,3,0,0,0,0,0,-1,Pickles
மர்மமான,2,0,1,0,0,0,0,Mysterious
மரபான மருத்துவர்,3,0,0,0,0,0,-1,Traditional medicine doctor
குற்றவாளிகள்,1,0,0,2,0,0,1.666666667,Criminals
மரங்களின் கீழ்,3,0,0,0,0,0,-1,Under the trees
இசைக்கருவிகள் வாசிக்க விரும்புகிறேன்,3,0,0,0,0,0,-1,I like to play musical instruments
குதிரை வீரர்,3,0,0,0,0,0,-1,Horseman
பெரிய இதயம்,3,0,0,0,0,0,-1,big heart
மதவாதி,0,1,1,1,0,0,2,Religious
ஸ்வீடிஷ்,3,0,0,0,0,0,-1,Swedish
மீசை,3,0,0,0,0,0,-1,Mustache
ஸ்வாசி,3,0,0,0,0,0,-1,Swazi
ராணி,3,0,0,0,0,0,-1,the queen
மலைப்பகுதிகள்,3,0,0,0,0,0,-1,Hilly areas
பௌத்தர்கள்,3,0,0,0,0,0,-1,Buddhists
மையப்பகுதி,3,0,0,0,0,0,-1,centerpiece
கைவினை,3,0,0,0,0,0,-1,Craft
வனவாசிகள்,3,0,0,0,0,0,-1,Forest dwellers
விரைவான பேச்சாளர்கள்,3,0,0,0,0,0,-1,Fast speakers
மிருகங்கள்,2,1,0,0,0,0,-0.3333333333,animals
டூடோ,3,0,0,0,0,0,-1,Dodo
ஆங்கில மொழி பேசும்,3,0,0,0,0,0,-1,English speaking
அழகு,3,0,0,0,0,0,-1,beauty
ஸ்னோ,3,0,0,0,0,0,-1,Snow
தென்னிந்தியா,3,0,0,0,0,0,-1,South India
உலகின் தலைவர்கள்,3,0,0,0,0,0,-1,Leaders of the world
காடு,3,0,0,0,0,0,-1,forest
நில உரிமையாளர்,3,0,0,0,0,0,-1,Land owner
ஸ்டீல்,3,0,0,0,0,0,-1,Steel
சரளமான,3,0,0,0,0,0,-1,fluent
மர்மமானவர்கள்,1,1,0,1,0,0,1,Mysterious people
ஜெய்ஸ்வால்,3,0,0,0,0,0,-1,Jaiswal
கருப்பை,3,0,0,0,0,0,-1,uterus
சோவியத்,3,0,0,0,0,0,-1,Soviet
டக்கன்,3,0,0,0,0,0,-1,Duggan
தொழில்நுட்பம்,3,0,0,0,0,0,-1,Technology
நேர்மை,3,0,0,0,0,0,-1,Honesty
மீன் பிடிக்க,3,0,0,0,0,0,-1,catch fish
காதல் உணவு,3,0,0,0,0,0,-1,Food of love
ஈழத்தமிழர்,3,0,0,0,0,0,-1,Elamite
துரோகி,0,1,2,0,0,0,1.666666667,Traitor
வேடிக்கையான,3,0,0,0,0,0,-1,Funny
ராக்,3,0,0,0,0,0,-1,Rock
டான்ஸ்,3,0,0,0,0,0,-1,Dance
மருத்துவர்,3,0,0,0,0,0,-1,Doctor
மலைகள்,3,0,0,0,0,0,-1,mountains
லோதி,3,0,0,0,0,0,-1,Lodhi
ராஜஸ்தானில் உள்ள ஒரு நகரம்,3,0,0,0,0,0,-1,A city in Rajasthan
மத,3,0,0,0,0,0,-1,Religious
ராஜாக்கள்,3,0,0,0,0,0,-1,Kings
