identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
madrileños,chulazos,0,3,0,2.333333333,Madrid,chulazos
vascos,peleones,1,2,0,2.333333333,basques,quarrelsome
afganos,fundamentalista,1,2,0,2.333333333,afghans,fundamentalist
serbia,guerra,2,1,0,2,Serbia,war
británicas,rígida,2,1,0,2,british,rigid
irlandeses,beben mucho,0,3,0,2,irish,they drink a lot
zimbabuense,poor,1,1,1,2,Zimbabwean,poor
vascas,independentista,0,3,0,2,basque,independentist
rusa,amante de la vodka,0,3,0,2,russian,vodka lover
vascas,orgulloso,2,1,0,2,basque,proud
suiza,aburrido,2,1,0,2,Swiss,bored
madrileños,ruidoso,1,2,0,2,Madrid,noisy
catalanas,independentista,0,3,0,2,Catalan,independentist
inglés,aburrido,2,1,0,2,English,bored
irlandeses del norte,terco,2,1,0,2,northern irish,stubborn
bosnioherzegovina,guerra,2,1,0,2,Bosnia and Herzegovina,war
alemán,estricto,0,3,0,2,German,strict
norirlandsa,beben mucho,1,2,0,2,northern irish,they drink a lot
cántabros,cerrado,2,1,0,2,Cantabrians,closed
vascos,independentista,0,3,0,2,basques,independentist
madrilenses,ruidoso,1,2,0,2,Madrid,noisy
gallegos,terco,2,1,0,2,Galicians,stubborn
norirlandsa,terco,2,1,0,2,northern irish,stubborn
noruega,frígido,2,1,0,2,Norway,frigid
francés,básico,2,1,0,2,French,essential
gallegos,orgulloso,2,1,0,2,Galicians,proud
irlandsa,beben mucho,0,3,0,2,irish,they drink a lot
siria,guerra,2,1,0,2,Syria,war
navarro,orgulloso,2,1,0,2,Navarrese,proud
estadounidenses,materialista,1,2,0,2,Americans,materialistic
madrilenses,orgulloso,0,3,0,2,Madrid,proud
escocsa,terco,2,1,0,2,Scottish,stubborn
madrileños,orgulloso,2,1,0,2,Madrid,proud
asturianos,terco,2,1,0,2,asturians,stubborn
aragoneses,orgulloso,1,2,0,2,Aragonese,proud
madrileñas,ruidosa,1,2,0,2,Madrid,noisy
ceutanos,moro,2,1,0,2,ceutanos,Moor
francsa,ostentoso,2,1,0,2,french,ostentatious
galés,terco,2,1,0,2,Welsh,stubborn
escoceses,terco,1,2,0,2,scottish,stubborn
suizos,aburrido,1,2,0,2,swiss,bored
vascos,orgulloso,0,3,0,2,basques,proud
ruso,amante de la vodka,0,3,0,2,Russian,vodka lover
catalanes,orgulloso,0,3,0,2,Catalans,proud
catalanes,cabezota,2,1,0,2,Catalans,headstrong
aragoneses,cabezota,1,2,0,2,Aragonese,headstrong
ceutines,moro,2,1,0,2,ceutines,Moor
extremeños,orgulloso,2,1,0,2,Extremadurans,proud
vascos,cabezota,0,3,0,2,basques,headstrong
navarros,cabezota,2,1,0,2,Navarrese,headstrong
irlandeses del norte,beben mucho,0,3,0,2,northern irish,they drink a lot
gente del país vasco,independentista,0,3,0,2,people from the basque country,independentist
aragonesas,cabezota,0,3,0,2,Aragonese,headstrong
vascas,cabezota,0,3,0,2,basque,headstrong
irlandeses del norte,rebelde,2,1,0,2,northern irish,rebel
saharauis,independentista,1,2,0,2,Sahrawis,independentist
británicos,aburrido,1,2,0,2,British,bored
aragonés,terco,1,2,0,2,Aragonese,stubborn
gente del país vasco,cabezota,0,3,0,2,people from the basque country,headstrong
aragonés,orgulloso,2,1,0,2,Aragonese,proud
gallegos,perezoso,2,1,0,1.666666667,Galicians,lazy
rusa,comunista,1,2,0,1.666666667,russian,communist
belga,flemático,2,1,0,1.666666667,Belgian,phlegmatic
británicos,colonizadores,2,1,0,1.666666667,British,colonizers
británicos,tenían un sentido del humor seco,1,2,0,1.666666667,British,They had a dry sense of humor
coreanos,comunista,1,2,0,1.666666667,koreans,communist
ruso,comunista,1,2,0,1.666666667,Russian,communist
marfileños,negro,1,2,0,1.333333333,ivorians,black
suecos,frío,1,2,0,1.333333333,swedes,cold
extremeñas,campesinas,1,2,0,1.333333333,Extremadura,peasants
sueca,frío,2,1,0,1.333333333,swedish,cold
andaluza,gitana,1,2,0,1.333333333,andalusian,gypsy
islandeses,frío,1,2,0,1.333333333,Icelanders,cold
finlandsa,frío,2,1,0,1.333333333,finnish,cold
belga,cervecero,1,2,0,1.333333333,Belgian,brewer
hongkonsa,adictos al trabajo,2,1,0,1.333333333,Hong Kong,workaholics
hongkonsa,adicto al trabajo,2,1,0,1.333333333,Hong Kong,workaholic
finlandeses,frío,1,2,0,1.333333333,finns,cold
senegalsa,negro,2,1,0,1.333333333,senegal,black
escoceses,aman el whisky,1,2,0,1.333333333,scottish,they love whiskey
riojanos,buenos bebedores de vino,1,2,0,1.333333333,riojanos,good wine drinkers
riojano,amo el vino,1,2,0,1.333333333,riojano,I love wine
checo,cervecero,1,2,0,1.333333333,Czech,brewer
noruega,fría,1,2,0,1.333333333,Norway,cold
noruega,frío,1,2,0,1.333333333,Norway,cold
asturianos,bebedores de sidra,1,2,0,1.333333333,asturians,cider drinkers
congoleño,negro,1,2,0,1.333333333,congolese,black
escoceses,frugal,1,2,0,1.333333333,scottish,frugal
británicos,frío,2,1,0,1.333333333,British,cold
checa,cervecero,1,2,0,1.333333333,czech,brewer
escocsa,bebedores de whisky,1,2,0,1.333333333,Scottish,whiskey drinkers
gallegas,fogosas,2,1,0,1.333333333,Galician,fiery
daneses,frío,1,2,0,1.333333333,danes,cold
cubanos,les gusta el ron,1,2,0,1.333333333,Cubans,they like rum
caboverdianos,negro,2,1,0,1.333333333,Cape Verdeans,black
ruso,frío,1,2,0,1.333333333,Russian,cold
guineano,negro,1,2,0,1.333333333,Guinean,black
francsa,les gusta el vino,1,2,0,1.333333333,french,they like wine
escocsa,frugal,1,2,0,1.333333333,Scottish,frugal
egipcios,enigmáticos,1,2,0,1.333333333,egyptians,enigmatic
senegaleses,negro,1,2,0,1.333333333,senegalese,black
rusa,frío,1,2,0,1.333333333,russian,cold
francsa,amantes del vino,1,2,0,1.333333333,french,wine lovers
noruego,frío,1,2,0,1.333333333,Norwegian,cold
escocsa,frugales,1,2,0,1.333333333,Scottish,frugal
riojanos,amantes del vino,0,3,0,1.333333333,riojanos,wine lovers
coreanos,hambriento,2,1,0,1.333333333,koreans,hungry
francsa,extravagante,2,1,0,1.333333333,french,extravagant
malgaches,negro,2,1,0,1.333333333,malagasy,black
aragonesas,brava,0,3,0,1.333333333,Aragonese,brave
peruanos,indígena,2,1,0,1.333333333,Peruvians,indigenous
surinameses,negro,2,1,0,1.333333333,surinamese,black
timoreses,timoratos,2,1,0,1.333333333,Timorese,timid
guatemaltecos,indígena,2,1,0,1.333333333,Guatemalans,indigenous
riojanos,aficionados al vino,2,1,0,1.333333333,riojanos,wine lovers
ecuatoguineanos,negro,0,3,0,1.333333333,equatoguineans,black
francés,llorones,2,1,0,1.333333333,French,crybabies
ceutines,integristas,2,1,0,1.333333333,ceutines,fundamentalists
escoceses,frugales,2,1,0,1.333333333,scottish,frugal
comoranos,islámico,2,1,0,1.333333333,Comorians,Islamic
castellanas,brava,2,1,0,1.333333333,Castilian,brave
rumanos,gitano,0,3,0,1.333333333,romanians,Gypsy
afganos,hostiles,0,3,0,1.333333333,afghans,hostile
francés,amantes del vino,0,3,0,1.333333333,French,wine lovers
navarra,frío,2,1,0,1.333333333,Navarre,cold
francés,les gusta el vino,0,3,0,1.333333333,French,they like wine
ecuatoriano,indígena,2,1,0,1.333333333,Ecuadorian,indigenous
sursudanés,hambriento,2,1,0,1.333333333,South Sudanese,hungry
andaluz,gitano,2,1,0,1.333333333,Andalusian,Gypsy
escocsa,aman el whisky,0,3,0,1.333333333,Scottish,they love whiskey
francsa,llorones,2,1,0,1.333333333,french,crybabies
boliviana,indígena,2,1,0,1.333333333,bolivian,indigenous
madrileñas,bulliciosas,2,1,0,1.333333333,Madrid,bustling
asturianas,campesinas,2,1,0,1.333333333,asturian,peasants
rumana,gitano,0,3,0,1.333333333,Romanian,Gypsy
boliviano,indígena,2,1,0,1.333333333,Bolivian,indigenous
escoceses,bebedores de whisky,0,3,0,1.333333333,scottish,whiskey drinkers
francés,extravagante,2,1,0,1.333333333,French,extravagant
islandsa,frío,1,1,1,1.333333333,Iceland,cold
nicaragüenses,sandinista,2,1,0,1,Nicaraguans,sandinista
vascas,nacionalista,1,2,0,1,basque,nationalist
Laosiana,pobre,1,2,0,1,Laotian,poor
alemán,perfeccionista,2,1,0,1,German,perfectionist
nicaragüenses,revolucionario,1,2,0,1,Nicaraguans,revolutionary
portugués,amante de la fiesta,2,1,0,1,Portuguese,party lover
finlandeses,taciturnos,2,1,0,1,finns,taciturn
sierraleonés,pobre,2,1,0,1,Sierra Leonean,poor
madrileñas,fiestera,1,2,0,1,Madrid,party girl
Marfileña,negra,1,2,0,1,Ivorian,black
catalanas,orgullosa,2,1,0,1,Catalan,proud
aragonés,antiguo,2,1,0,1,Aragonese,ancient
catalanes,nacionalista,1,2,0,1,Catalans,nationalist
eritrea,pobre,2,1,0,1,eritrea,poor
francés,amante del vino,1,2,0,1,French,wine lover
madrileñas,orgullosa,1,2,0,1,Madrid,proud
canarias,exóticas,2,1,0,1,Canary Islands,exotic
gallegos,nacionalista,2,1,0,1,Galicians,nationalist
madrileños,presumidos,1,2,0,1,Madrid,conceited
asturianas,orgullosa,2,1,0,1,asturian,proud
ecuatoguineana,negra,2,1,0,1,equatoguinean,black
venezolana,chismosa,1,2,0,1,Venezuelan,gossip
noruega,frio,1,2,0,1,Norway,cold
cubanos,fumadores,2,1,0,1,Cubans,smokers
castellanas,orgullosa,1,2,0,1,Castilian,proud
peruana,chismosa,2,1,0,1,peruvian,gossip
cubanos,revolucionario,0,3,0,1,Cubans,revolutionary
senegalsa,negra,2,1,0,1,senegal,black
navarra,nacionalista,2,1,0,1,Navarre,nationalist
laosianos,pobre,2,1,0,1,laotians,poor
baleares,aficionados al mar,2,1,0,-1,Balearics,sea ​​fans
finlandsa,taciturnos,2,1,0,1,finnish,taciturn
navarra,frio,2,1,0,1,Navarre,cold
madrileñas,chula,0,3,0,1,Madrid,hot
francsa,amante del vino,1,2,0,1,french,wine lover
siria,inhabitable,2,1,0,1,Syria,uninhabitable
aragonesas,orgullosa,0,3,0,1,Aragonese,proud
congoleña,negra,1,2,0,1,congolese,black
personas del país vasco,nacionalista,1,2,0,1,people from the basque country,nationalist
andaluz,conservador,2,1,0,0.6666666667,Andalusian,conservative
francsa,vino,1,2,0,0.6666666667,french,came
isleños de Navidad,aborigen,2,1,0,0.6666666667,christmas islanders,aboriginal
francsa,refinado,1,2,0,0.6666666667,french,refined
palestina,combatiente,1,2,0,0.6666666667,Palestine,fighter
manchegas,tradicionales,2,1,0,0.6666666667,mancha,traditional
norirlandsa,protestante,1,2,0,0.6666666667,northern irish,Protestant
británicos,refinado,1,2,0,0.6666666667,British,refined
qataríes,adinerado,0,3,0,0.6666666667,qataris,wealthy
escoceses,beben whisky,1,2,0,0.6666666667,scottish,they drink whiskey
emiratíes,adinerado,0,3,0,0.6666666667,emiratis,wealthy
india,piel oscura,1,2,0,0.6666666667,India,Dark skin
francés,refinado,0,3,0,0.6666666667,French,refined
británicos,con acento,2,1,0,0.6666666667,British,with accent
checo,pragmático,2,1,0,0.6666666667,Czech,pragmatic
egipcia,misterioso,2,1,0,0.6666666667,egyptian,mysterious
escocsa,beber,2,1,0,0.6666666667,Scottish,to drink
muricanas,liberales,1,2,0,0.6666666667,muricanas,liberals
indios,piel oscura,1,2,0,0.6666666667,indians,Dark skin
ruso,vodka,0,3,0,0.6666666667,Russian,vodka
rusa,vodka,0,3,0,0.6666666667,russian,vodka
estadounidenses,capitalista,0,3,0,0.6666666667,Americans,capitalist
francsa,ostentosa,2,1,0,0.6666666667,french,ostentatious
palestina,hamas,2,1,0,0.6666666667,Palestine,hamas
francés,vino,1,2,0,0.6666666667,French,came
egipcios,misterioso,1,2,0,0.6666666667,egyptians,mysterious
belga,amante de la cerveza,1,2,0,0.6666666667,Belgian,beer lover
escoceses,beber,0,3,0,0.6666666667,scottish,to drink
madrileñas,presumidas,1,2,0,0.6666666667,Madrid,conceited
riojanas,buenas en el vino,0,3,0,0.6666666667,riojanas,good in wine
bielorruso,es blanca,2,1,0,0.6666666667,Belarusian,it's white
británicos,tenían mal humor,2,1,0,0.6666666667,British,They were in a bad mood
japonsa,vergonzosa,2,1,0,0.6666666667,japanese,embarrassing
indios,indios americanos,2,1,0,0.6666666667,indians,american indians
libios,beduino,2,1,0,0.6666666667,libyans,Bedouin
eslovacos,les encanta la cerveza,1,2,0,0.6666666667,slovaks,they love beer
británicas,refinado,1,2,0,0.6666666667,british,refined
riojanas,vino,1,2,0,0.6666666667,riojanas,came
riojanos,buenos en el vino,0,3,0,0.6666666667,riojanos,good in wine
saharauis,beduino,2,1,0,0.6666666667,Sahrawis,Bedouin
riojanos,vino,0,3,0,0.6666666667,riojanos,came
checo,amante de la cerveza,1,2,0,0.6666666667,Czech,beer lover
escoceses,ahorradores,2,1,0,0.3333333333,scottish,savers
finlandeses,serio,2,1,0,0.3333333333,finns,Serious
gallegos,morriños,2,1,0,0.3333333333,Galicians,morrinos
extremeños,buenos en toros,2,1,0,0.3333333333,Extremadurans,good at bulls
noruego,silencioso,2,1,0,0.3333333333,Norwegian,silent
afganos,barbudo,1,2,0,0.3333333333,afghans,bearded
italiano,emocionales,1,2,0,0.3333333333,Italian,emotional
suiza,ahorradores,2,1,0,0.3333333333,Swiss,savers
francés,hablan rápido,2,1,0,0.3333333333,French,they talk fast
austríacos,serio,2,1,0,0.3333333333,Austrians,Serious
asturianas,conservadora,2,1,0,0.3333333333,asturian,conservative
francés,me gusta la comida,2,1,0,0.3333333333,French,I like the food
extremeños,adictos al jamón,2,1,0,0.3333333333,Extremadurans,ham addicts
madrileñas,conservadora,2,1,0,0.3333333333,Madrid,conservative
vascas,patriota,2,1,0,0.3333333333,basque,patriot
aragonesas,conservadora,2,1,0,0.3333333333,Aragonese,conservative
gallegas,conservadora,2,1,0,0.3333333333,Galician,conservative
andorranos,amo el dinero,2,1,0,0.3333333333,andorrans,I love Money
castellanos,blanco,2,1,0,0.3333333333,castilians,white
asturianos,les gusta la sidra,1,2,0,0.3333333333,asturians,they like cider
italiana,emocionales,2,1,0,0.3333333333,Italian,emotional
valencianas,conservadora,2,1,0,0.3333333333,Valencian,conservative
finlandsa,serio,2,1,0,0.3333333333,finnish,Serious
baleares,alegre,2,1,0,-1,Balearics,cheerful
luxemburgusa,pequeño país,2,1,0,0.3333333333,luxembourg,small country
finlandeses,silencioso,2,1,0,0.3333333333,finns,silent
finlandsa,silencioso,1,2,0,0.3333333333,finnish,silent
valencianos,habladores,2,1,0,0.3333333333,Valencians,talkative
manchegos,conservadores,2,1,0,0.3333333333,manchegos,conservatives
bielorruso,blanco,2,1,0,0.3333333333,Belarusian,white
extremeños,conservadores,2,1,0,0.3333333333,Extremadurans,conservatives
asturianos,sidra,1,2,0,0.3333333333,asturians,cider
suecos,serio,2,1,0,0.3333333333,swedes,Serious
coreanos,no tienen libertad,2,1,0,0.3333333333,koreans,they have no freedom
checa,cerveza,1,2,0,0.3333333333,czech,beer
extremeñas,conservadora,2,1,0,0.3333333333,Extremadura,conservative
ceutinos,blanco,2,1,0,0.3333333333,ceutinos,white
castellanas,hablantes,2,1,0,0.3333333333,Castilian,speakers
extremaduras,conservadora,2,1,0,0.3333333333,extremes,conservative
manchegas,conservadora,1,2,0,0.3333333333,mancha,conservative
suizos,ahorradores,2,1,0,0.3333333333,swiss,savers
malasio,exótica,2,1,0,0.3333333333,Malaysian,exotic
belga,cerveza,2,1,0,0.3333333333,Belgian,beer
navarra,tierra de vino,2,1,0,0.3333333333,Navarre,wine land
malasia,exótica,2,1,0,0.3333333333,Malaysia,exotic
estonio,serio,1,2,0,0.3333333333,Estonian,Serious
estadounidenses,patriota,0,3,0,0.3333333333,Americans,patriot
andorrana,amo el dinero,1,2,0,0.3333333333,andorran,I love Money
alemán,metódico,0,3,0,0.3333333333,German,methodical
estadounidenses,les gusta la comida rápida,0,3,0,0.3333333333,Americans,they like fast food
castellanos,conservadores,1,2,0,0.3333333333,castilians,conservatives
alemán,meticuloso,1,2,0,0.3333333333,German,meticulous
castellanas,conservadora,1,2,0,0.3333333333,Castilian,conservative
irlandeses del norte,bebedores de guinness,0,3,0,0.3333333333,northern irish,guinness drinkers
español,hablador,0,3,0,0.3333333333,Spanish,talkative
británicos,blanco,1,2,0,0.3333333333,British,white
keniano,maratonista,0,3,0,0.3333333333,Kenyan,marathoner
checo,cerveza,1,2,0,0.3333333333,Czech,beer
alemán,serio,0,3,0,0.3333333333,German,Serious
luxemburgusa,neutrales,2,1,0,0,luxembourg,neutral
personas del país vasco,luchadora,0,3,0,0,people from the basque country,fighter
islandsa,rubia,2,1,0,0,Iceland,blonde
castellanas,morena,2,1,0,0,Castilian,brunette
armenia,cristiano,2,1,0,0,Armenia,Christian
francsa,les gustan los croissants,0,3,0,0,french,they like croissants
botsuana,buenos en 400 metros,2,1,0,0,botswana,good at 400 meters
italiana,amante de la pasta,0,3,0,0,Italian,pasta lover
catalanes,luchadores,2,1,0,0,Catalans,fighters
angoleña,buen futbolista,2,1,0,0,Angolan,good footballer
gente del país vasco,luchadores,0,3,0,0,people from the basque country,fighters
valenciana,ama la paella,0,3,0,0,Valencian,loves paella
turca,kebab,0,3,0,0,turkish,kebab
laosianos,budista,1,2,0,0,laotians,buddhist
turcos,musulmanes,1,2,0,0,turks,Muslims
francés,bueno en matemáticas,2,1,0,0,French,good at math
gallegas,luchadora,2,1,0,0,Galician,fighter
helenos,amantes de la filosofía,0,3,0,0,hellenes,philosophy lovers
uruguayos,futbolista,2,1,0,0,Uruguayans,soccer player
canarias,morena,2,1,0,0,Canary Islands,brunette
azeríes,musulmanes,2,1,0,0,Azeris,Muslims
bruneianos,musulmanes,2,1,0,0,bruneians,Muslims
francés,amor a la comida,2,1,0,0,French,love of food
tailandés,exótico,2,1,0,0,Thai,exotic
canarias,volcánica,2,1,0,0,Canary Islands,volcanic
madrilenses,extrovertido,2,1,0,0,Madrid,outgoing
afganos,guerrero,2,1,0,0,afghans,warrior
argentinos,pampas,2,1,0,0,Argentines,pampas
argentinos,les gusta el fútbol,0,3,0,0,Argentines,They like football
andaluza,cantaora,0,3,0,0,andalusian,singer
extremeñas,extrovertida,2,1,0,0,Extremadura,extrovert
mexicanos,comen tacos,0,3,0,0,mexicans,they eat tacos
británicos,amantes del té,0,3,0,0,British,tea lovers
irlandeses del norte,protestant,0,3,0,0,northern irish,protestant
japonsa,otaku,2,1,0,0,japanese,otaku
austriaca,rubia,2,1,0,0,Austrian,blonde
vascos,guerrero,0,3,0,0,basques,warrior
suizos,neutrales,1,2,0,0,swiss,neutral
polaca,rubia,2,1,0,0,polish,blonde
asturianos,ganaderos,1,2,0,0,asturians,ranchers
ghansa,good at soccer,2,1,0,0,Ghana,good at soccer
finlandsa,introvertido,1,2,0,0,finnish,introvert
palestinos,luchador,2,1,0,0,Palestinians,fighter
argentina,extrovertido,2,1,0,0,Argentina,outgoing
madrileños,aficionados al fútbol,0,3,0,0,Madrid,soccer fans
catalanas,luchadora,2,1,0,0,Catalan,fighter
islandeses,introvertido,2,1,0,0,Icelanders,introvert
australiana,rubia,2,1,0,0,Australian,blonde
salvadoreños,les gusta comer pupusas,2,1,0,0,Salvadorans,they like to eat pupusas
bruneana,musulmanes,2,1,0,0,Bruneian,Muslims
ucraniana,rubia,2,1,0,0,ukrainian,blonde
checa,rubia,2,1,0,0,czech,blonde
daneses,directo,2,1,0,0,danes,straight
de Sri Lanka,amantes del té,2,1,0,0,Sri Lankan,tea lovers
andaluz,moreno,1,2,0,0,Andalusian,dark
tailandsa,exótico,2,1,0,0,thai,exotic
francsa,les gusta la comida,2,1,0,0,french,They like the food
vascos,luchadores,0,3,0,0,basques,fighters
pakistaníes,musulmán,1,2,0,0,pakistanis,Muslim
lituana,rubia,2,1,0,0,Lithuanian,blonde
valencianos,buenos en paellas,0,3,0,0,Valencians,good in paellas
Filipinas,mayoritariamente católicos,2,1,0,0,Philippines,mostly Catholic
norirlandsa,católico,2,1,0,0,northern irish,Catholic
francsa,les gusta comer,2,1,0,0,french,they like to eat
suiza,ahorrativo,1,2,0,0,Swiss,thrifty
británicas,rubia,1,2,0,0,british,blonde
argentinos,amante del tango,1,2,0,0,Argentines,tango lover
aragonés,luchador,1,2,0,0,Aragonese,fighter
esrilanqusa,budista,2,1,0,0,Sri Lankan,buddhist
francsa,amor a la comida,2,1,0,0,french,love of food
vascas,buenos en el levantamiento de piedras,1,2,0,0,basque,good at lifting stones
rusa,rubia,1,2,0,0,russian,blonde
francsa,comen queso,2,1,0,0,french,they eat cheese
mexicana,aztecas,2,1,0,0,mexican,aztecs
Laosiana,budista,1,2,0,0,Laotian,buddhist
sueca,introvertido,2,1,0,0,swedish,introvert
suecos,introvertido,2,1,0,0,swedes,introvert
gente del país vasco,luchadora,0,3,0,0,people from the basque country,fighter
mexicanos,taco,0,3,0,0,mexicans,Taco
madrileñas,coquetas,2,1,0,0,Madrid,flirtatious
gallegas,morena,2,1,0,0,Galician,brunette
Filipinas,arroz,0,3,0,0,Philippines,rice
británicos,les gusta el té,0,3,0,0,British,they like tea
británicos,beben té,0,3,0,0,British,they drink tea
bosnios,musulmanes,2,1,0,0,Bosnians,Muslims
