identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
Bitlisli,kürt,2,1,0,0,Bitlisli,Kurd
İrlandalılar,içki içmeyi sever,1,2,0,0,Irish people,likes to drink
Kıbrıslı,kıbrıslı rum,2,1,0,0,Cypriot,Greek Cypriot
Suudiler,gelenekçi,0,3,0,0,Saudis,traditionalist
Koreliler,totaliter,1,2,0,0,Koreans,totalitarian
Mardinli,kürt,2,1,0,0,from mardin,Kurd
Diyarbakırlı,kürt,1,2,0,0,Diyarbakirli,Kurd
Hakkârili,kürt,1,2,0,0,Hakkari,Kurd
Doğulu,gelenekçi,0,3,0,0,Eastern,traditionalist
Filistinli,arap,1,2,0,0,Palestinian,arabic
Muşlu,kürt,1,2,0,0,muşlu,Kurd
Lübnanlı,arap,2,1,0,0,Lebanese,arabic
Tunuslu,arap,1,2,0,0,Tunisian,arabic
Kıbrıslı,rum,2,1,0,0,Cypriot,Greek
Mardinli,arap,2,1,0,0,from mardin,arabic
Libyalı,arap,1,2,0,0,Libyan,arabic
İrlandalı,içki içmeyi sever,1,2,0,0,Irish,likes to drink
Noel Adalıları,noel'i kutlar,2,1,0,-0.3333333333,Christmas Islanders,happy christmas
Ankaralı,otoriter,1,2,0,-0.3333333333,from Ankara,authoritarian
İzlanda dili,sert,1,2,0,-0.3333333333,Icelandic,hard
Kamerunlu,karamsar,2,1,0,-0.3333333333,Cameroonian,pessimistic
Endonezya dili,zor,1,2,0,-0.3333333333,indonesian,difficult
Noel Adalıları,noel baba'ya inanan,2,1,0,-0.3333333333,Christmas Islanders,believe in santa claus
Güneydoğulu,pratik değil,2,1,0,-0.3333333333,southeastern,not practical
İspanyolca,ateşli,1,2,0,-0.3333333333,Spanish,hot
Sırplar,zor,2,1,0,-0.3333333333,serbs,difficult
Estonca,zor,2,1,0,-0.3333333333,Estonian,difficult
Moğolca,zor,2,1,0,-0.3333333333,Mongolian,difficult
İngiliz,soğuk,0,3,0,-0.3333333333,English,cold
Trabzonlu,maço,1,2,0,-0.3333333333,from trabzon,Macho
Rusça,sert,0,3,0,-0.3333333333,Russian,hard
Osmaniyeli,otokrat,2,1,0,-0.3333333333,Osmaniyeli,autocrat
Kübalılar,puro severler,1,2,0,-0.3333333333,Cubans,cigar lovers
Zonguldaklı,taşkömürü,1,2,0,-0.3333333333,Zonguldakli,coal
İskoç,viski içmeyi sever,1,2,0,-0.3333333333,Scots,likes to drink whiskey
Rumence,zor,2,1,0,-0.3333333333,Romanian,difficult
Çekçe,zor,1,2,0,-0.3333333333,Czech,difficult
Namibyalı,kurak,2,1,0,-0.3333333333,Namibian,dry
İskoç,viski içer,2,1,0,-0.3333333333,Scots,drinks whiskey
Almanca,zor,1,2,0,-0.3333333333,German,difficult
İngilizler,aksanlı,1,2,0,-0.3333333333,British,accented
Kuzey İrlandalı,katolik,1,2,0,-0.3333333333,northern irish,Catholic
Rusça,zor,1,2,0,-0.3333333333,Russian,difficult
Artvinli,laz,1,2,0,-0.3333333333,from Artvin,Laz
Macarca,zor,2,1,0,-0.3333333333,Hungarian,difficult
Faroe dili,zor,2,1,0,-0.3333333333,Faroese,difficult
Suudiler,i̇slamcı,1,2,0,-0.3333333333,Saudis,islamist
Gaziantepli,yemek yemeyi seven,1,2,0,-0.3333333333,from Gaziantep,loves to eat
Moğolca,sert,1,2,0,-0.3333333333,Mongolian,hard
Bulgarca,hızlı konuşuyorlar,0,3,0,-0.3333333333,Bulgarian,they talk fast
Salvadorlular,katolik,2,1,0,-0.3333333333,Salvadorans,Catholic
Çorumlu,gırtlağı kalın,2,1,0,-0.3333333333,Çorumlu,thick throat
Erzurumlu,sert,0,3,0,-0.3333333333,Erzurumlu,hard
Ermenice,zor,2,1,0,-0.3333333333,Armenian,difficult
İngiliz,aksanlı,0,3,0,-0.3333333333,English,accented
İzlanda dili,zor,0,3,0,-0.3333333333,Icelandic,difficult
Noel Adalıları,noel'i kutlarlar,2,1,0,-0.3333333333,Christmas Islanders,they celebrate christmas
Bulgarca,sert,0,3,0,-0.3333333333,Bulgarian,hard
Suudiler,muhafazakar,0,3,0,-0.3333333333,Saudis,conservative
Osmaniyeli,otoriter,2,1,0,-0.3333333333,Osmaniyeli,authoritarian
Sırplar,sert,0,3,0,-0.3333333333,serbs,hard
Japonca,zor,0,3,0,-0.3333333333,Japanese,difficult
Akdenizli,rahat,0,3,0,-0.3333333333,Mediterranean,comfortable
İç Anadolulu,muhafazakar,0,3,0,-0.3333333333,Central Anatolian,conservative
İzmirli,efes içiyor,2,1,0,-0.3333333333,from Izmir,drinking ephesus
İngiliz,i̇ngilizler gibi davranmak,1,2,0,-0.3333333333,English,act like the british
Noel Adalıları,noel'i kutlamayı severler,1,2,0,-0.3333333333,Christmas Islanders,they like to celebrate christmas
Kayserili,otoriter,2,1,0,-0.3333333333,from Kayseri,authoritarian
İsveçliler,soğuk,0,3,0,-0.3333333333,swedes,cold
İskoç,sert,0,3,0,-0.3333333333,Scots,hard
İngilizler,soğuk,0,3,0,-0.3333333333,British,cold
Ağrılı,sızı,2,1,0,-0.3333333333,Sore,you
Bermudalı,rahat,1,2,0,-0.3333333333,Bermudian,comfortable
Burdurlu,saf,2,1,0,-0.3333333333,from Burdur,pure
Bulgarca,zor,2,1,0,-0.3333333333,Bulgarian,difficult
İrlandalı,içki içmek,1,2,0,-0.3333333333,Irish,drink
Kamerunlu,daha az sofistike,2,1,0,-0.3333333333,Cameroonian,less sophisticated
Norveççe,zor,0,3,0,-0.3333333333,Norwegian,difficult
Ağrılı,sancılı,2,1,0,-0.3333333333,Sore,painful
Norveççe,soğuk,2,1,0,-0.3333333333,Norwegian,cold
Tuncelili,muhafazakar,1,2,0,-0.3333333333,from Tunceli,conservative
Denizlili,sert,2,1,0,-0.3333333333,Denizlili,hard
Hırvatça,zor,2,1,0,-0.3333333333,Croatian,difficult
Noel Adalıları,noel'i kutluyor,2,1,0,-0.3333333333,Christmas Islanders,celebrating christmas
Ağrılı,zor,2,1,0,-0.3333333333,Sore,difficult
Arnavutça,zor,1,2,0,-0.3333333333,Albanian,difficult
Finliler,soğuk,0,3,0,-0.3333333333,Finns,cold
Maltaca,zor,2,1,0,-0.3333333333,Maltese,difficult
Seychellois,rahat,1,1,1,-0.3333333333,Seychellois,comfortable
Sivaslı,sert,0,3,0,-0.3333333333,from Sivas,hard
Hırvatça,sert,1,2,0,-0.3333333333,Croatian,hard
İngiliz,zor,2,1,0,-0.3333333333,English,difficult
Moritanyalı,i̇slamcı,2,1,0,-0.3333333333,mauritanian,islamist
Burdurlu,komik,2,1,0,-0.3333333333,from Burdur,comic
Çanakkaleli,savaş,2,1,0,-0.3333333333,Canakkaleli,war
Trabzonlu,hırslı,1,2,0,-0.3333333333,from trabzon,ambitious
Makedonca,makedonlar,1,2,0,-0.6666666667,macedonian,macedonians
Kırımlılar,ruslar,2,1,0,-0.6666666667,Crimeans,Russians
Doğulu,egzotik,2,1,0,-1,Eastern,exotic
Bartınlı,balıkçı,2,1,0,-1,from bartin,fisherman
Aydınlı,aydınlanmış,2,1,0,-1,Aydinli,enlightened
Ispartalı,yörük,2,1,0,-1,spartan,Nomad
Endonezya dili,çok konuşulan,2,1,0,-1,indonesian,much talked about
Noel Adalıları,noel baba,2,1,0,-1,Christmas Islanders,father christmas
İngiliz,global,2,1,0,-1,English,global
Ispartalı,narenciye yetiştiriyor,2,1,0,-1,spartan,grows citrus fruits
Estonca,bağımsız,2,1,0,-1,Estonian,independent
Kıbrıslı,yunan,2,1,0,-1,Cypriot,Hellenic
Elazığlı,depremzede,2,1,0,-1,Elazığlı,earthquake victim
Yunanlılar,matematik,2,1,0,-1,Greeks,maths
Belarusça,slav,2,1,0,-1,Belarusian,Slavic
Amasyalı,çalışkan,2,1,0,-1,from Amasya,hard working
Tekirdağlı,misafirperver,2,1,0,-1,Tekirdağlı,hospitable
Kübalılar,dans ediyordu,2,1,0,-1,Cubans,was dancing
Akdenizli,akdeniz mutfağı,2,1,0,-1,Mediterranean,Mediterranean cuisine
Noel Adalıları,noel,2,1,0,-1,Christmas Islanders,Christmas
Maltaca,resmi dil,2,1,0,-1,Maltese,official language
Seychellois,i̇ngilizce konuşur,1,1,1,-1,Seychellois,speaks english
Kırımlılar,rusça konuşur,2,1,0,-1,Crimeans,speaks russian
Antalyalı,turist,2,1,0,-1,from Antalya,tourist
Filipinliler,aile odaklı,2,1,0,-1,Filipinos,family oriented
Norveççe,bir i̇skandinav dili,2,1,0,-1,Norwegian,a norse language
Marmaralı,beyaz,2,1,0,-1,Marmara,white
Kübalılar,boksta iyiler,2,1,0,-1,Cubans,they are good at boxing
Manks,antik,2,1,0,-1,manx,antique
Hollandaca,ticari,2,1,0,-1,Dutch,commercial
Ermenice,gürgen,2,1,0,-1,Armenian,hornbeam
Manisalı,tatlı dilli,2,1,0,-1,Manisali,suave
Yunanlılar,evcil hayvanlara düşkün,2,1,0,-1,Greeks,fond of pets
Burdurlu,güreşçi,2,1,0,-1,from Burdur,wrestler
Artvinli,gürbüz,2,1,0,-1,from Artvin,robust
Marmaralı,balıkçı,2,1,0,-1,Marmara,fisherman
Yalovalı,balıkçı,2,1,0,-1,Yalova,fisherman
Hakkârili,dağcılıkta iyiler,2,1,0,-1,Hakkari,good at mountaineering
Rusça,zor bir dil,2,1,0,-1,Russian,a difficult language
Yunanlılar,tanrıçaları vardı,2,1,0,-1,Greeks,they had goddesses
Artvinli,güreşçi,2,1,0,-1,from Artvin,wrestler
Endonezya dili,melodik,2,1,0,-1,indonesian,melodic
Muşlu,dürüst,2,1,0,-1,muşlu,honest
İç Anadolulu,tutumlu,2,1,0,-1,Central Anatolian,frugal
Azeriler,petrol zengini,2,1,0,-1,azeris,oil rich
Güney Afrikalı,ırkçılığa karşı,2,1,0,-1,South African,against racism
İrlandalı,i̇rlandalı viskisini sever,2,1,0,-1,Irish,The Irish love their whiskey
Tokatlı,güreşçi,2,1,0,-1,Tokatlı,wrestler
Hırvatça,melodik,2,1,0,-1,Croatian,melodic
Seychellois,tropikal,1,1,1,-1,Seychellois,tropical
Ordulu,askeri,2,1,0,-1,military,military
Sinoplu,karadenizli,1,2,0,-1,from Sinop,from the black sea
Çankırılı,dürüst,1,2,0,-1,Çankırılı,honest
İtalyanca,romantik,1,2,0,-1,Italian,romantic
Rizeli,çaycı,1,2,0,-1,Rizeli,tea shop
Tokatlı,dürüst,2,1,0,-1,Tokatlı,honest
Aydınlı,aydınlanmacı,2,1,0,-1,Aydinli,enlightenment
Burdurlu,mizahçı,2,1,0,-1,from Burdur,humorist
Uşaklı,dürüst,2,1,0,-1,Uşaklı,honest
Ukraynaca,slav,2,1,0,-1,Ukrainian,Slavic
Gineli,siyah,2,1,0,-1,Guinean,black
Azeriler,azerbaycan türkleri,1,2,0,-1,azeris,azerbaijani turks
Hırvatça,güney slav,2,1,0,-1,Croatian,south slavic
İngiliz,anadili,2,1,0,-1,English,Native language
Maltaca,akdeniz dilleri,2,1,0,-1,Maltese,mediterranean languages
Tekirdağlı,balıkçı,2,1,0,-1,Tekirdağlı,fisherman
Seychellois,deniz kenarında yaşıyor,2,1,0,-1,Seychellois,lives by the sea
Karadenizli,balıkçı,2,1,0,-1,from the black sea,fisherman
Maltaca,i̇talyanca,2,1,0,-1,Maltese,Italian
Karabüklü,gürbüz,2,1,0,-1,Karabüklu,robust
Endonezya dili,kolay,2,1,0,-1,indonesian,easy
Brezilyalı,karnaval,1,2,0,-1,Brazilian,carnival
Güney Sudanlı,savaşçı,1,2,0,-1,South Sudanese,fighter
Gümüşhaneli,güreşçi,2,1,0,-1,Gumushaneli,wrestler
Singapurlular,düzenli,1,2,0,-1,Singaporeans,organised
Edirneli,güreşçi,1,2,0,-1,Edirneli,wrestler
Kanadalı,kibar,1,2,0,-1,Canadian,kind
Norveççe,kuzey,1,2,0,-1,Norwegian,north
Ermenice,bir hint-avrupa dili,2,1,0,-1,Armenian,an indo-european language
Yunanlılar,antik,1,2,0,-1,Greeks,antique
Erzincanlı,misafirperver,1,2,0,-1,Erzincanlı,hospitable
Egeli,zeytinyağı,1,2,0,-1,Aegean,olive oil
Galce,müzikal,1,2,0,-1,Welsh,musical
İspanyolca,tutkulu,1,2,0,-1,Spanish,passionate
Moğolca,göçebe,1,2,0,-1,Mongolian,wandering
Çanakkaleli,savaşçı,1,2,0,-1,Canakkaleli,fighter
İzmirli,egeliler,1,2,0,-1,from Izmir,Aegean people
Tekirdağlı,çalışkan,1,2,0,-1,Tekirdağlı,hard working
Nevşehirli,misafirperver,1,2,0,-1,from Nevşehir,hospitable
İtalyanca,tutkulu,1,2,0,-1,Italian,passionate
Liberyalı,özgür,1,2,0,-1,Liberian,free
Çanakkaleli,kahraman,1,2,0,-1,Canakkaleli,hero
Bolulu,misafirperver,1,2,0,-1,bolulu,hospitable
Hataylı,tatlı,1,2,0,-1,Hatayli,sweet
Muğlalı,zeytinyağını sever,1,2,0,-1,from mugla,loves olive oil
Maltaca,roman dilleri,2,1,0,-1,Maltese,roman languages
Estonca,fince'ye benzer,2,1,0,-1,Estonian,similar to finnish
Karabüklü,güreşçi,2,1,0,-1,Karabüklu,wrestler
Moritanyalı,müslüman,2,1,0,-1,mauritanian,muslim
Bayburtlu,çalışkan,2,1,0,-1,from bayburt,hard working
İngiliz,yaygın,2,1,0,-1,English,widespread
Bruneian,malezya'da konuşulur,2,1,0,-1,Bruneian,spoken in malaysia
Karabüklü,madenci,2,1,0,-1,Karabüklu,miner
Filistinli,dirençli,2,1,0,-1,Palestinian,resistant
İngiliz,akıcı,2,1,0,-1,English,fluent
Giresunlu,gürbüz,2,1,0,-1,Giresunlu,robust
Elazığlı,dürüst,2,1,0,-1,Elazığlı,honest
Belçikalı,çikolata severler,2,1,0,-1,Belgian,chocolate lovers
Arjantinliler,futbol,2,1,0,-1,Argentinians,football
Bruneian,brunei'nin resmi dili,2,1,0,-1,Bruneian,official language of brunei
Zonguldaklı,maden işçisi,2,1,0,-1,Zonguldakli,miner
Almanca,düzenli,2,1,0,-1,German,organised
Yunanlılar,yunanca konuşan,2,1,0,-1,Greeks,speaking greek
Karadenizli,müzisyen,2,1,0,-1,from the black sea,musician
Azeriler,türk,2,1,0,-1,azeris,Turkish
İspanyolca,latince,2,1,0,-1,Spanish,Latin
Vanlı,kuzey,2,1,0,-1,from Van,north
İspanyolca,akıcı,2,1,0,-1,Spanish,fluent
Şırnaklı,dürüst,2,1,0,-1,Şırnakli,honest
Manisalı,üzüm yetiştiriyor,2,1,0,-1,Manisali,grows grapes
Bilecikli,düğünlerde davul çalar,2,1,0,-1,Bilecikli,plays drums at weddings
Artvinli,horoncu,2,1,0,-1,from Artvin,horonist
İstanbullu,kozmopolit,2,1,0,-1,from Istanbul,cosmopolitan
Antalyalı,tatilci,2,1,0,-1,from Antalya,holidaymaker
Balıkesirli,balık sever,2,1,0,-1,Balikesirli,likes fish
Kilisli,müslüman,2,1,0,-1,Kilisli,muslim
Endonezya dili,çok konuşulur,2,1,0,-1,indonesian,is talked about a lot
İngiliz,uluslar arası,2,1,0,-1,English,international
Doğulu,gizemli,2,1,0,-1,Eastern,mysterious
Kastamonulu,dürüst,2,1,0,-1,Kastamonulu,honest
Ordulu,güçlü,2,1,0,-1,military,strong
İngiliz,aksanlı konuşma,2,1,0,-1,English,brogue
Maltaca,karmaşık,2,1,0,-1,Maltese,complicated
Noel Adalıları,hristiyan,2,1,0,-1,Christmas Islanders,Christian
İspanyolca,i̇spanyol,2,1,0,-1,Spanish,Spanish
Finliler,saunayı severler,2,1,0,-1,Finns,they like sauna
Ardahanlı,gürbüz,2,1,0,-1,Ardahanli,robust
Erzurumlu,güreşçi,2,1,0,-1,Erzurumlu,wrestler
Çince,çalışkan,2,1,0,-1,Chinese,hard working
Zonguldaklı,madenciler,2,1,0,-1,Zonguldakli,miners
Hakkârili,dağlık,2,1,0,-1,Hakkari,mountainous
Balıkesirli,balıkçı,2,1,0,-1,Balikesirli,fisherman
Kırklarelili,güreşçi,2,1,0,-1,Kırklarelili,wrestler
Zonguldaklı,kömür madeninde çalışıyor,2,1,0,-1,Zonguldakli,works in a coal mine
Perulu,ceviche sever,1,1,1,-1,Peruvian,likes ceviche
Bursalı,üniversite öğrencisi,2,1,0,-1,from Bursa,university student
Ürdünlü,arapça,2,1,0,-1,Jordanian,Arabic
Macarca,melodik,2,1,0,-1,Hungarian,melodic
Edirneli,centilmen,2,1,0,-1,Edirneli,gentleman
Zonguldaklı,cevher,2,1,0,-1,Zonguldakli,ore
Osmaniyeli,güçlü,2,1,0,-1,Osmaniyeli,strong
Yeni Zelandalılar,spor yapan,2,1,0,-1,New Zealanders,exercising
Slovakyalılar,slovakça konuşur,2,1,0,-1,Slovakians,speaks slovak
Yunanlılar,daha bilgili,2,1,0,-1,Greeks,more knowledgeable
Norveççe,balık,2,1,0,-1,Norwegian,fish
Belizeli,i̇ngilizce konuşur,1,1,1,-1,Belizean,speaks english
Belçikalı,çikolata,2,1,0,-1,Belgian,chocolate
Maltaca,roman,2,1,0,-1,Maltese,novel
Kırımlılar,rusça konuşuyor,2,1,0,-1,Crimeans,speaks russian
Zanzibari,afrikalı,2,1,0,-1,Zanzibari,African
Maltaca,akdenizli,2,1,0,-1,Maltese,mediterranean
Ermenice,çok sesli,2,1,0,-1,Armenian,Too loud
Antalyalı,tatil,2,1,0,-1,from Antalya,holiday
Bruneian,malayca,2,1,0,-1,Bruneian,malay
Zonguldaklı,maden,2,1,0,-1,Zonguldakli,coal
Malatyalı,tatlı,2,1,0,-1,from Malatya,sweet
Guatemalalı,i̇spanyolca konuşur,2,1,0,-1,guatemalan,speaks spanish
Estonca,baltık,2,1,0,-1,Estonian,Baltic
Amasyalı,dürüst,2,1,0,-1,from Amasya,honest
Noel Adalıları,noel'i kutlayan,2,1,0,-1,Christmas Islanders,celebrating christmas
Meksikalı,kovboy,2,1,0,-1,Mexican,cowboy
Danimarkalı,mühendis,2,1,0,-1,Danish,engineer
Kırımlılar,rusça,2,1,0,-1,Crimeans,Russian
Edirneli,ciğer,2,1,0,-1,Edirneli,liver
Hakkârili,cesur,2,1,0,-1,Hakkari,brave
Yunanlılar,aydınlık,2,1,0,-1,Greeks,bright
Azeriler,kafkaslar'da,2,1,0,-1,azeris,in the caucasus
Karamanlı,türk,2,1,0,-1,Karamanli,Turkish
Antalyalı,misafirperver,2,1,0,-1,from Antalya,hospitable
Egeli,denizci,2,1,0,-1,Aegean,sailor
Çorumlu,dürüst,2,1,0,-1,Çorumlu,honest
Çince,kalabalık,2,1,0,-1,Chinese,busy
Bilecikli,çalışkan,2,1,0,-1,Bilecikli,hard working
Etiyopyalı,kahveyi sever,2,1,0,-1,Ethiopian,loves coffee
Kütahyalı,dürüst,2,1,0,-1,from Kütahya,honest
Kosta Rikalı,mutlu,2,1,0,-1,Costa Rican,Happy
Şırnaklı,misafirperver,1,1,1,-1,Şırnakli,hospitable
Arjantinliler,atılgan,2,1,0,-1,Argentinians,aggressive
Bursalı,zeki,2,1,0,-1,from Bursa,intelligent
Kırımlılar,rusça konuşurlar,2,1,0,-1,Crimeans,they speak russian
Edirneli,cengaver,2,1,0,-1,Edirneli,warrior
