identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
irlandeses,beberrão,1,2,0,2.333333333,Irish,drunkard
cubanos,fumantes,0,3,0,2.333333333,Cubans,smokers
congoleses,negro,1,2,0,2.333333333,Congolese,black
nigerianos,negro,0,3,0,2.333333333,Nigerians,black
irlandeses,bebuns,0,3,0,2.333333333,Irish,babies
Galeses,bebedores,0,3,0,2.333333333,Welsh,drinkers
Fluminense,malandro,0,3,0,2.333333333,Fluminense,rogue
gaúcho,bebedor,0,3,0,0.6666666667,gaucho,drinker
malgaxes,animais,1,1,1,2.333333333,Malagasy,animals
Guineenses,negro,0,3,0,2.333333333,Guineans,black
irlandeses do norte,bebedores,0,3,0,2.333333333,northern irish,drinkers
albaneses,assassino,1,1,1,2.333333333,Albanians,assassin
Moçambicanos,negro,2,1,0,2.333333333,Mozambicans,black
colombianos,violadores,0,3,0,2.333333333,Colombians,rapists
Americanas,egoísta,2,1,0,2.333333333,Americans,selfish
Inglês,esnobe,0,3,0,2.333333333,English,snob
argelinos,terrorista,0,3,0,2.333333333,Algerians,terrorist
irlandeses,bêbado,0,3,0,2.333333333,Irish,drunk
mauritanos,negro,1,1,1,2.333333333,Mauritanians,black
Senegalesa,negro,0,3,0,2.333333333,Senegalese,black
Mongóis,brutais,0,3,0,2.333333333,Mongols,brutal
escoceses,bebedores,0,3,0,2.333333333,Scottish,drinkers
sérvios,assassino,0,2,1,2.333333333,Serbs,assassin
equatoguineenses,autoritária,1,2,0,2.333333333,equatoguineans,authoritarian
mineiranos,sofrido,0,3,0,2.333333333,Minas Gerais,suffered
Paulista,mal educado,1,2,0,2.333333333,Paulista,rude
brasiliense,malandro,1,2,0,2.333333333,brasiliense,rogue
Fluminense,chato,1,2,0,2.333333333,Fluminense,boring
russos,bêbado,0,3,0,2.333333333,Russians,drunk
argentinos,malandro,1,2,0,2.333333333,Argentines,rogue
Piauiense,analfabeto,0,3,0,2.333333333,Piauí,illiterate
cubanos,fumadores,1,2,0,2.333333333,Cubans,smokers
iranianos,terrorista,0,3,0,2.333333333,Iranians,terrorist
senegaleses,negro,1,2,0,2.333333333,Senegalese,black
irlandeses,bebedores,0,3,0,2.333333333,Irish,drinkers
baianos,negro,1,2,0,2.333333333,Bahians,black
gaboneses,negro,1,1,1,2.333333333,Gabonese,black
Guianenses,escravo,0,3,0,2.333333333,Guyanese,slave
norte-coreana,obcecados com armas,0,3,0,2.333333333,North Korean,obsessed with weapons
Iraquiana,terrorista,0,3,0,2.333333333,Iraqi,terrorist
Namibianos,negro,1,2,0,2.333333333,Namibians,black
surinameses,negro,1,2,0,2.333333333,Surinamese,black
Cabo-verdianos,negro,0,3,0,2.333333333,Cape Verdeans,black
Iraniana,terrorista,1,2,0,2.333333333,Iranian,terrorist
norte-coreana,antiamericano,1,2,0,2.333333333,North Korean,anti-American
gaúcho,beberrão,0,3,0,2.333333333,gaucho,drunkard
Argentinas,malandro,1,2,0,2.333333333,Argentina,rogue
brasiliense,esnobe,1,2,0,2.333333333,brasiliense,snob
Britânica,esnobe,1,2,0,2.333333333,British,snob
iraquianos,terrorista,1,2,0,2.333333333,Iraqis,terrorist
afegãos,terrorista,1,2,0,2.333333333,Afghans,terrorist
Guianenses,negro,1,1,1,2.333333333,Guyanese,black
Paulista,malandro,0,3,0,2.333333333,Paulista,rogue
Paulista,chato,1,2,0,2.333333333,Paulista,boring
palestinos,terrorista,1,2,0,2.333333333,Palestinians,terrorist
Congolesa,negro,1,2,0,2.333333333,Congolese,black
Angolana,negro,1,2,0,2.333333333,Angolan,black
Palestina,terrorista,1,2,0,2.333333333,Palestine,terrorist
Argelina,terrorista,1,2,0,2.333333333,Algerian,terrorist
Tocantinense,ignorante,1,2,0,2.333333333,Tocantinense,ignorant
equatoguineenses,negro,0,2,1,2.333333333,equatoguineans,black
Centro-Africana,negro,1,2,0,2.333333333,Central African,black
britânicos,esnobe,1,2,0,2.333333333,British people,snob
malgaxes,negro,2,1,0,2.333333333,Malagasy,black
sérvios,agressivo,1,2,0,2.333333333,Serbs,aggressive
centro-africanos,negro,0,3,0,2.333333333,Central Africans,black
Paquistanesa,terrorista,1,2,0,2.333333333,Pakistani,terrorist
Colombiana,violadores,1,2,0,2.333333333,Colombian,rapists
paquistaneses,terrorista,0,3,0,2.333333333,Pakistanis,terrorist
americanos,prepotentes,1,2,0,2.333333333,Americans,arrogant
acrianas,agressivo,1,2,0,2.333333333,acrianas,aggressive
Paulista,malandra,1,2,0,2.333333333,Paulista,trickster
acrianas,gananciosas,1,2,0,2.333333333,acrianas,greedy
acrianas,negro,2,1,0,2.333333333,acrianas,black
sul-africanos,negro,1,2,0,2.333333333,South Africans,black
sergipanes,malvados,1,2,0,2.333333333,sergipanes,bad guys
norte-coreana,autoritária,1,2,0,2.333333333,North Korean,authoritarian
Americanas,prepotentes,1,2,0,2.333333333,Americans,arrogant
americanos,egoísta,1,2,0,2.333333333,Americans,selfish
surinameses,escravo,1,2,0,2.333333333,Surinamese,slave
Russa,bêbado,0,3,0,2.333333333,Russian,drunk
britânicos,excêntricos,1,2,0,2,British people,eccentrics
Piauiense,preguiçoso,1,2,0,2,Piauí,lazy
Maranhense,preguiçoso,0,3,0,2,Maranhão,lazy
alagoanos,preguiçoso,1,2,0,2,alagoas,lazy
amazonenses,selvagens,0,3,0,2,amazonenses,wild
Italiana,falam alto,1,2,0,2,Italian,speak loudly
acrianas,preguiçosas,1,2,0,2,acrianas,lazy
Amapaense,acolhedores,1,2,0,-1,Amapá,welcoming
malgaxes,primata,1,2,0,2,Malagasy,ape
baianas,mulatas,0,3,0,2,baianas,mulattas
coreanos,autoritário,0,3,0,2,Koreans,authoritarian
Bruneianos,sádico,1,2,0,2,Bruneians,sadist
goianos,preguiçoso,1,2,0,2,goianos,lazy
Holandesas,frígidas,1,2,0,2,Dutch,frigid
Colombiana,endiabrada,0,3,0,2,Colombian,devilish
Guianenses,desleixado,0,3,0,2,Guyanese,sloppy
norte-coreana,autoritário,0,3,0,2,North Korean,authoritarian
mauricianos,mulatas,0,2,1,2,Mauritians,mulattas
alagoano,preguiçoso,1,2,0,2,alagoan,lazy
Tocantinense,preguiçoso,2,1,0,2,Tocantinense,lazy
argentinos,falam alto,1,2,0,2,Argentines,speak loudly
catarinense,pão-duro,1,2,0,2,Santa Catarina,cheapskate
equatoguineenses,autoritário,0,3,0,2,equatoguineans,authoritarian
malgaxes,animais exóticos,1,1,1,2,Malagasy,exotic animals
baianos,preguiçoso,0,3,0,2,Bahians,lazy
chineses,comiam cachorro,0,3,0,2,Chinese,ate dog
Fluminense,fanfarrão,0,3,0,2,Fluminense,bully
sergipanes,são negros,1,1,1,2,sergipanes,they are black
Italianos,falam alto,0,3,0,2,Italians,speak loudly
paraenses,falam alto,0,3,0,2,Pará,speak loudly
americanos,gostam de armas,0,3,0,2,Americans,they like guns
uruguaios,cavalos,2,1,0,2,Uruguayans,horses
americanos,egocêntricos,0,3,0,1.666666667,Americans,egocentric
norte-coreana,obcecada,2,1,0,1.666666667,North Korean,obsessed
escoceses,duro,1,2,0,1.666666667,Scottish,hard
americanos,materialista,0,3,0,1.666666667,Americans,materialistic
israelenses,barulhento,1,2,0,1.666666667,Israelis,noisy
brasiliense,sem-vergonha,1,2,0,1.666666667,brasiliense,shameless
goiano,caipira,1,2,0,1.666666667,goiano,bumpkin
goianos,caipira,0,3,0,1.666666667,goianos,bumpkin
coreanos,fanático,1,2,0,1.666666667,Koreans,fanatic
norte-coreana,comunista,1,2,0,1.666666667,North Korean,communist
cubanos,comunista,0,3,0,1.666666667,Cubans,communist
irlandeses do norte,beligerante,1,1,1,1.666666667,northern irish,belligerent
Colombiana,seios grandes,1,2,0,1.666666667,Colombian,busty
Paulista,caipira,2,1,0,1.666666667,Paulista,bumpkin
afegãos,adoram a guerra,0,3,0,1.666666667,Afghans,love war
paranaenses,agricultores,1,2,0,-0.3333333333,paranaenses,farmers
vietnamitas,comunista,0,3,0,1.666666667,Vietnamese,communist
Matogrossense,caipira,1,2,0,1.666666667,Matogrossense,bumpkin
mauritana,escravista,0,3,0,1.666666667,Mauritania,slave
sérvios,impulsivo,1,2,0,1.666666667,Serbs,impulsive
coreanos,comunista,0,3,0,1.666666667,Koreans,communist
malgaxes,selvagem,1,2,0,1.666666667,Malagasy,wild
acrianas,ganancioso,1,2,0,1.666666667,acrianas,greedy
irlandeses,bebem muito,0,3,0,1.333333333,Irish,they drink a lot
Guianenses,não tinham dinheiro,1,2,0,1.333333333,Guyanese,they didn't have money
Boliviana,andavam descalços,1,2,0,1.333333333,Bolivian,they walked barefoot
escoceses,bebem muito,0,3,0,1.333333333,Scottish,they drink a lot
Galeses,rebelde,1,2,0,1.333333333,Welsh,rebel
Colombiana,sensual,0,3,0,1.333333333,Colombian,sexy
baianas,negras,1,2,0,1.333333333,baianas,black
nicaraguenses,rebelde,2,1,0,1.333333333,Nicaraguans,rebel
Paulista,mal-humorado,0,3,0,1.333333333,Paulista,grumpy
argentinos,mal-humorado,2,1,0,1.333333333,Argentines,grumpy
americanos,ambicioso,1,2,0,1.333333333,Americans,ambitious
catarinense,esquentado,1,2,0,1.333333333,Santa Catarina,heated
Galeses,teimoso,1,2,0,1.333333333,Welsh,stubborn
pernambucanos,adoram carnaval,0,3,0,-1,Pernambuco,love carnival
irlandeses do norte,bebem muito,0,3,0,1.333333333,northern irish,they drink a lot
catarinense,teimoso,1,2,0,1.333333333,Santa Catarina,stubborn
filipinos,submissas,0,3,0,1.333333333,Filipinos,submissive
Gaúcho,bom de briga,1,2,0,1,Gaucho,good fighter
brasiliense,mal-humorado,2,1,0,1.333333333,brasiliense,grumpy
escoceses,pão durinho,1,2,0,1.333333333,Scottish,hard bread
butaneses,explosivo,1,2,0,1.333333333,Bhutanese,explosive
acrianas,negras,2,1,0,1.333333333,acrianas,black
acrianas,desnutridas,2,1,0,1.333333333,acrianas,malnourished
rondonianos,bravo,1,2,0,1.333333333,Rondonians,angry
Holandeses,teimoso,2,1,0,1.333333333,Dutchmen,stubborn
espanhóis,sensual,0,3,0,1.333333333,Spanish,sexy
Bolivianos,andavam descalços,2,1,0,1.333333333,Bolivians,they walked barefoot
baianas,sensual,0,3,0,1.333333333,baianas,sexy
Holandesas,teimoso,1,2,0,1.333333333,Dutch,stubborn
Roraimense,descontente,2,1,0,1,Roraimense,dissatisfied
Maranhense,têm sotaque,1,2,0,1,Maranhão,have an accent
norte-coreana,rígida,0,3,0,1,North Korean,rigid
Italiana,temperamentais,0,3,0,1,Italian,temperamental
Piauiense,pobre,0,3,0,1,Piauí,poor
Suíça,rígida,1,2,0,1,Switzerland,rigid
islandês,frio,0,3,0,1,Icelandic,cold
Austríaca,frio,0,3,0,1,Austrian,cold
noruegueses,frio,1,2,0,1,Norwegians,cold
dinamarqueses,frio,0,3,0,1,danes,cold
Acreanos,pobre,1,2,0,1,Acreans,poor
Roraimense,pobre,0,3,0,1,Roraimense,poor
russos,frio,1,2,0,1,Russians,cold
Colombiana,sexy,1,2,0,1,Colombian,sexy
britânicos,frio,1,2,0,1,British people,cold
acrianas,pobre,1,2,0,1,acrianas,poor
Alemã,rígida,0,3,0,1,German,rigid
portugueses,gostam de fado,0,2,1,1,Portuguese,they like fado
brasiliense,estressado,2,1,0,1,brasiliense,stressed
potiguar,aguerrido,0,3,0,1,potiguar,fierce
norte-coreana,stalinista,0,3,0,1,North Korean,Stalinist
alagoanos,pobre,0,3,0,1,alagoas,poor
Norueguesa,frio,0,3,0,1,Norwegian,cold
britânicos,têm sotaque,1,2,0,1,British people,have an accent
Suecas,frio,0,3,0,1,Swedish,cold
brasiliense,falador,0,3,0,1,brasiliense,talkative
Britânica,rígida,1,2,0,1,British,rigid
catarinense,esquentadinho,1,2,0,1,Santa Catarina,hot-headed
austríacos,frio,1,2,0,1,Austrians,cold
paraenses,comem muito,1,2,0,1,Pará,eat a lot
suecos,frio,0,3,0,1,Swedes,cold
Italianos,temperamentais,1,2,0,1,Italians,temperamental
Filandeses,frio,0,3,0,1,Finns,cold
paraibanos,comem muito,2,1,0,1,Paraíba,eat a lot
Russa,frio,1,2,0,1,Russian,cold
pernambucanos,adoram o carnaval,0,3,0,-1,Pernambuco,love carnival
rondonianos,mais rústicos,1,2,0,0.6666666667,Rondonians,more rustic
alagoano,arretado,0,3,0,0.6666666667,alagoan,arretado
Guianenses,não confiável,1,2,0,0.6666666667,Guyanese,unreliable
sergipanas,arretadas,1,2,0,0.6666666667,sergipanas,arretadas
Tanzaniana,escura,0,3,0,0.6666666667,Tanzania,dark
Russa,gostam de vodka,0,3,0,0.6666666667,Russian,they like vodka
Liechtensteiner,monárquicos,0,2,1,0.6666666667,Liechtensteiner,monarchists
Cabo-verdianos,falam crioulo,1,2,0,0.6666666667,Cape Verdeans,speak Creole
Acreanos,isolados,0,3,0,0.6666666667,Acreans,isolated
tanzanianos,safari,2,1,0,0.6666666667,Tanzanians,safari
argentinos,impacientes,2,1,0,0.6666666667,Argentines,impatient
sérvios,nacionalista,0,3,0,0.6666666667,Serbs,nationalist
Argentinas,impacientes,1,2,0,0.6666666667,Argentina,impatient
malgaxes,lémures,1,1,1,0.6666666667,Malagasy,lemurs
tailandeses,picante,0,3,0,0.6666666667,Thai,spicy
paraibanas,arretadas,0,3,0,0.6666666667,paraibanas,arretadas
irlandeses,bebedor,0,3,0,0.6666666667,Irish,drinker
gaúchas,bravas,1,2,0,0.6666666667,gaúchas,brave
Venezuelana,barulhenta,2,1,0,0.6666666667,Venezuelan,noisy
Cearense,arretado,0,3,0,0.6666666667,Ceará,arretado
Indianos,pele escura,0,3,0,0.6666666667,Indians,dark skin
Namibiana,escura,0,3,0,0.6666666667,Namibian,dark
Sarauís,beduínos,1,1,1,0.6666666667,Sahrawis,Bedouins
Piauiense,arretado,0,3,0,0.6666666667,Piauí,arretado
Senegalesa,escura,0,3,0,0.6666666667,Senegalese,dark
Argentinas,barulhenta,1,2,0,0.6666666667,Argentina,noisy
Tailandesa,picante,2,1,0,0.6666666667,Thai,spicy
Sul-riograndense,retardatário,1,1,1,0.6666666667,South Riograndense,latecomer
afegãos,hostis,1,2,0,0.6666666667,Afghans,hostile
paraibanos,arretado,0,3,0,0.6666666667,Paraíba,arretado
russos,gostam de vodka,0,3,0,0.6666666667,Russians,they like vodka
Capixaba,arretado,1,2,0,0.6666666667,Capixaba,arretado
paraibanos,comedores de macaxeira,0,3,0,0.6666666667,Paraíba,cassava eaters
sergipanes,rebeldes,1,2,0,0.6666666667,sergipanes,rebels
mineiranos,supersticioso,2,1,0,0.6666666667,Minas Gerais,superstitious
britânicos,com sotaque,1,2,0,0.6666666667,British people,with accent
catarinense,nacionalista,0,3,0,0.6666666667,Santa Catarina,nationalist
Crimeanas,descendentes de tártaros,1,2,0,0.6666666667,Crimeans,descendants of Tatars
Maranhense,arretado,0,3,0,0.6666666667,Maranhão,arretado
Sudanesa,escura,0,3,0,0.6666666667,Sudanese,dark
Tanzaniana,safari,2,1,0,0.6666666667,Tanzania,safari
Crimeanos,descendentes de tártaros,1,1,1,0.6666666667,Crimeans,descendants of Tatars
Gambiana,escura,0,3,0,0.6666666667,Gambian,dark
Brasileira,mestiço,0,3,0,0.6666666667,Brazilian,mixed race
Guianenses,têm o cabelo crespo,0,3,0,0.6666666667,Guyanese,have curly hair
Gaúcho,bom de churrasco,0,3,0,-1,Gaucho,good barbecue
brasileiros,mestiço,1,2,0,0.6666666667,Brazilians,mixed race
potiguar,arretado,1,2,0,0.6666666667,potiguar,arretado
zambiana,escura,0,3,0,0.6666666667,Zambian,dark
Guianenses,de pele escura,0,3,0,0.6666666667,Guyanese,dark-skinned
butaneses,inflamável,1,1,1,0.3333333333,Bhutanese,flammable
Argentinas,ousada,1,2,0,0.3333333333,Argentina,bold
Suíços,sistemático,1,2,0,0.3333333333,Swiss,systematic
Italianos,gesticulam muito,1,2,0,0.3333333333,Italians,they gesture a lot
Italianos,faladores,1,2,0,0.3333333333,Italians,talkers
Piauiense,comeu muito,2,1,0,0.3333333333,Piauí,ate a lot
catarinense,descendente de alemães,1,2,0,0.3333333333,Santa Catarina,descendant of Germans
escoceses,durões,1,2,0,0.3333333333,Scottish,tough
Suecas,ousada,1,2,0,0.3333333333,Swedish,bold
sergipanas,nordestina,1,2,0,0.3333333333,sergipanas,northeastern
Paulista,fala enrolado,0,3,0,0.3333333333,Paulista,slurred speech
Italiana,ciumenta,1,2,0,0.3333333333,Italian,jealous
tailandeses,exótico,0,3,0,0.3333333333,Thai,exotic
Americanas,ousada,1,2,0,0.3333333333,Americans,bold
surinameses,afro-descendente,1,2,0,0.3333333333,Surinamese,afro-descendant
argentinos,comeu muito,2,1,0,0.3333333333,Argentines,ate a lot
helenos,faladores,1,2,0,0.3333333333,Hellenes,talkers
goiano,comeu muito,1,1,1,0.3333333333,goiano,ate a lot
surinameses,afro-americanos,1,2,0,0.3333333333,Surinamese,african-American
Líbia,áspera,1,2,0,0.3333333333,Libya,rough
chilenos,aborrecidos,1,2,0,0.3333333333,Chileans,bored
mineiranos,gostam de minério,2,1,0,0.3333333333,Minas Gerais,they like ore
Paulista,conservador,1,2,0,0.3333333333,Paulista,conservative
malgaxes,exótico,1,2,0,0.3333333333,Malagasy,exotic
Espanhola,ciumenta,1,2,0,0.3333333333,Spanish,jealous
Britânica,ousada,1,2,0,0.3333333333,British,bold
Síria,arriscado,1,2,0,0.3333333333,Syria,risky
Roraimense,garimpeiro,0,3,0,0.3333333333,Roraimense,gold miner
húngaros,melancólico,1,2,0,0.3333333333,Hungarians,melancholic
Italiana,gesticulam muito,0,3,0,0.3333333333,Italian,they gesture a lot
norte-coreana,obcecado,1,2,0,0.3333333333,North Korean,obsessed
Holandesas,baixinha,1,2,0,0.3333333333,Dutch,short
Uruguaia,fanáticos por futebol,0,3,0,0.3333333333,Uruguay,football fanatics
Estoniana,baixinha,1,2,0,0.3333333333,Estonian,short
Amazonense,alegre,1,2,0,-1,Amazon,happy
marroquinos,exótico,1,2,0,0.3333333333,Moroccans,exotic
Holandesas,ousada,1,2,0,0.3333333333,Dutch,bold
Síria,áspero,1,2,0,0.3333333333,Syria,rough
Egípcia,túmulo,2,1,0,0.3333333333,Egyptian,tomb
Italiana,faladores,0,3,0,0.3333333333,Italian,talkers
Australianas,ousada,1,2,0,0.3333333333,Australian,bold
uruguaios,fanáticos por futebol,1,2,0,0.3333333333,Uruguayans,football fanatics
Sergipan,gostam de aguardente,1,2,0,0.3333333333,Sergipan,they like brandy
Indianos,exótico,0,3,0,0.3333333333,Indians,exotic
Líbia,áspero,1,2,0,0.3333333333,Libya,rough
paraibanas,nordestina,2,1,0,0.3333333333,paraibanas,northeastern
Venezuelana,desempregado,0,3,0,0,Venezuelan,unemployed
venezuelanos,esquerdista,1,2,0,0,Venezuelans,leftist
alagoano,nordestino,1,2,0,0,alagoan,northeastern
Letã,baixinho,1,2,0,0,Latvian,shorty
venezuelanos,bons em dança,1,2,0,0,Venezuelans,good at dancing
afegãos,refugiado,1,2,0,0,Afghans,refugee
palestinos,refugiado,1,2,0,0,Palestinians,refugee
gaúchas,orgulhosas,1,2,0,0,gaúchas,proud
Espanhola,conquistador,1,2,0,0,Spanish,conquer
Roraimense,bom em caça,1,2,0,0,Roraimense,good at hunting
Australianas,relaxado,1,2,0,0,Australian,chilled out
baianos,gostam de axé,0,3,0,0,Bahians,they like axé
bielorrussa,ucraniana,2,1,0,0,Belarusian,Ukrainian
Venezuelana,esquerdista,1,2,0,0,Venezuelan,leftist
Egípcios,antigo,1,2,0,0,Egyptians,old
Crimeanas,ucraniana,1,2,0,0,Crimeans,Ukrainian
britânicos,beberam muito,1,2,0,0,British people,they drank a lot
Cearense,nordestino,1,2,0,0,Ceará,northeastern
Cabo-verdianos,bons em dança,1,2,0,0,Cape Verdeans,good at dancing
Tcheca,gostam de cerveja,0,3,0,0,Czech,they like beer
Pernambucanos,alegre,0,3,0,-1,Pernambucanos,happy
Paulista,pão com mortadela,1,2,0,0,Paulista,Bread with mortadella
Palestina,refugiado,0,3,0,0,Palestine,refugee
Sírios,refugiado,0,3,0,0,Syrians,refugee
Mexicana,gostam de tequila,0,3,0,0,Mexican,they like tequila
brasileiros,miscigenado,0,3,0,0,Brazilians,mixed race
Sergipan,nordestino,1,2,0,0,Sergipan,northeastern
Luxemburga,pequeno,1,2,0,0,Luxembourg,small
Bósnios,bons em tiro esportivo,1,2,0,0,Bosnians,good at sports shooting
Australianos,aborígene,1,2,0,0,Australians,aboriginal
Síria,refugiado,0,3,0,0,Syria,refugee
baianas,dançarinas,0,3,0,0,baianas,dancers
Uruguaia,seguro,1,2,0,0,Uruguay,safe
Manx,antigo,2,1,0,0,Manx,old
acrianas,antropófago,1,2,0,0,acrianas,anthropophagous
Checos,gostam de cerveja,0,3,0,0,Czechs,they like beer
uruguaios,seguro,1,2,0,0,Uruguayans,safe
acrianas,baixa,1,2,0,0,acrianas,low
venezuelanos,revoltado,2,1,0,0,Venezuelans,revolted
acrianas,eram escravas,2,1,0,0,acrianas,they were slaves
espanhóis,gostam de tapas,1,1,1,0,Spanish,they like slaps
Maranhense,nordestino,1,2,0,0,Maranhão,northeastern
Russa,mais frio,1,2,0,0,Russian,colder
Egípcia,místico,1,2,0,0,Egyptian,mystic
portugueses,falado,2,1,0,0,Portuguese,spoken
Amapaense,alegre,1,2,0,-1,Amapá,happy
mineiranos,desconfiado,2,1,0,0,Minas Gerais,suspicious
Brasileira,arretada,0,3,0,0,Brazilian,arretada
Australianas,aborígene,1,2,0,0,Australian,aboriginal
Espanhola,falado,1,2,0,0,Spanish,spoken
Amazonense,amazônia,1,2,0,-1,Amazon,amazon
paraibanos,nordestino,1,2,0,0,Paraíba,northeastern
Espanhola,gostam de tapas,0,3,0,0,Spanish,they like slaps
Piauiense,nordestino,1,2,0,0,Piauí,northeastern
Australianos,relaxado,1,2,0,0,Australians,chilled out
Guianenses,viviam na selva,1,2,0,0,Guyanese,lived in the jungle
Tocantinense,nordestino,2,1,0,0,Tocantinense,northeastern
paraenses,nordestino,1,2,0,0,Pará,northeastern
Tocantinense,interiorano,1,1,1,0,Tocantinense,countryside
Egípcia,antigo,0,3,0,0,Egyptian,old
brasiliense,pão com mortadela,2,1,0,0,brasiliense,Bread with mortadella
alagoanos,nordestino,1,2,0,0,alagoas,northeastern
Malteses,cães,1,2,0,0,Maltese,dogs
Francesa,atrasada,1,2,0,0,French,late
sergipano,nordestino,1,2,0,0,Sergipe,northeastern
venezuelanos,desempregado,1,2,0,0,Venezuelans,unemployed
Mexicanos,gostam de tequila,0,3,0,0,Mexicans,they like tequila
Norte-riograndense,alegre,1,2,0,-1,North Riograndense,happy
sérvios,temperamental,1,2,0,0,Serbs,temperamental
russos,mais frio,0,3,0,0,Russians,colder
espanhóis,falado,2,1,0,0,Spanish,spoken
acrianas,orgulhosas,1,2,0,0,acrianas,proud
espanhóis,conquistador,0,3,0,0,Spanish,conquer
gaúcho,bom em churrasco,0,3,0,-1,gaucho,good at barbecue
Kosovar,refugiado,0,3,0,0,Kosovar,refugee
Venezuelana,revoltado,2,1,0,0,Venezuelan,revolted
surinameses,afro-caribenha,1,1,1,0,Surinamese,Afro-Caribbean
catarinense,pão com mortadela,1,1,1,0,Santa Catarina,Bread with mortadella
helenos,antigo,1,1,1,0,Hellenes,old
malianos,africano,1,2,0,-0.3333333333,malians,African
Palestina,palestiniano,2,1,0,-0.3333333333,Palestine,Palestinian
Cearense,gosta de feijão,1,2,0,-0.3333333333,Ceará,likes beans
togoleses,africano,1,2,0,-0.3333333333,Togolese,African
Bruneianos,muçulmano,1,2,0,-0.3333333333,Bruneians,Muslim
potiguar,come muito camarão,1,2,0,-0.3333333333,potiguar,eat a lot of shrimp
islandês,introvertido,0,3,0,-0.3333333333,Icelandic,introvert
Cabo-verdianos,dançam bem,1,2,0,-0.3333333333,Cape Verdeans,they dance well
tunisinos,muçulmano,1,2,0,-0.3333333333,Tunisians,Muslim
catarinense,agricultores,2,1,0,-0.3333333333,Santa Catarina,farmers
Filandeses,introvertida,1,2,0,-0.3333333333,Finns,introverted
Moçambicanos,africano,1,2,0,-0.3333333333,Mozambicans,African
