identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
北朝鮮人,野蛮な,1,2,0,2.666666667,North Korean,Barbaric
南スーダン人,戦闘的,0,3,0,2.666666667,south sudanese,combative
パレスチナ人,闘争的,1,2,0,2.666666667,Palestinian,combative
イギリス人,冷淡,1,2,0,2.666666667,Englishman,callousness
北朝鮮人,威圧的,0,3,0,2.666666667,North Korean,intimidating
ロシア人,キラー,2,1,0,2.333333333,Russian,killer
ロシア人,冷たくて無情,0,3,0,2.333333333,Russian,cold and heartless
関西地方の人,ケチ,0,3,0,2.333333333,People from the Kansai region,Stingy
北朝鮮人,権威的,0,3,0,2.333333333,North Korean,authoritative
モンゴル人,野蛮,2,1,0,2.333333333,Mongolian,barbarism
アメリカ人,傲慢,2,1,0,2.333333333,American,arrogance
アメリカ人,自己中心的,0,3,0,2.333333333,American,Self-centered
シリア人,戦争,0,3,0,2.333333333,Syrian,war
北朝鮮人,威圧的な,0,3,0,2.333333333,North Korean,intimidating
北朝鮮人,権力主義者,0,3,0,2.333333333,North Korean,authoritarian
アメリカ人,自信過剰,1,2,0,2.333333333,American,overconfidence
スコットランド人,ケチ,2,1,0,2.333333333,Scottish,Stingy
パレスチナ人,反イスラエル,1,2,0,2.333333333,Palestinian,anti israel
パレスチナ人,反抗的,1,2,0,2.333333333,Palestinian,Defiant
北朝鮮人,権威主義的,0,3,0,2.333333333,North Korean,authoritarian
北朝鮮人,権威主義者,0,3,0,2.333333333,North Korean,authoritarian
関西人,ケチ,0,3,0,2.333333333,Kansai people,Stingy
南スーダン人,戦争,0,3,0,2.333333333,south sudanese,war
北朝鮮人,権威主義,0,3,0,2.333333333,North Korean,authoritarianism
中国人,利己主義者,1,2,0,2,Chinese,egoist
ナイジェリア人,騒々しい,2,1,0,2,Nigerian,Noisy
北朝鮮人,頑固な人,1,2,0,2,North Korean,stubborn person
北朝鮮人,キム・ジョンウンを崇拝する,0,3,0,2,North Korean,worship kim jong un
北朝鮮人,強制,0,3,0,2,North Korean,compulsion
フランス人,鼻持ちならない,2,1,0,2,French,I don't have a good nose
九州人,頑固,1,2,0,1.666666667,Kyushu people,stubborn
スコットランド人,頑固,2,1,0,1.666666667,Scottish,stubborn
北朝鮮人,反米的,0,3,0,1.666666667,North Korean,anti-American
東北地方の人,気難し,2,1,0,1.666666667,People from the Tohoku region,fastidious
デンマーク人,冷たい,2,1,0,1.666666667,Danish,cold
北朝鮮人,軍事大好き,0,3,0,1.666666667,North Korean,I love military
ロシア人,強引,1,2,0,1.666666667,Russian,Forcible
北海道出身,頑固,2,1,0,1.666666667,Born in Hokkaido,stubborn
コロンビア人,コカイン,1,2,0,1.666666667,Colombian,cocaine
カメルーン人,あまり洗練されていない,2,1,0,1.666666667,Cameroonian,not very sophisticated
東北地方の人,頑固,2,1,0,1.666666667,People from the Tohoku region,stubborn
イギリス人,冷たい,1,2,0,1.666666667,Englishman,cold
フランス人,気取っている,0,3,0,1.666666667,French,pretentious
アメリカ人,肥満,0,3,0,1.666666667,American,obesity
フランス人,自惚れ,1,2,0,1.666666667,French,conceit
南アフリカ人,アパルトヘイト,1,2,0,1.666666667,South African,apartheid
中部地方の人々,田舎者,2,1,0,1.333333333,People of the Chubu region,Hick
ウェールズ人,酔っ払い,2,1,0,1.333333333,welsh,drunk
中部地方の人,田舎者,1,2,0,1.333333333,People from the Chubu region,Hick
ロシア人,冷酷,1,2,0,1.333333333,Russian,ruthless
北朝鮮人,抑圧された人,0,3,0,1.333333333,North Korean,the oppressed
四国の人,田舎者,1,2,0,1.333333333,People from Shikoku,Hick
九州人,遅れている,2,1,0,1.333333333,Kyushu people,Running late
北朝鮮人,抑圧,0,3,0,1.333333333,North Korean,suppression
北朝鮮人,国粋主義者,1,2,0,1.333333333,North Korean,nationalist
アイルランド人,酔っ払い,0,3,0,1.333333333,Irish,drunk
フランス人,気取る,0,3,0,1.333333333,French,pretentious
関西人,おばちゃん,1,2,0,1.333333333,Kansai people,Auntie
中国人,病気,2,1,0,1.333333333,Chinese,disease
アメリカ人,太っている,0,3,0,1.333333333,American,Are fat
エチオピア人,栄養失調,2,1,0,1.333333333,Ethiopian,malnutrition
北朝鮮人,国家主義,0,3,0,1.333333333,North Korean,nationalism
北朝鮮人,偏見,1,2,0,1.333333333,North Korean,prejudice
北朝鮮人,軍隊を愛する,0,3,0,1.333333333,North Korean,love the army
北朝鮮人,反動的,1,2,0,1.333333333,North Korean,reactionary
北朝鮮人,抑圧されている,0,3,0,1,North Korean,being oppressed
北朝鮮人,強烈,2,1,0,1,North Korean,strong
韓国人,整形,1,2,0,1,Korean,plastic surgery
南スーダン人,内戦,1,2,0,1,south sudanese,civil war
北朝鮮人,国家主義者,0,3,0,1,North Korean,nationalist
中国人,食い意地が張っている,2,1,0,1,Chinese,I'm greedy
北朝鮮人,閉鎖的,0,3,0,1,North Korean,closed
コソボ人,難民,1,2,0,1,Kosovars,refugees
関東地方の人,せっかちな人,2,1,0,1,People from the Kanto region,impatient person
南スーダン人,難民,0,3,0,1,south sudanese,refugees
北朝鮮人,孤立的,1,2,0,1,North Korean,isolated
アメリカ人,大雑把,0,3,0,1,American,Roughly
北朝鮮人,金正恩を崇拝,0,3,0,1,North Korean,worship Kim Jong-un
北朝鮮人,強硬,1,2,0,1,North Korean,tough
北朝鮮人,恐怖,1,2,0,1,North Korean,fear
パレスチナ人,抵抗,0,3,0,0.6666666667,Palestinian,resistance
アルメニア人,犠牲者,2,1,0,0.6666666667,Armenian,victim
イギリス人,皮肉,1,2,0,0.6666666667,Englishman,irony
関東地方の人,せっかち,2,1,0,0.3333333333,People from the Kanto region,impatient
セルビア人,民族主義者,1,2,0,0.3333333333,Serbian,nationalist
アイルランド人,飲酒,0,3,0,0.3333333333,Irish,Drinking
北朝鮮人,権力,0,3,0,0.3333333333,North Korean,power
北朝鮮人,厳格,0,3,0,0.3333333333,North Korean,strict
関西人,せっかち,0,3,0,0.3333333333,Kansai people,impatient
北朝鮮人,軍事力,0,3,0,0.3333333333,North Korean,military power
アイルランド人,酒飲み,0,3,0,0.3333333333,Irish,drunkard
関西人,お喋り,0,3,0,0.3333333333,Kansai people,chat
中部地方の人,内向的,2,1,0,0.3333333333,People from the Chubu region,introvert
関東人,尊大,2,1,0,0.3333333333,Kanto people,arrogance
ドイツ人,厳格,0,3,0,0.3333333333,German,strict
関西地方の人,おしゃべり,0,3,0,0.3333333333,People from the Kansai region,chatting
セルビア人,民族主義,2,1,0,0.3333333333,Serbian,nationalism
北朝鮮人,兵士,0,3,0,0.3333333333,North Korean,soldier
中国地方の人,のんびりしている人,2,1,0,0.3333333333,people from the Chugoku region,a relaxing person
ロシア人,ボリシェビキ,1,2,0,0,Russian,bolshevik
マルタ人,カジノ,2,1,0,0,Maltese,casino
スリランカ人,茶色の肌,1,2,0,0,Sri Lankan,brown skin
北朝鮮人,軍人,0,3,0,0,North Korean,military man
中部地方の人々,田舎,2,1,0,0,People of the Chubu region,countryside
カメルーン人,気分屋,2,1,0,0,Cameroonian,Moody person
東北地方の人,田舎的,0,3,0,0,People from the Tohoku region,rustic
九州の人,保守的,2,1,0,-0.3333333333,People from Kyushu,conservative
中部地方出身,保守的,2,1,0,-0.3333333333,From the Chubu region,conservative
中国地方の人,素朴,1,2,0,-0.3333333333,people from the Chugoku region,simple
東北地方の人,素朴,1,2,0,-0.3333333333,People from the Tohoku region,simple
東北地方の人,のんびりしている,1,2,0,-0.3333333333,People from the Tohoku region,Have relaxed
ロシア人,飲酒家,1,2,0,-0.3333333333,Russian,drinker
北朝鮮人,強固,1,2,0,-0.3333333333,North Korean,strong
北海道出身,素朴,0,3,0,-0.3333333333,Born in Hokkaido,simple
北朝鮮人,全体主義,1,2,0,-0.3333333333,North Korean,totalitarianism
北海道出身,気候の変化に敏感,2,1,0,-0.3333333333,Born in Hokkaido,sensitive to climate change
アイルランド人,飲酒家,0,3,0,-0.3333333333,Irish,drinker
アイルランド人,酒好き,0,3,0,-0.3333333333,Irish,lover of alcohol
ロシア人,お酒が大好き,0,3,0,-0.3333333333,Russian,I love alcohol
キューバ人,共産主義者,1,2,0,-0.3333333333,Cuban,Communist
関西人,楽観的,0,3,0,-0.3333333333,Kansai people,Optimistic
中部地方の人,農民,2,1,0,-0.3333333333,People from the Chubu region,farmers
北朝鮮人,共産主義者,1,2,0,-0.3333333333,North Korean,Communist
北朝鮮人,威厳,1,2,0,-0.3333333333,North Korean,dignity
四国の人,素朴,2,1,0,-0.3333333333,People from Shikoku,simple
北海道人,アイヌ,0,3,0,-0.3333333333,Hokkaido people,Ainu
北朝鮮人,共産主義,1,2,0,-0.3333333333,North Korean,Communism
北海道の人,保守的,2,1,0,-0.3333333333,people of Hokkaido,conservative
北朝鮮人,従順,0,3,0,-0.3333333333,North Korean,obedience
東北地方の人々,素朴,1,2,0,-0.3333333333,People of the Tohoku region,simple
ロシア人,強い,1,2,0,-0.3333333333,Russian,strong
中国地方の人,保守的,2,1,0,-0.3333333333,people from the Chugoku region,conservative
中国地方の人々,農民,2,1,0,-0.3333333333,people in the Chugoku region,farmers
北朝鮮人,政治的,2,1,0,-0.3333333333,North Korean,Political
北海道出身者,アイヌ,1,2,0,-0.3333333333,People from Hokkaido,Ainu
関東地方の人々,無口,2,1,0,-0.3333333333,People of the Kanto region,taciturn
ロシア人,強力な,0,3,0,-0.3333333333,Russian,powerful
東北地方の人,のんびり,0,3,0,-0.3333333333,People from the Tohoku region,leisurely
四国の人,保守的,2,1,0,-0.3333333333,People from Shikoku,conservative
北朝鮮人,秘密主義,2,1,0,-0.3333333333,North Korean,Secrecy
北海道の人,素朴,0,3,0,-0.3333333333,people of Hokkaido,simple
四国の人,のんびり,1,2,0,-0.3333333333,People from Shikoku,leisurely
北海道の人,のんびり,0,3,0,-0.3333333333,people of Hokkaido,leisurely
中部地方の人,農家,2,1,0,-0.3333333333,People from the Chubu region,farmer
中部地方の人,農夫,2,1,0,-0.3333333333,People from the Chubu region,farmer
関東地方の人,無口,2,1,0,-0.3333333333,People from the Kanto region,taciturn
東北地方の人々,被災者,0,3,0,-0.3333333333,People of the Tohoku region,disaster victim
ロシア人,飲酒が好き,0,3,0,-0.3333333333,Russian,I like drinking
中国地方の人,のんびり,2,1,0,-0.3333333333,people from the Chugoku region,leisurely
東北地方の人々,素朴な,1,2,0,-0.3333333333,People of the Tohoku region,Rustic
中国地方の人々,保守的,2,1,0,-0.3333333333,people in the Chugoku region,conservative
東北地方の人,保守的,2,1,0,-0.3333333333,People from the Tohoku region,conservative
ドイツ人,組織的,2,1,0,-0.3333333333,German,organizational
中部地方の人々,農民,2,1,0,-0.3333333333,People of the Chubu region,farmers
中部地方出身,農業従事者,2,1,0,-0.3333333333,From the Chubu region,agricultural worker
イスラエル人,議論好き,2,1,0,-0.3333333333,Israeli,I like discussions
フィンランド人,静かな,2,1,0,-1,Finnish,quiet
四国出身,気さくな,2,1,0,-1,Originally from Shikoku,friendly
関西人,関西弁が得意,2,1,0,-1,Kansai people,Good at Kansai dialect
キューバ人,革命的,2,1,0,-1,Cuban,Revolutionary
東北地方の人,気さくな人,2,1,0,-1,People from the Tohoku region,friendly person
台湾人,中国人,2,1,0,-1,Taiwanese,Chinese
関東地方の人,真面目,2,1,0,-1,People from the Kanto region,serious
四国出身,気さく,2,1,0,-1,Originally from Shikoku,friendly
ヘレネス人,知的な,2,1,0,-1,Hellenes,intellectual
北海道出身,寿司好き,2,1,0,-1,Born in Hokkaido,I like sushi
ロシア人,雪が大好き,2,1,0,-1,Russian,I love snow
関東地方の人,几帳面な人,2,1,0,-1,People from the Kanto region,methodical person
グアテマラ人,マヤ人,2,1,0,-1,Guatemalan,mayans
北海道の人,誠実,2,1,0,-1,people of Hokkaido,sincerity
東北地方の人,勤勉な人,2,1,0,-1,People from the Tohoku region,hardworking person
関東地方の人,東京人,2,1,0,-1,People from the Kanto region,Tokyo people
ヘレネス人,哲学が好き,2,1,0,-1,Hellenes,I like philosophy
関東地方の人々,関西地方の人々より温厚,2,1,0,-1,People of the Kanto region,They are warmer than people in the Kansai region.
北海道出身,寒い,2,1,0,-1,Born in Hokkaido,cold
関西人,おおらか,2,1,0,-1,Kansai people,Easy-going
東北地方の人,真面目,2,1,0,-1,People from the Tohoku region,serious
モロッコ人,イスラム教徒,1,2,0,-1,Moroccan,Muslim
スロベニア人,スキーヤー,2,1,0,-1,Slovenian,skier
セネガル人,サッカー,2,1,0,-1,Senegalese,soccer
カーボベルデ人,ポルトガル語,2,1,0,-1,Cape Verdeans,Portuguese
モーリタニア人,ラクダを飼う,2,1,0,-1,Mauritanian,keep a camel
関西地方の人,関西弁を話します,2,1,0,-1,People from the Kansai region,I speak Kansai dialect
九州人,人情味,2,1,0,-1,Kyushu people,Humanity
北海道の人,豪快,2,1,0,-1,people of Hokkaido,daring
クロアチア人,スポーツマン,2,1,0,-1,Croatian,Sportsman
関東地方の人,まじめ,2,1,0,-1,People from the Kanto region,Serious
北海道の人,冷静,2,1,0,-1,people of Hokkaido,calm
フィンランド人,冷静,2,1,0,-1,Finnish,calm
関西人,豪快,2,1,0,-1,Kansai people,daring
エジプト人,ピラミッドを建てた,2,1,0,-1,Egyptian,built a pyramid
フィンランド人,おとなしい,2,1,0,-1,Finnish,Quiet
南アフリカ人,アフリカ系,2,1,0,-1,South African,african
ネパール人,山が大好き,2,1,0,-1,Nepalese,i love mountains
スイス人,慎重,2,1,0,-1,Swiss,cautious
キプロス人,キプロス料理,2,1,0,-1,Cypriot,Cypriot cuisine
モーリタニア人,砂漠,2,1,0,-1,Mauritanian,desert
北海道の人,勇敢,2,1,0,-1,people of Hokkaido,brave
オランダ人,平和愛好家,2,1,0,-1,Dutch,peace lover
北海道の人,勤勉な人,2,1,0,-1,people of Hokkaido,hardworking person
イラン人,イスラム教徒,2,1,0,-1,Iranian,Muslim
東北地方の人々,忍耐強い,2,1,0,-1,People of the Tohoku region,Patient
北海道の人,気候が寒い,2,1,0,-1,people of Hokkaido,the climate is cold
ネパール人,登山が得意,2,1,0,-1,Nepalese,good at mountain climbing
北海道の人,控えめ,2,1,0,-1,people of Hokkaido,moderate
スコットランド人,スコットランド語を話す,2,1,0,-1,Scottish,speak scottish
台湾人,民主主義を愛する,2,1,0,-1,Taiwanese,love democracy
関東地方の人々,進歩性,2,1,0,-1,People of the Kanto region,inventive step
四国の人,おもてなし,2,1,0,-1,People from Shikoku,Hospitality
関東地方の人,礼儀正しい人,2,1,0,-1,People from the Kanto region,polite person
オランダ人,実用的,2,1,0,-1,Dutch,practical
フィンランド人,控えめ,2,1,0,-1,Finnish,moderate
関東地方の人々,勤勉,2,1,0,-1,People of the Kanto region,diligence
北海道の人,自制心のある人,2,1,0,-1,people of Hokkaido,self-controlled person
タイ人,礼儀正しい,2,1,0,-1,Thai,polite
中国人,器用,2,1,0,-1,Chinese,dexterity
四国の人,穏やかな性格の人,2,1,0,-1,People from Shikoku,person with a calm personality
エジプト人,エジプト料理,2,1,0,-1,Egyptian,egyptian food
ノルウェー人,ハンマー,2,1,0,-1,Norwegian,hammer
北海道の人,寒いです,2,1,0,-1,people of Hokkaido,It's cold
九州出身,日系人,2,1,0,-1,From Kyushu,Japanese-American
北海道の人,温かい,2,1,0,-1,people of Hokkaido,warm
東北地方の人,おおらか,2,1,0,-1,People from the Tohoku region,Easy-going
東北地方の人,気前がいい,2,1,0,-1,People from the Tohoku region,generous
北海道出身,勤勉,2,1,0,-1,Born in Hokkaido,diligence
北海道出身,がんばり屋,2,1,0,-1,Born in Hokkaido,hard worker
四国の人,気取らない,2,1,0,-1,People from Shikoku,unpretentious
北朝鮮人,意志が強い,2,1,0,-1,North Korean,strong will
リトアニア人,バルト諸国,2,1,0,-1,Lithuanian,baltic countries
北海道の人,寒さ,2,1,0,-1,people of Hokkaido,Coldness
北海道の人,温かい人,2,1,0,-1,people of Hokkaido,warm person
台湾人,民主主義者,2,1,0,-1,Taiwanese,democrat
ネパール人,ヒンズー教徒,2,1,0,-1,Nepalese,hindu
赤道ギニア人,熱帯気候,2,1,0,-1,Equatorial Guineans,tropical climate
フィンランド人,寡黙,2,1,0,-1,Finnish,reticence
ギリシャ人,知性,2,1,0,-1,Greek,intelligence
九州の人,陽気,2,1,0,-1,People from Kyushu,cheerful
北海道の人,親切な人,2,1,0,-1,people of Hokkaido,kind person
ヘレネス人,知恵,2,1,0,-1,Hellenes,wisdom
オランダ人,率直,2,1,0,-1,Dutch,frankness
九州の人々,親切,2,1,0,-1,people of kyushu,Kindness
エルサルバドル人,ヒスパニック,2,1,0,-1,Salvadoran,hispanic
エジプト人,謎めいた,2,1,0,-1,Egyptian,mysterious
四国の人,豪放,2,1,0,-1,People from Shikoku,extravagant
東北地方の人,自制心,2,1,0,-1,People from the Tohoku region,self control
台湾人,先進,2,1,0,-1,Taiwanese,advanced
北海道の人,雪が降ります,2,1,0,-1,people of Hokkaido,it's snowing
モーリタニア人,ラクダの飼育,2,1,0,-1,Mauritanian,camel breeding
リビア人,砂漠,2,1,0,-1,Libyan,desert
四国出身,おっとり,2,1,0,-1,Originally from Shikoku,Easygoing
デンマーク人,冷静,2,1,0,-1,Danish,calm
エストニア人,静か,2,1,0,-1,Estonian,quiet
ラトビア人,冷静,2,1,0,-1,Latvian,calm
ウェールズ人,ウェールズ語を話す,2,1,0,-1,welsh,speak welsh
四国の人々,親切,2,1,0,-1,People of Shikoku,Kindness
シンガポール人,効率的,2,1,0,-1,singaporean,Efficient
タイ人,タイ料理,2,1,0,-1,Thai,Thai food
エジプト人,ピラミッド,0,3,0,-1,Egyptian,pyramid
中国人,急速,2,1,0,-1,Chinese,rapid
中国地方の人,穏やか,2,1,0,-1,people from the Chugoku region,Calm
四国出身,親しみやすい,2,1,0,-1,Originally from Shikoku,Approachable
ロシア人,豪快,2,1,0,-1,Russian,daring
リビア人,砂漠の住民,2,1,0,-1,Libyan,desert dwellers
インドネシア人,実務家,2,1,0,-1,Indonesian,practitioner
チェコ人,ユーモア,2,1,0,-1,Czech,humor
ヘレネス人,知的,2,1,0,-1,Hellenes,intellectual
四国の人,優しい人,2,1,0,-1,People from Shikoku,kind person
四国出身,四国弁を話す,2,1,0,-1,Originally from Shikoku,speak Shikoku dialect
中国地方,温暖,2,1,0,-1,Chugoku region,warm
四国の人,平和愛好家,2,1,0,-1,People from Shikoku,peace lover
ジブラルタル人,英語,2,1,0,-1,Gibraltarians,English
北海道の人,北方民族,2,1,0,-1,people of Hokkaido,northern people
フィンランド人,真面目,2,1,0,-1,Finnish,serious
関東地方の人,勤勉,2,1,0,-1,People from the Kanto region,diligence
セルビア人,情熱的,2,1,0,-1,Serbian,passionate
北海道の人,真面目,2,1,0,-1,people of Hokkaido,serious
関西地方の人,実用的,2,1,0,-1,People from the Kansai region,practical
ヘレネス人,文化,2,1,0,-1,Hellenes,culture
四国出身,親切,2,1,0,-1,Originally from Shikoku,Kindness
ヨルダン人,アラブ人,2,1,0,-1,Jordanian,Arab
スコットランド人,節約家,2,1,0,-1,Scottish,saver
東北地方の人,慎重,2,1,0,-1,People from the Tohoku region,cautious
ヘレネス人,芸術を愛する,2,1,0,-1,Hellenes,love art
九州の人,おおらか,2,1,0,-1,People from Kyushu,Easy-going
中国地方の人,温厚,2,1,0,-1,people from the Chugoku region,Gentle
中国地方の人,少ない,2,1,0,-1,people from the Chugoku region,few
中部地方出身,家族思い,2,1,0,-1,From the Chubu region,family-oriented
ヘレネス人,知性,2,1,0,-1,Hellenes,intelligence
四国の人,優しい,2,1,0,-1,People from Shikoku,kind
中国人,勤勉,2,1,0,-1,Chinese,diligence
関東地方の人,慎重,2,1,0,-1,People from the Kanto region,cautious
エジプト人,神秘的,2,1,0,-1,Egyptian,Mysterious
東北地方の人,気候の変化に強い人,2,1,0,-1,People from the Tohoku region,People who are resistant to climate change
ロシア人,コサック,2,1,0,-1,Russian,cossack
パナマ人,パナマ運河,2,1,0,-1,Panamanian,panama canal
英語,洗練された,2,1,0,-1,English,Sophisticated
ロシア人,頑丈,2,1,0,-1,Russian,sturdy
デンマーク人,民主的,2,1,0,-1,Danish,Democratic
モンゴル人,強力,2,1,0,-1,Mongolian,powerful
九州の人,勇敢,2,1,0,-1,People from Kyushu,brave
フェロー人,デンマーク語に似ている,2,1,0,-1,Faroese,similar to danish
北朝鮮人,勤勉な人,2,1,0,-1,North Korean,hardworking person
台湾人,勤勉,2,1,0,-1,Taiwanese,diligence
ヘレネス人,哲学,2,1,0,-1,Hellenes,philosophy
イギリス人,実用的,2,1,0,-1,Englishman,practical
スロバキア人,美人,2,1,0,-1,Slovak,beautiful woman
ウェールズ人,歌う,2,1,0,-1,welsh,sing
北海道の人,優しい,2,1,0,-1,people of Hokkaido,kind
九州の人,博多弁,2,1,0,-1,People from Kyushu,Hakata dialect
ヘレネス人,文化的,2,1,0,-1,Hellenes,Cultural
関東地方の人,早口,2,1,0,-1,People from the Kanto region,fast talking
北海道出身,サケ好き,2,1,0,-1,Born in Hokkaido,I like salmon
コスタリカ人,平和主義者,2,1,0,-1,Costa Rican,pacifist
北海道出身,真面目,2,1,0,-1,Born in Hokkaido,serious
フェロー人,デンマーク語,2,1,0,-1,Faroese,Danish
ベルギー人,中立,2,1,0,-1,Belgian,neutral
スロベニア人,スキー,2,1,0,-1,Slovenian,skiing
ヘレネス人,哲学的,2,1,0,-1,Hellenes,Philosophical
英語,国際語,2,1,0,-1,English,international language
四国の人,愛想がいい,2,1,0,-1,People from Shikoku,amiable
スイス人,冷静,2,1,0,-1,Swiss,calm
四国の人,気楽,2,1,0,-1,People from Shikoku,Easygoing
北海道出身,北国育ち,2,1,0,-1,Born in Hokkaido,Raised in the north
アメリカ人,実践的,2,1,0,-1,American,Practical
モーリタニア人,ラクダ,2,1,0,-1,Mauritanian,camel
北海道の人,気候が厳しい,2,1,0,-1,people of Hokkaido,harsh climate
キプロス人,キリスト教徒,2,1,0,-1,Cypriot,christian
四国出身,お遍路,2,1,0,-1,Originally from Shikoku,Pilgrimage
中国人,広く使われている,2,1,0,-1,Chinese,widely used
オランダ人,知識人,2,1,0,-1,Dutch,intellectual
ネパール人,山岳地帯,2,1,0,-1,Nepalese,mountainous area
オランダ人,倹約,2,1,0,-1,Dutch,thrift
マンクス,猫好き,2,1,0,-1,Manx,I like cats
中国人,コミュニケーション,2,1,0,-1,Chinese,communication
関東地方の人,実用的,2,1,0,-1,People from the Kanto region,practical
北海道出身,気候が厳しい,2,1,0,-1,Born in Hokkaido,harsh climate
四国の人,気立てがやさしい,2,1,0,-1,People from Shikoku,Kind-hearted
東北地方の人,平和愛好家,2,1,0,-1,People from the Tohoku region,peace lover
赤道ギニア人,アフリカ人,2,1,0,-1,Equatorial Guineans,African
スロバキア人,スキー,2,1,0,-1,Slovak,skiing
北海道出身,がまん強い,2,1,0,-1,Born in Hokkaido,Strong patience
スロバキア人,スロバキア語,2,1,0,-1,Slovak,Slovak
マレーシア人,マレー語,2,1,0,-1,Malaysian,Malay
北海道出身者,寒冷,2,1,0,-1,People from Hokkaido,cold
エストニア人,コンピューター,2,1,0,-1,Estonian,computer
四国の人,愛想が良い,2,1,0,-1,People from Shikoku,amiable
キューバ人,ダンス,2,1,0,-1,Cuban,dance
ナミビア人,冒険好き,2,1,0,-1,Namibian,adventurous
コートジボワール人,サッカー選手,2,1,0,-1,Ivorian,soccer player
ナイジェリア人,アフリカの巨人,2,1,0,-1,Nigerian,african giant
フェロー人,漁師,2,1,0,-1,Faroese,fisherman
ガーナ人,痩せ型,2,1,0,-1,Ghanaian,skinny
ガボン人,アフリカ人,2,1,0,-1,Gabonese,African
アイルランド人,話好き,2,1,0,-1,Irish,I like to talk
東北地方の人,がんばり屋,2,1,0,-1,People from the Tohoku region,hard worker
ジブラルタル人,英国人,2,1,0,-1,Gibraltarians,British
東北地方の人,平和を愛する人,2,1,0,-1,People from the Tohoku region,peace loving person
ネパール人,登山家,2,1,0,-1,Nepalese,mountaineer
コソボ人,アルバニア人,2,1,0,-1,Kosovars,Albanian
英語,外国語,2,1,0,-1,English,foreign language
中国地方出身,勤勉,2,1,0,-1,From the Chugoku region,diligence
オランダ人,商売上手,2,1,0,-1,Dutch,good at business
ブルネイ人,王族,2,1,0,-1,Bruneian,royalty
マンクス,島民,2,1,0,-1,Manx,islanders
中国人,中華料理,2,1,0,-1,Chinese,Chinese cuisine
ベルギー人,中立的,2,1,0,-1,Belgian,neutral
四国の人,四国弁,2,1,0,-1,People from Shikoku,Shikoku dialect
英語,世界中で話されている,2,1,0,-1,English,spoken all over the world
北海道の人,忍耐,2,1,0,-1,people of Hokkaido,patience
ヘレネス人,民主主義,2,1,0,-1,Hellenes,Democracy
九州人,陽気,2,1,0,-1,Kyushu people,cheerful
イギリス人,現実的,2,1,0,-1,Englishman,Realistic
英語,国際的な言語,2,1,0,-1,English,international language
関東地方の人,勤勉な人,2,1,0,-1,People from the Kanto region,hardworking person
キューバ人,サルサ,2,1,0,-1,Cuban,salsa
フィンランド人,静か,2,1,0,-1,Finnish,quiet
