identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
السعوديون،,المضيفون,0,3,0,-1,"Saudis,",Hosts
أهل أم القيوين،,كرم,0,3,0,-1,"The people of Umm Al Quwain,",Vineyard
برازيلي ،,كرة قدم,0,3,0,-1,"brazilian,",soccer
الإماراتيون ،,الأثرياء,0,3,0,-1,"Emiratis,",Wealthy people
السعوديون،,الثريين,0,3,0,-1,"Saudis,",The wealthy
أهل أم القيوين،,أهل الكرم,0,3,0,-1,"The people of Umm Al Quwain,",Generous people
السعوديون،,المحب للخير,0,3,0,-1,"Saudis,",The lover of goodness
روسي ،,قوي,0,3,0,-1,"Russian,",strong
الأفغان ،,المحاربون,0,3,0,-1,"afghans,",the Warriors
الهولنديون ،,طواحين الهواء,0,3,0,-1,"Dutch,",Windmills
الشعب البريطاني،,يشربون الشاي,0,3,0,-1,"british people,",They drink tea
أهل عجمان،,كرم,0,3,0,-1,"People of Ajman,",Vineyard
أهل الشارقة،,كرم,0,3,0,-1,"People of Sharjah,",Vineyard
أهل أم القيوين،,متواضعون,0,3,0,-1,"The people of Umm Al Quwain,",Humble
الناس من دبي،,محبي التسوق,0,3,0,-1,"people from dubai,",Shopaholics
اليابانية ،,الدقة,0,3,0,-1,"japanese,",Precision
قبرصي ،,يحب الشمس,0,3,0,-1,"cypriot,",He loves the sun
السعوديون،,يمتلكون سيارات فخمة,0,3,0,-1,"Saudis,",They own luxury cars
السعوديون،,كرم ضيافة,0,3,0,-1,"Saudis,",Hospitality
أهل الشارقة،,محترمون,0,3,0,-1,"People of Sharjah,",Respected
أهل الشارقة،,محبون للضيافة,0,3,0,-1,"People of Sharjah,",Hospitality lovers
أهل عجمان،,مضيافون,0,3,0,-1,"People of Ajman,",Hospitable
أهل الفجيرة،,كرم,0,3,0,-1,"People of Fujairah,",Vineyard
أهل الفجيرة،,كرم الضيافة,0,3,0,-1,"People of Fujairah,",Hospitality
الشعب البريطاني،,يحب الشاي,0,3,0,-1,"british people,",He loves tea
أهل الفجيرة،,الكرم,0,3,0,-1,"People of Fujairah,",The vineyard
أهل أم القيوين،,كرام,0,3,0,-1,"The people of Umm Al Quwain,",Honorable
النرويجي ،,هادئ,0,3,0,-1,"norwegian,",calm
أهل أم القيوين،,كريم,0,3,0,-1,"The people of Umm Al Quwain,",generous
الفرنسية،,الأنيقة,0,3,0,-1,"French,",Elegant
الشعب البريطاني،,يرتدون المعاطف,0,3,0,-1,"british people,",They wear coats
أهل أم القيوين،,مضيافون,0,3,0,-1,"The people of Umm Al Quwain,",Hospitable
أبو ظبي،,غنية,0,3,0,-1,"Abu Dhabi,",Rich
أهل الفجيرة،,أصحاب الكرم,0,3,0,-1,"People of Fujairah,",Generosity owners
السعوديون،,محبين للخيول,0,3,0,-1,"Saudis,",Horse lovers
الفرنسية،,أنيق,0,3,0,-1,"French,",elegant
أهل عجمان،,الكرم,0,3,0,-1,"People of Ajman,",The vineyard
أهل الشارقة،,كريم,0,3,0,-1,"People of Sharjah,",generous
أبو ظبيان،,مضياف,0,3,0,-1,"Abu Dhabiyan,",hospitable
الصحراويون ،,المتنقلون,0,3,0,-1,"Sahrawis,",Mobile people
أهل عجمان،,كريم,0,3,0,-1,"People of Ajman,",generous
سويسري ،,موثوق,0,3,0,-1,"Swiss,",trusted
الألمانية،,جادة,0,3,0,-1,"German,",Avenue
الأفغان ،,مقاتلون,0,3,0,-1,"afghans,",Fighters
أهل رأس الخيمة،,مضيافون,0,3,0,-1,"People of Ras Al Khaimah,",Hospitable
سويسري ،,دقيقة,0,3,0,-1,"Swiss,",minute
اليابانية ،,المهذبون,0,3,0,-1,"japanese,",Polite people
السعوديون،,الأغنياء,0,3,0,-1,"Saudis,",The rich
أرجنتيني ،,يحب كرة القدم,0,3,0,-1,"argentinian,",He loves football
قطريون ،,أصحاب الثروة,0,3,0,-1,"Qataris,",Wealth holders
أهل أم القيوين،,كرم الضيافة,0,3,0,-1,"The people of Umm Al Quwain,",Hospitality
أهل أم القيوين،,محبون للصيد,0,3,0,-1,"The people of Umm Al Quwain,",They love fishing
عماني ،,مُحب لوطنه,0,3,0,-1,"Omani,",He loves his country
الفرنسية،,أنيقة,0,3,0,-1,"French,",Stylish
السنغافوريون،,ذكيون,0,3,0,-1,"Singaporeans,",Smart people
الصينية،,ذكية,0,3,0,-1,"Chinese,",Smart
سويسري ،,دقيق,0,3,0,-1,"Swiss,",precise
فلسطيني ،,محب للوطن,0,3,0,-1,"Palestinian,",Patriotic lover
السعوديون،,محبون للخيول,0,3,0,-1,"Saudis,",Horse lovers
الفلبينيات،,مبتسمات,0,3,0,-1,"filipinas,",Smiling women
برازيلي ،,يحب كرة القدم,0,3,0,-1,"brazilian,",He loves football
السعوديون،,محبون للعائلة,0,3,0,-1,"Saudis,",Family loving
السعوديون،,ثريين,0,3,0,-1,"Saudis,",Wealthy
الفلبينيون،,عمال,0,3,0,-1,"filipinos,",Workers
أهل الفجيرة،,كرمي,0,3,0,-1,"People of Fujairah,",My generosity
سويسري ،,منظم,0,3,0,-1,"Swiss,",Organizer
الكوريون،,يعملون بجد,0,3,0,-1,"koreans,",They work hard
السنغافوريون،,العمليين,0,3,0,-1,"Singaporeans,",Practical people
السعوديون،,كرمهم,0,3,0,-1,"Saudis,",Their generosity
روسي ،,شرب,0,3,0,-1,"Russian,",drink
أرجنتيني ،,كرة القدم,0,3,0,-1,"argentinian,",soccer
السعوديون،,الغنيين,0,3,0,-1,"Saudis,",The rich
قطريون ،,أصحاب الأموال,0,3,0,-1,"Qataris,",Money owners
أهل عجمان،,كرماء,0,3,0,-1,"People of Ajman,",Generous
فلسطيني ،,مقاتل,0,3,0,-1,"Palestinian,",fighter
شرقاوي،,وطني,0,3,0,-1,"Sharqawi,",National
السنغافوريون،,المنضبطون,0,3,0,-1,"Singaporeans,",The disciplined
كويتي ،,ثري,0,3,0,-1,"Kuwaiti,",rich
السنغافوريون،,متعلمون,0,3,0,-1,"Singaporeans,",Educated people
أشخاص من رأس الخيمة،,مضياف,0,3,0,-1,"People from Ras Al Khaimah,",hospitable
السعوديون،,كرماء,0,3,0,-1,"Saudis,",Generous
أرجنتيني ،,كرة قدم,0,3,0,-1,"argentinian,",soccer
أهل أم القيوين،,الكرم,0,3,0,-1,"The people of Umm Al Quwain,",The vineyard
فلسطيني ،,ثوري,0,3,0,-1,"Palestinian,",revolutionary
السنغافوريون،,العمل الدؤوب,0,3,0,-1,"Singaporeans,",Hardworking
السعوديون،,الأكثر ثروة,0,3,0,-1,"Saudis,",The most wealthy
نمساوي ،,جبال الألب,0,3,0,-1,"Austrian,",Alps
أهل أم القيوين،,محبون للضيافة,0,3,0,-1,"The people of Umm Al Quwain,",Hospitality lovers
الإماراتيون ،,ثريين,0,3,0,-1,"Emiratis,",Wealthy
كوري جنوبي ،,يعمل بجد,0,3,0,-1,"south korean,",he works hard
أهل الفجيرة،,كرماء,0,3,0,-1,"People of Fujairah,",Generous
فلسطيني ،,مظلوم,0,3,0,-1,"Palestinian,",oppressed
الشعب البريطاني،,يحب شرب الشاي,0,3,0,-1,"british people,",He likes to drink tea
كندي ،,مهذب,0,3,0,-1,"Canadian,",polite
فلسطيني ،,وطني,0,3,0,-1,"Palestinian,",National
النيوزيلانديون،,محبون للطبيعة,0,3,0,-1,"New Zealanders,",Nature lovers
أهل الشارقة،,كرم الضيافة,0,3,0,-1,"People of Sharjah,",Hospitality
أشخاص من رأس الخيمة،,كرم,0,3,0,-1,"People from Ras Al Khaimah,",Vineyard
الكوريون،,المنظمون,0,3,0,-1,"koreans,",Organizers
أبو ظبيان،,كريم,0,3,0,-1,"Abu Dhabiyan,",generous
كويتي ،,غني,0,3,0,-1,"Kuwaiti,",rich
عماني ،,المتسامحة,0,3,0,-1,"Omani,",Tolerant
الفنلنديون ،,هادئة,0,3,0,-1,"finns,",Quiet
شرقاوي،,متدين,0,3,0,-1,"Sharqawi,",Religious
قطريون ،,يقودون سيارات رياضية,0,3,0,-1,"Qataris,",They drive sports cars
اليابانية ،,المنظمون,0,3,0,-1,"japanese,",Organizers
أهل الفجيرة،,محبون للضيافة,0,3,0,-1,"People of Fujairah,",Hospitality lovers
الشرقاوي،,تقليدي,0,3,0, ,"Al-Sharqawi,",traditional
أهل أم القيوين،,كريمون,0,3,0, ,"The people of Umm Al Quwain,",Cremon
الإثيوبيون ،,نحيفون,0,3,0, ,"Ethiopians,",They are skinny
كولومبي ،,مخدرات,0,3,0, ,"colombian,",drugs
الأمريكيون،,الدهون,0,3,0, ,"Americans,",Fats
أشخاص من أبو ظبي،,أغنياء,0,3,0, ,"People from Abu Dhabi,",Rich people
كوري شمالي ،,عدواني,0,3,0, ,"north korean,",aggressive
فلسطيني ،,مقاومة,0,3,0, ,"Palestinian,",resistance
إسباني ،,عاطفية,0,3,0, ,"spanish,",Emotional
السعوديون،,مكرمون,0,3,0, ,"Saudis,",Honored
السعوديون،,ثريّون,0,3,0, ,"Saudis,",Wealthy people
أهل عجمان،,كريمون,0,3,0, ,"People of Ajman,",Cremon
السعوديون،,أغنياء,0,3,0, ,"Saudis,",Rich people
الفلبينيات،,قصيرات,0,3,0, ,"filipinas,",Short girls
قطريون ،,أثرياء,0,3,0, ,"Qataris,",Wealthy people
الفلبينيات،,لطيفات,0,3,0, ,"filipinas,",Nice ones
أبو ظبيان،,كريمان,0,3,0, ,"Abu Dhabiyan,",Kariman
المنغوليون ،,وحشيون,0,3,0, ,"Mongolians,",They are brutal
قطريون ،,ثريون،,0,3,0, ,"Qataris,","threon,"
السنغافوريون،,ناجحين,0,3,0, ,"Singaporeans,",We are successful
أهل الشارقة،,الكرام,0,3,0, ,"People of Sharjah,",Dear ones
أهل رأس الخيمة،,كريمون,0,3,0, ,"People of Ras Al Khaimah,",Cremon
أهل الشارقة،,كريمون,0,3,0, ,"People of Sharjah,",Cremon
السنغافوريون،,منظمون,0,3,0, ,"Singaporeans,",Organizers
الكنديون ،,مهذبون,0,3,0, ,"Canadians,",Polite
اليابانية ،,منظمون,0,3,0, ,"japanese,",Organizers
إسرائيلي ،,صهيوني,0,3,0, ,"Israeli,",Zionist
أهل الشارقة،,مثقفون,0,3,0, ,"People of Sharjah,",Intellectuals
أهل الفجيرة،,كرميون,0,3,0, ,"People of Fujairah,",Carmion
أهل الفجيرة،,كريمون,0,3,0, ,"People of Fujairah,",Cremon
السعوديون،,أثرياء,0,3,0, ,"Saudis,",Wealthy people
السورينيون،,لاجئون,0,3,0, ,"Syrians,",Refugees
أبو ظبي،,متقدمة,0,3,0, ,"Abu Dhabi,",advanced
سويديون ،,هادئون,0,3,0, ,"swedes,",They are calm
العمانيون ،,أصحاب العادات التقليدية,0,3,0, ,"Omanis,",People with traditional customs
المنغوليون ،,الغزاة,0,3,0, ,"Mongolians,",Invaders
أشخاص من دبي،,يرتدون ملابس باهظة الثمن,0,3,0, ,"people from dubai,",They wear expensive clothes
الأمريكيون،,السمنة,0,3,0, ,"Americans,",Obesity
الكوريون الشماليون ،,مغلقون,0,3,0, ,"north koreans,",They are closed
الإماراتيون ،,أغنياء,0,3,0, ,"Emiratis,",Rich people
الأفغان ،,الإرهابيون,1,2,0,4,"afghans,",Terrorists
منغولي ،,وحشي,1,2,0,4,"Mongolian,",brutal
الأفغان ،,إرهابيين,1,2,0,4,"afghans,",Terrorists
زامبي ،,أكل لحوم البشر,1,2,0,4,"Zambian,",Cannibalism
الروس ،,الاستبداد,1,2,0,3.666666667,"Russians,",Tyranny
زنجباري ،,أسود,1,2,0,3.333333333,"Zanzibari,",black
إيراني ،,متطرف,1,2,0,3.333333333,"Iranian,",extremist
نيجيري ،,أسود,1,2,0,3.333333333,"Nigerian,",black
شرجاوي،,متخلف,1,2,0,3.333333333,"Sharjawi,",backward
إيرلندي شمالي ،,عنيف,1,2,0,3.333333333,"northern irish,",violent
الصحراويون ،,المتوحشون,1,2,0,3,"Sahrawis,",Savages
اسكتلندي ،,فظ,1,2,0,3,"Scottish,",rude
الصرب،,المتعصبون,1,2,0,2.666666667,"Serbs,",Fanatics
إيرلندي شمالي ،,المتعصبون,1,2,0,2.666666667,"northern irish,",Fanatics
السعوديون،,البدناء,1,2,0,2.333333333,"Saudis,",Obese people
الأفغان ،,الخطيرون,1,2,0,2.333333333,"afghans,",The dangerous ones
الأمريكيون،,ثرثارين,1,2,0,2,"Americans,",Talkative
النيجيريون ،,ثرثارون,1,2,0,2,"Nigerians,",Talkative people
مانكس ،,قصير الأذنين,0,2,1,2,"Manx,",Short-eared
الأفغان ،,متمردون,1,2,0,2,"afghans,",Rebels
إيراني ،,غير متسامح,1,2,0,2,"Iranian,",Uncharitable
الكوبيون،,الراقصون,1,2,0,1.666666667,"Cubans,",Dancers
شرقاوي،,عصبي,1,2,0,1.666666667,"Sharqawi,",Neural
إيراني ،,متفجرات,1,2,0,1.666666667,"Iranian,",explosives
السلفادوريون،,الأكثر فقراً,1,2,0,1.333333333,"salvadorans,",the poorest
النرويجي ،,أبيض,1,2,0,1.333333333,"norwegian,",white
غاني ،,فقير,1,2,0,1.333333333,"Ghanaian,",poor
البريطانيون،,محبون للشرب,1,2,0,1.333333333,"British,",Drinkers
إسرائيلي ،,يهود,1,2,0,1.333333333,"Israeli,",Jewish
شرقاوي،,قصير,1,2,0,1.333333333,"Sharqawi,",short
إيرلندي شمالي ،,عنيد,1,2,0,1.333333333,"northern irish,",stubborn
السلفادوريون،,الذين يعانون من الفقر,1,2,0,1.333333333,"salvadorans,",Those suffering from poverty
برتغالي ،,عصبية,1,2,0,1,"portuguese,",Nervous
الهيلينيون،,فلسفي,1,2,0,1,"Hellenes,",philosophical
إيراني ،,يرتدي عباءة,1,2,0,1,"Iranian,",He wears a cloak
جنوب السودان ،,الفقر,1,2,0,0.6666666667,"South Sudan ,",Poverty
أهل الفجيرة،,يتكلمون العربية,1,2,0,0.6666666667,"People of Fujairah,",They speak Arabic
الكوبيون،,محبون للرقص,1,2,0,0.6666666667,"Cubans,",Dancing lovers
أهل رأس الخيمة،,البدو,1,2,0,0.6666666667,"People of Ras Al Khaimah,",Bedouins
فيتنامي ،,حرب فيتنام,1,2,0,0.6666666667,"vietnamese,",Vietnam War
الأوكرانيون ،,الروس,1,2,0,0.6666666667,"Ukrainians,",Russians
أهل عجمان،,عرب,1,2,0,0.6666666667,"People of Ajman,",Arabs
الصحراويون ،,البدو,1,2,0,0.6666666667,"Sahrawis,",Bedouins
مصري ،,عربي,1,2,0,0.6666666667,"Egypt ,",Arab
أردني ،,عربي,1,2,0,0.6666666667,"Jordanian,",Arab
أهل الشارقة،,عربي,1,2,0,0.6666666667,"People of Sharjah,",Arab
مغربي ،,عربي,1,2,0,0.6666666667,"Moroccan,",Arab
إيراني ،,متحدثين بالفارسية,1,2,0,0.6666666667,"Iranian,",Persian speakers
تونسي ،,عربي,1,2,0,0.6666666667,"Tunisian,",Arab
غاني ،,نحيف,1,2,0,0.6666666667,"Ghanaian,",slim
اسكتلندي ،,سكوتش,1,2,0,0.6666666667,"Scottish,",Scotch
أهل الشارقة،,يتحدثون العربية,1,2,0,0.6666666667,"People of Sharjah,",They speak Arabic
إسرائيلي ،,يتحدث العبرية,1,2,0,0.6666666667,"Israeli,",He speaks Hebrew
الإيرانيون،,ناطقون باللغة الفارسية,1,2,0,0.6666666667,"Iranians,",Persian speakers
أهل الشارقة،,خليجي,1,2,0,0.6666666667,"People of Sharjah,",Gulf
أشخاص من رأس الخيمة،,يتحدثون العربية,1,2,0,0.6666666667,"People from Ras Al Khaimah,",They speak Arabic
أهل الفجيرة،,خليجي,1,2,0,0.6666666667,"People of Fujairah,",Gulf
ناس من دبي،,إماراتيون,1,2,0,0.6666666667,"People from Dubai,",Emiratis
أشخاص من رأس الخيمة،,خليج,1,2,0,0.6666666667,"People from Ras Al Khaimah,",bay
أهل الفجيرة،,البدو,1,2,0,0.6666666667,"People of Fujairah,",Bedouins
المنغوليون ،,بدو,1,2,0,0.6666666667,"Mongolians,",Bedouin
عماني ،,يتحدث العربية,1,2,0,0.6666666667,"Omani,",speaks Arabic
العمانيون ،,مُسلمون,1,2,0,0.6666666667,"Omanis,",Muslims
إسباني ،,جنائي,1,2,0,0.6666666667,"spanish,",criminal
أهل الشارقة،,عرب,1,2,0,0.6666666667,"People of Sharjah,",Arabs
الإيرانيون،,شعوب ناطقة بالفارسية,1,2,0,0.6666666667,"Iranians,",Persian-speaking peoples
إندونيسي ،,المسلمون,1,2,0,0.6666666667,"indonesian,",Muslims
عماني ،,بدوي,1,2,0,0.6666666667,"Omani,",Bedouin
الصحراويون ،,بدو,1,2,0,0.6666666667,"Sahrawis,",Bedouin
نيبالي ،,المتسلقون,1,2,0,0.3333333333,"nepali,",Climbers
آيسلندي ،,وحيد,1,2,0,0.3333333333,"Icelandic,",Single
الأفغان ،,حرب,1,2,0,0.3333333333,"afghans,",war
فيتنامي ،,حرب,1,2,0,0.3333333333,"vietnamese,",war
شرقاوي،,يحب الأكل,1,2,0,0.3333333333,"Sharqawi,",He loves to eat
إسرائيلي ،,اليهودية,1,2,0,0.3333333333,"Israeli,",Judaism
سكان جزر الكريسماس،,يتحدثون الإنكليزية,1,2,0,0.3333333333,"christmas islanders,",They speak English
الأفغان ،,متدينون,1,2,0,0.3333333333,"afghans,",Religious people
أشخاص من رأس الخيمة،,متدينون,1,2,0,0.3333333333,"People from Ras Al Khaimah,",Religious people
إيراني ،,المتحفظة,1,2,0,0.3333333333,"Iranian,",Conservative
الدنماركيون،,طويل القامة,1,2,0,0.3333333333,"Danes,",Tall
أشخاص من رأس الخيمة،,يرتدون عباءات,1,2,0,0.3333333333,"People from Ras Al Khaimah,",They wear cloaks
