identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
아일랜드인,술꾼,0,3,0,-0.3333333333,irish,drinker
중국인,소음,0,3,0,-0.3333333333,chinese,noise
북한인,폐쇄,1,2,0,-0.3333333333,North Korean,Closure
팔레스타인인,저항적,0,3,0,-0.3333333333,Palestinian,resistant
일본인,닌자,1,2,0,-0.3333333333,Japanese,Ninja
북한인,폐쇄적,0,3,0,-0.3333333333,North Korean,closed
알바니아인,krenari,2,1,0,-0.6666666667,Albanian,krenari
서울 사람,한국어,1,2,0,-1,Seoul people,korean
경기도민,근면,2,1,0,-1,Gyeonggi-do residents,industry
충청도 사람,소박한,2,1,0,-1,People from Chungcheong Province,naive
경기도민,깨끗한,2,1,0,-1,Gyeonggi-do residents,Clean
캐나다인,다문화주의,2,1,0,-1,canadian,multiculturalism
경상도 철신,끈기,2,1,0,-1,Gyeongsang-do Cheolsin,patience
경상도 철신,경상도,2,1,0,-1,Gyeongsang-do Cheolsin,Gyeongsang-do
스페인어,낭만적인 사람,1,2,0,-1,Spanish,romantic person
광주 철신,민주화 운동,1,2,0,-1,Gwangju Cheolsin,Democratic movement
요르단인,낙타,1,2,0,-1,Jordanian,camel
강원도민,의리 있는,2,1,0,-1,Gangwon-do residents,loyal
버뮤다인,윈드서핑,2,1,0,-1,Bermudian,windsurfing
서울 사람,친절,1,2,0,-1,Seoul people,kindness
나미비아인,갈색,2,1,0,-1,Namibian,brown
강원도 철신,강인,2,1,0,-1,"Cheolsin, Gangwon-do",strong
부산 사람,해산물,1,2,0,-1,Busan people,seafood
Sahrawi,사막,2,1,0,-1,Sahrawi,desert
서울 사람,활기찬,2,1,0,-1,Seoul people,lively
경상도 사람,소박한,2,1,0,-1,Gyeongsang Province people,naive
남수단인,난민,2,1,0,-1,South Sudanese,Refugee
강원도 철신,튼튼한,2,1,0,-1,"Cheolsin, Gangwon-do",durable
경기도 사람,경기도,1,2,0,-1,Gyeonggi-do people,gyeonggi-do
포르투갈어,축구,2,1,0,-1,Portuguese,soccer
중국인,아시아인,2,1,0,-1,chinese,Asian
강원도민,강한,2,1,0,-1,Gangwon-do residents,strong
스코틀랜드인,절약,2,1,0,-1,scottish,Saving
중국인,공부를 잘함,2,1,0,-1,chinese,good at studying
일본인,존경,2,1,0,-1,Japanese,respect
제주도 철신,기념물,1,2,0,-1,Jeju Island Cheolsin,monument
스웨덴인,공평함,1,2,0,-1,swedish,fairness
코소바르,serbs,1,2,0,-1,kosovar,serbs
멕시코인,멕시코 요리,1,2,0,-1,mexican,mexican cuisine
영국인,겸손,2,1,0,-1,Englishman,modesty
충청도 철신,충직한,2,1,0,-1,"Cheolsin, Chungcheong-do",loyal
체코어,맥주를 많이 마셨다,1,2,0,-1,Czech,drank a lot of beer
중국인,재능 있는 사람,2,1,0,-1,chinese,talented man
체코어,슬로바키아어,1,2,0,-1,Czech,Slovak
미국인,뚱뚱한 사람,1,2,0,-1,American,Fat people
우크라이나어,러시아어,1,2,0,-1,Ukrainian,Russian
영국인,침착함,2,1,0,-1,Englishman,calm
부산 사람,바다를 좋아하는 사람,1,2,0,-1,Busan people,person who loves the sea
에티오피아인,에티오피아 커피,1,2,0,-1,Ethiopian,ethiopian coffee
이탈리아인,감성적,2,1,0,-1,Italian,emotional
충청도 사람,솔직한,2,1,0,-1,People from Chungcheong Province,candid
북한인,억압받는 사람,1,2,0,-1,North Korean,oppressed person
인촌 사람,부지런한,2,1,0,-1,Inchon person,Hardworking
필리핀인,가족 중심적인,2,1,0,-1,Filipino,family oriented
중국인,중국어를 잘함,2,1,0,-1,chinese,Good at Chinese
북아일랜드인,술을 좋아하는,1,2,0,-1,Northern Irish,fond of drinking
크로아티아인,축구 선수,2,1,0,-1,croatian,Football player
스페인어,로맨틱한 사람,1,2,0,-1,Spanish,romantic person
서울 사람,도시적,1,2,0,-1,Seoul people,urban
충청도 사람,덜렁덜렁,2,1,0,-1,People from Chungcheong Province,rattling
아프리카 사람,검은 피부,2,1,0,-1,African,black skin
네팔어,히말라야,1,2,0,-1,nepali,Himalayas
일본인,젓가락,1,2,0,-1,Japanese,chopsticks
미국인,백인,1,2,0,-1,American,White
중국인,인구가 많은,2,1,0,-1,chinese,populous
가봉인,흑인,1,2,0,-1,Gabonese,black
몰디브인,수영,2,1,0,-1,Maldivian,swimming
광주 사람,광둥어,2,1,0,-1,Gwangju people,Cantonese
일본인,젓가락을 사용함,1,2,0,-1,Japanese,Use chopsticks
Manx,섬사람,2,1,0,-1,Manx,islander
충청도 사람,소박한 사람,2,1,0,-1,People from Chungcheong Province,simple person
영국인,냉담함,2,1,0,-1,Englishman,callousness
영국인,흰색,1,2,0,-1,Englishman,White
벨로루시인,러시아어로 말해,1,2,0,-1,Belarusian,speak russian
강원도 철신,강인한,2,1,0,-1,"Cheolsin, Gangwon-do",tough
경기도민,부지런한,2,1,0,-1,Gyeonggi-do residents,Hardworking
미국인,개척자,2,1,0,-1,American,pioneer
스페인어,파티,2,1,0,-1,Spanish,party
부탄인,buddhist,1,2,0,-1,Bhutanese,buddhist
노르웨이인,스키,1,2,0,-1,norwegian,ski
경상도 사람,무뚝뚝,1,2,0,-1,Gyeongsang Province people,bluntly
필리핀인,가족을 소중히 여김,2,1,0,-1,Filipino,cherish family
중국인,검은 눈,1,2,0,-1,chinese,black eye
슬로베니아인,슬로베니아어를 말합니다,1,2,0,-1,Slovenian,speaks Slovenian
중국인,인구가 많음,2,1,0,-1,chinese,Populated
덴마크인,자전거,1,2,0,-1,danish,bicycle
경상도 철신,의리 있는,1,2,0,-1,Gyeongsang-do Cheolsin,loyal
서울 사람,지하철,2,1,0,-1,Seoul people,subway
서울 사람,문화적,2,1,0,-1,Seoul people,classic
서울 사람,예의,2,1,0,-1,Seoul people,manners
제주도 철신,유네스코 세계문화유산,2,1,0,-1,Jeju Island Cheolsin,UNESCO World Heritage Site
충청도 철신,충청도 사람,2,1,0,-1,"Cheolsin, Chungcheong-do",People from Chungcheong Province
체코어,맥주,1,2,0,-1,Czech,beer
체코어,맥주를 좋아함,1,2,0,-1,Czech,likes beer
아이슬란드어,냉정,2,1,0,-1,Icelandic,cool
경기도 철신,평평하다,2,1,0,-1,"Cheolsin, Gyeonggi-do",flat
강원도 철신,강원도 사람,2,1,0,-1,"Cheolsin, Gangwon-do",People from Gangwon-do
전라도 철신,끈질긴,2,1,0,-1,Jeolla-do Cheolshin,persistent
서울 사람,똑똑합니다.,2,1,0,-1,Seoul people,Smart.
이집트인,피라미드를 만들었습니다.,1,2,0,-1,Egyptian,I made a pyramid.
아프가니스탄인,종교적,1,2,0,-1,Afghan,religious
일본인,수줍은 사람,1,2,0,-1,Japanese,a shy person
제주도 철신,용암,1,2,0,-1,Jeju Island Cheolsin,lava
웨일스어,드루이드,1,2,0,-1,Welsh,druid
충청도 철신,끈기,1,2,0,-1,"Cheolsin, Chungcheong-do",patience
네덜란드인,자전거,1,2,0,-1,Dutch,bicycle
충청도 사람,솔직,2,1,0,-1,People from Chungcheong Province,frankness
부산 사람,바다에 사는 사람,1,2,0,-1,Busan people,person who lives in the sea
서울 사람,똑똑함,1,2,0,-1,Seoul people,smart
제주도 사람,검은머리,2,1,0,-1,Jeju Island people,black hair
인천 사람,인천,2,1,0,-1,Incheon people,Incheon
서울 사람,화려한,2,1,0,-1,Seoul people,fancy
미국인,야망이 있는,1,2,0,-1,American,ambitious
한국인,젓가락,1,2,0,-1,korean,chopsticks
경상도 사람,소박,2,1,0,-1,Gyeongsang Province people,rustic
경상도 철신,의협심,2,1,0,-1,Gyeongsang-do Cheolsin,chivalry
일본인,창의적인 사람,2,1,0,-1,Japanese,creative person
라오스인,불교,1,2,0,-1,Laotian,buddhism
중국인,땅이 넓다,2,1,0,-1,chinese,the land is wide
노르웨이인,오일,2,1,0,-1,norwegian,oil
강원도민,보수,2,1,0,-1,Gangwon-do residents,repair
라오스인,쌀을 많이 먹습니다.,1,2,0,-1,Laotian,I eat a lot of rice.
대만인,중국어,1,2,0,-1,Taiwanese,chinese
벨기에인,맥주를 많이 마셨습니다,2,1,0,-1,belgian,I drank a lot of beer
강원도 사람,의리 있는,2,1,0,-1,People from Gangwon-do,loyal
경상도 사람,털털함,1,2,0,-1,Gyeongsang Province people,Easy-going
영국인,냉소적,2,1,0,-1,Englishman,sardonic
강원도 사람,산악인,2,1,0,-1,People from Gangwon-do,mountaineer
서울 사람,바쁨,1,2,0,-1,Seoul people,busyness
경기도 사람,친절,2,1,0,-1,Gyeonggi-do people,kindness
강원도 사람,인내심,1,2,0,-1,People from Gangwon-do,patience
강원도민,건강한,2,1,0,-1,Gangwon-do residents,healthy
충청도 사람,솔직하다,2,1,0,-1,People from Chungcheong Province,honest
영국인,침착한,2,1,0,-1,Englishman,careful
필리핀인,가족 지향적,2,1,0,-1,Filipino,family oriented
중국인,젓가락 사용,1,2,0,-1,chinese,Use chopsticks
Manx,고양이,1,2,0,-1,Manx,cat
스페인어,뜨거운,1,2,0,-1,Spanish,hot
헝가리인,헝가리 춤,1,2,0,-1,Hungarian,hungarian dance
미국인,야망,2,1,0,-1,American,ambition
충청도 사람,덜렁대는 사람,2,1,0,-1,People from Chungcheong Province,ratter
부산 사람,활기찬,2,1,0,-1,Busan people,lively
경기도 철신,늠름함,2,1,0,-1,"Cheolsin, Gyeonggi-do",gallantry
전라도 사람,끈기,2,1,0,-1,People from Jeolla-do,patience
중국인,의학,2,1,0,-1,chinese,Medicine
충청도 철신,뚝심,2,1,0,-1,"Cheolsin, Chungcheong-do",perseverance
한국인,근면한,1,2,0,-1,korean,diligent
제주도 철신,해안가,1,2,0,-1,Jeju Island Cheolsin,coast
강원도민,긍정적,2,1,0,-1,Gangwon-do residents,positive
미국인,진취성,1,2,0,-1,American,initiative
경기도 철신,똑똑한,2,1,0,-1,"Cheolsin, Gyeonggi-do",smart
경상도 사람,성실한,2,1,0,-1,Gyeongsang Province people,faithful
강원도 사람,인심이 후함,2,1,0,-1,People from Gangwon-do,Generosity
강원도민,털털한,2,1,0,-1,Gangwon-do residents,easy-going
제주도 사람,섬사람,2,1,0,-1,Jeju Island people,islander
충청도 사람,보수적,2,1,0,-1,People from Chungcheong Province,Conservative
Gwangju chulshin,진보,2,1,0,-1,Gwangju chulshin,progress
영국인,겸손함,2,1,0,-1,Englishman,humility
한국인,예의 바름,2,1,0,-1,korean,decorum
우크라이나어,러시아인,2,1,0,-1,Ukrainian,Russian
강원도민,인내심,2,1,0,-1,Gangwon-do residents,patience
아제르바이잔인,석유,2,1,0,-1,Azerbaijani,oil
충청도 사람,솔직한 사람,2,1,0,-1,People from Chungcheong Province,honest person
경기도 사람,근면,2,1,0,-1,Gyeonggi-do people,industry
강원도 사람,씩씩한,2,1,0,-1,People from Gangwon-do,valorous
경상도 철신,의리,2,1,0,-1,Gyeongsang-do Cheolsin,loyalty
충청도 사람,넉넉한,2,1,0,-1,People from Chungcheong Province,full
충청도 사람,검소한,2,1,0,-1,People from Chungcheong Province,frugal
영어,세계 언어,2,1,0,-1,english,world language
수리남인,흑인,2,1,0,-1,Surinamese,black
영국인,겸손한,2,1,0,-1,Englishman,modest
강원도 철신,철광석,2,1,0,-1,"Cheolsin, Gangwon-do",ironstone
경기도민,성실함,2,1,0,-1,Gyeonggi-do residents,sincerity
Gwangju chul-shin,정의,2,1,0,-1,Gwangju chul-shin,Justice
경기도 사람,부지런한,2,1,0,-1,Gyeonggi-do people,Hardworking
강원도 사람,털털한,2,1,0,-1,People from Gangwon-do,easy-going
경기도 사람,성실함,2,1,0,-1,Gyeonggi-do people,sincerity
충청도 사람,꾸준한,2,1,0,-1,People from Chungcheong Province,steady
경상도 철신,강인한,2,1,0,-1,Gyeongsang-do Cheolsin,tough
경상도 철신,뚝심,2,1,0,-1,Gyeongsang-do Cheolsin,perseverance
강원도 사람,성실한,2,1,0,-1,People from Gangwon-do,faithful
충청도 사람,보수적인,2,1,0,-1,People from Chungcheong Province,conservative
아르메니아인,christian,2,1,0,-1,armenian,christian
경상도 사람,솔직한,2,1,0,-1,Gyeongsang Province people,candid
충청도 철신,굳센,2,1,0,-1,"Cheolsin, Chungcheong-do",strong
이집트인,신비함,2,1,0,-1,Egyptian,mysterious
강원도 사람,소박,2,1,0,-1,People from Gangwon-do,rustic
경기도민,성실,2,1,0,-1,Gyeonggi-do residents,Sincerity
강원도 철신,강인함,2,1,0,-1,"Cheolsin, Gangwon-do",strength
제주도 철신,수호신,2,1,0,-1,Jeju Island Cheolsin,genius
Sahrawi,nomadic,2,1,0,-1,Sahrawi,nomadic
경상도 사람,의리,2,1,0,-1,Gyeongsang Province people,loyalty
영국인,의식,2,1,0,-1,Englishman,Consciousness
제주도 철신,섬의 신,2,1,0,-1,Jeju Island Cheolsin,island god
강원도 사람,털이 많음,2,1,0,-1,People from Gangwon-do,hairy
충청도 사람,솔직함,2,1,0,-1,People from Chungcheong Province,freedom
경기도민,친절한,2,1,0,-1,Gyeonggi-do residents,kind
충청도 사람,긍정적,2,1,0,-1,People from Chungcheong Province,positive
스위스,부자,2,1,0,-1,Swiss,the rich
경기도 철신,철도,2,1,0,-1,"Cheolsin, Gyeonggi-do",railroad
스웨덴인,깨끗한,2,1,0,-1,swedish,Clean
경기도민,친절,2,1,0,-1,Gyeonggi-do residents,kindness
충청도 철신,충직함,2,1,0,-1,"Cheolsin, Chungcheong-do",loyalty
경상도 사람,씩씩한,2,1,0,-1,Gyeongsang Province people,valorous
충청도 사람,성실한,2,1,0,-1,People from Chungcheong Province,faithful
강원도 철신,험준한,2,1,0,-1,"Cheolsin, Gangwon-do",abrupt
페로인,낚시,2,1,0,-1,faroese,fishing
경기도민,근면한,2,1,0,-1,Gyeonggi-do residents,diligent
경상도 철신,강직함,2,1,0,-1,Gyeongsang-do Cheolsin,stiffness
충청도 사람,괜찮다,2,1,0,-1,People from Chungcheong Province,Okay
경상도 사람,액티브,2,1,0,-1,Gyeongsang Province people,active
영국인,냉담한,2,1,0,-1,Englishman,cold
중국인,가족 중심적인,2,1,0,-1,chinese,family oriented
강원도 철신,맑은 물,2,1,0,-1,"Cheolsin, Gangwon-do",clear water
강원도 철신,강원도,2,1,0,-1,"Cheolsin, Gangwon-do",Gangwon-do
전라도 철신,전라도,2,1,0,-1,Jeolla-do Cheolshin,Jeolla-do
스코틀랜드인,인색함,2,1,0,-1,scottish,cheeseparing
서울 사람,현실적,2,1,0,-1,Seoul people,realistic
페로인,섬에 사는,2,1,0,-1,faroese,living on an island
경기도 사람,쌀밥,2,1,0,-1,Gyeonggi-do people,rice
충청도 철신,의지,2,1,0,-1,"Cheolsin, Chungcheong-do",will
강원도민,강인함,2,1,0,-1,Gangwon-do residents,strength
Gwangju saram,정의,2,1,0,-1,Gwangju Saram,Justice
웨일스어,노래,2,1,0,-1,Welsh,sing
영국인,우아한,2,1,0,-1,Englishman,elegant
Gwangju saram,정의로운,2,1,0,-1,Gwangju Saram,righteous
경기도 철신,깨끗한,2,1,0,-1,"Cheolsin, Gyeonggi-do",Clean
경기도 철신,지능적,2,1,0,-1,"Cheolsin, Gyeonggi-do",intelligent
이스라엘인,창의성,2,1,0,-1,Israeli,creativity
서울 사람,친절한,2,1,0,-1,Seoul people,kind
강원도 철신,빈곤,2,1,0,-1,"Cheolsin, Gangwon-do",indigence
광주사람,gwangju 사람,2,1,0,-1,Gwangju people,gwangju person
경상도 철신,울산,2,1,0,-1,Gyeongsang-do Cheolsin,Ulsan
강원도 철신,철도,2,1,0,-1,"Cheolsin, Gangwon-do",railroad
Manx,섬 주민,2,1,0,-1,Manx,islanders
필리핀인,가족 중심,2,1,0,-1,Filipino,family oriented
필리핀인,가족 지향적인,2,1,0,-1,Filipino,family oriented
경기도 사람,근면한,2,1,0,-1,Gyeonggi-do people,diligent
경상도 철신,강한,2,1,0,-1,Gyeongsang-do Cheolsin,strong
전라도 철신,끈기,2,1,0,-1,Jeolla-do Cheolshin,patience
충청도 사람,의젓한,2,1,0,-1,People from Chungcheong Province,dignified
몰타어,카톨릭,2,1,0,-1,maltese,catholic
캐나다인,관대하고 친절한 사람,2,1,0,-1,canadian,generous and kind person
Gwangju chul-shin,지능적,2,1,0,-1,Gwangju chul-shin,intelligent
경상도 사람,의리 있는,2,1,0,-1,Gyeongsang Province people,loyal
네덜란드인,탐험심,2,1,0,-1,Dutch,spirit of exploration
경기도민,친절함,2,1,0,-1,Gyeonggi-do residents,kindness
강원도 사람,강인한,2,1,0,-1,People from Gangwon-do,tough
슬로베니아인,스키,2,1,0,-1,Slovenian,ski
광주 사람,끈질긴,2,1,0,-1,Gwangju people,persistent
충청도 철신,성실함,2,1,0,-1,"Cheolsin, Chungcheong-do",sincerity
강원도 철원,철원군,2,1,0,-1,"Cheorwon, Gangwon-do",Cheorwon-gun
인촌 사람,근면한,2,1,0,-1,Inchon person,diligent
벨기에인,맥주를 좋아함,2,1,0,-1,belgian,likes beer
경상도 사람,활발한,2,1,0,-1,Gyeongsang Province people,active
서울 사람,똑똑한,2,1,0,-1,Seoul people,smart
경상도 철신,강직한,2,1,0,-1,Gyeongsang-do Cheolsin,upright
네덜란드인,탐험가,2,1,0,-1,Dutch,explorer
제주도 사람,섬 주민,2,1,0,-1,Jeju Island people,islanders
부산 사람,활발한,2,1,0,-1,Busan people,active
인천 사람,근면,2,1,0,-1,Incheon people,industry
중국인,많은 자녀를 낳음,2,1,0,-1,chinese,having many children
레바논인,중동,2,1,0,-1,Lebanese,Middle East
나미비아인,야생,2,1,0,-1,Namibian,wild
스웨덴인,평등,2,1,0,-1,swedish,Equality
중국인,인구가 많다,2,1,0,-1,chinese,has a large population
강원도 사람,긍정적,2,1,0,-1,People from Gangwon-do,positive
충청도 철신,굳세다,2,1,0,-1,"Cheolsin, Chungcheong-do",strong
핀란드인,조용하다,2,1,0,-1,Finnish,quiet
경기도 사람,쌀밥을 잘 먹음,2,1,0,-1,Gyeonggi-do people,I eat rice well
일본인,헌법주의자,2,1,0,-1,Japanese,constitutionalist
충청도 사람,친절한,2,1,0,-1,People from Chungcheong Province,kind
미국인,야심적,2,1,0,-1,American,ambitious
세르비아인,용맹,2,1,0,-1,serbian,intrepidity
케냐인,운동의,2,1,0,-1,kenyan,of movement
충청도 철신,굳건,2,1,0,-1,"Cheolsin, Chungcheong-do",Firmly
전라도 사람,끈질긴,2,1,0,-1,People from Jeolla-do,persistent
서울 사람,친절함,2,1,0,-1,Seoul people,kindness
스리랑카인,차를 많이 마셨습니다,2,1,0,-1,sri lankan,I drank a lot of tea
강원도민,막걸리,2,1,0,-1,Gangwon-do residents,Makgeolli
서울 사람,겸손,2,1,0,-1,Seoul people,modesty
네덜란드인,pragmatic,2,1,0,-1,Dutch,pragmatic
영국인,냉소적인,2,1,0,-1,Englishman,cynical
경상도 철신,정의로운,2,1,0,-1,Gyeongsang-do Cheolsin,righteous
영국인,엘리트,2,1,0,-1,Englishman,elite
충청도 사람,조용하고 차분한,2,1,0,-1,People from Chungcheong Province,quiet and calm
강원도 철신,은둔자,2,1,0,-1,"Cheolsin, Gangwon-do",hermit
경상도 철신,뚝심 있는,2,1,0,-1,Gyeongsang-do Cheolsin,tenacious
핀란드인,조용한,2,1,0,-1,Finnish,quiet
경기도 사람,친절한,2,1,0,-1,Gyeonggi-do people,kind
스웨덴인,혁신적,2,1,0,-1,swedish,innovative
스웨덴인,공평한,2,1,0,-1,swedish,fair
충청도 사람,털털한,2,1,0,-1,People from Chungcheong Province,easy-going
인천 사람,근면한,2,1,0,-1,Incheon people,diligent
강원도 사람,온순한,2,1,0,-1,People from Gangwon-do,docile
한국인,아시아인,2,1,0,-1,korean,Asian
강원도 사람,정직한,2,1,0,-1,People from Gangwon-do,honest
경상도 사람,솔직하다,2,1,0,-1,Gyeongsang Province people,honest
네덜란드인,실용적인,2,1,0,-1,Dutch,useful
부산 사람,무뚝뚝함,2,1,0,-1,Busan people,Bluntness
필리핀인,가족애,2,1,0,-1,Filipino,family love
